CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,SOMOS,UN,JACHAJAKISASOLFESORC,P.P.,AORA,NGP,PATRIA-ORURO,LIBRE,FRI,APB-SUMATE,A-UPP,PDC
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009511,3,7,10,2,34,4,11,14,18,16,3,2,8,2
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009521,4,7,12,4,26,5,13,17,9,27,0,2,4,6
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009531,5,5,8,9,32,1,12,17,11,17,3,2,3,3
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009541,6,7,11,4,24,6,14,8,7,20,1,3,7,10
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009611,1,4,12,8,23,4,4,18,20,29,2,7,7,4
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009621,2,6,9,7,30,3,6,22,22,11,4,2,7,1
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009641,4,6,11,7,26,5,5,10,18,15,2,1,16,1
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009651,5,8,7,6,21,6,13,16,14,30,5,4,4,6
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009661,6,5,11,9,31,4,4,18,9,16,4,3,9,4
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009671,7,1,5,6,28,10,3,17,13,30,3,3,5,5
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009681,8,4,7,12,27,4,2,10,29,25,1,1,11,5
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009691,9,5,9,5,14,7,4,10,14,26,1,4,12,2
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009701,10,7,12,8,16,3,3,19,18,25,0,2,9,5
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007521,1,8,9,11,28,3,6,6,21,27,2,5,4,5
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007531,2,9,12,8,30,2,8,17,9,20,0,1,8,8
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007541,3,8,22,8,25,4,11,17,17,13,5,4,9,6
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007551,4,8,16,3,14,6,5,16,19,22,0,2,12,6
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007561,5,5,14,3,39,5,17,7,13,20,2,3,5,6
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007571,6,6,15,4,19,6,15,15,9,20,1,4,4,3
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007581,7,8,12,6,33,1,11,11,23,12,3,4,7,6
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007591,8,9,15,10,23,3,3,22,12,19,0,4,8,6
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007601,9,7,12,3,33,1,11,16,13,32,2,2,4,4
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007611,10,8,9,8,31,4,6,15,16,19,0,4,3,4
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006901,1,17,12,1,34,2,12,12,9,16,1,2,12,6
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006911,2,13,14,5,41,3,15,12,11,15,4,3,8,4
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006921,3,6,13,3,28,10,15,31,13,21,1,10,7,5
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006931,4,9,9,8,25,2,6,20,12,15,1,2,9,5
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006951,6,11,13,5,27,3,7,16,7,19,2,3,5,5
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006961,7,8,7,4,26,9,10,9,3,23,0,2,6,10
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006971,8,13,13,12,29,3,9,13,8,14,2,3,9,4
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006981,9,20,4,5,24,2,7,16,5,9,2,4,6,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007681,7,4,5,1,23,10,12,13,11,16,1,1,7,2
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007691,8,4,8,4,34,3,7,15,9,8,0,1,12,9
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007701,9,11,7,8,35,3,5,16,14,13,0,2,10,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007711,10,10,8,6,31,3,6,16,8,14,1,0,3,9
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007721,11,6,9,5,30,3,8,12,11,17,1,3,6,7
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007731,12,7,7,6,27,5,7,14,8,14,3,1,3,3
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007741,13,12,16,5,40,2,7,9,15,15,1,2,6,2
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007751,14,18,7,2,18,6,12,23,11,11,2,3,5,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007761,15,12,5,3,19,1,8,6,8,18,2,3,6,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007771,16,16,10,5,30,0,4,26,8,6,0,1,10,8
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007781,17,13,14,5,29,6,8,13,10,15,1,3,3,5
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007791,18,11,9,6,24,2,7,21,4,10,3,0,11,7
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007801,19,13,6,5,32,3,9,18,9,10,1,2,6,2
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007811,20,8,10,4,32,4,8,16,9,21,2,4,8,2
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007821,21,10,10,7,28,1,6,7,15,13,1,4,2,8
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007831,22,15,10,8,26,2,9,20,13,22,5,2,2,3
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007841,23,16,8,4,24,5,15,28,9,14,1,3,6,7
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007851,24,13,13,5,35,0,2,13,15,22,1,3,3,1
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007861,25,9,10,6,33,3,4,18,6,21,2,3,5,2
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007871,1,19,15,9,38,1,13,14,11,14,0,3,3,3
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007881,2,10,8,6,24,6,7,8,15,21,2,5,7,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007891,3,11,16,6,26,2,7,13,17,21,3,0,10,6
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007901,4,10,16,0,27,5,7,20,12,11,2,2,5,3
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007911,5,6,9,2,30,4,8,14,13,18,1,4,4,2
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007921,6,11,9,7,33,5,7,17,11,20,3,1,9,2
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007931,7,11,9,8,26,3,11,16,14,16,1,4,3,7
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007941,8,9,14,5,35,8,15,11,5,18,0,3,8,7
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007951,9,16,11,8,30,4,7,9,10,12,0,3,8,11
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007961,10,12,11,3,25,2,8,18,12,13,2,1,5,12
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007971,11,8,1,1,12,1,5,6,4,1,0,1,2,0
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008231,1,5,11,4,41,2,5,20,6,15,1,2,7,3
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008241,2,8,13,2,38,2,6,14,15,10,0,2,5,7
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008251,3,2,9,2,26,5,10,13,9,14,3,1,7,5
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008261,4,4,11,5,35,1,6,25,6,11,2,0,7,3
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008271,5,6,6,3,19,3,5,9,7,10,7,2,8,6
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008281,6,2,9,3,36,3,8,30,13,16,1,4,4,6
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008301,8,5,8,6,29,5,7,12,7,13,3,3,6,7
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008311,9,4,8,4,28,6,14,14,10,20,1,2,5,5
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008321,10,4,13,0,26,5,6,17,9,22,0,6,7,8
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008331,11,7,12,6,36,3,12,19,16,11,1,6,5,4
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008541,1,1,12,6,26,3,7,11,16,9,6,1,4,6
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008551,2,6,16,7,38,5,4,5,12,19,1,3,6,5
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008571,4,1,5,5,9,1,3,6,5,13,1,5,4,5
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008581,1,2,13,3,34,4,9,22,8,28,9,4,8,5
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008591,2,6,12,5,27,2,5,13,10,19,3,3,6,4
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008601,3,11,13,4,31,1,12,9,10,22,1,3,7,4
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008611,4,4,12,4,30,3,6,30,11,16,5,0,7,3
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004221,1,2,9,6,31,8,6,22,15,16,4,5,6,1
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004231,2,3,11,3,26,2,8,9,15,18,1,1,10,10
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004241,3,9,15,0,31,3,10,14,9,17,2,1,7,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004251,4,6,7,6,22,4,8,15,17,18,3,2,13,10
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004261,5,10,6,0,31,2,7,12,8,24,2,6,13,7
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004841,2,7,13,1,37,4,7,16,9,6,2,4,6,8
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004861,4,5,12,6,27,1,6,18,8,13,0,3,6,3
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004871,5,7,6,5,38,0,4,10,3,12,2,3,6,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004881,6,4,6,5,44,3,10,8,9,6,2,0,7,3
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004901,8,5,10,2,37,0,4,13,7,5,1,1,9,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004911,9,12,8,3,41,2,10,12,6,7,1,1,7,1
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004971,15,5,10,0,39,2,9,10,3,6,2,0,7,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004981,16,7,4,0,42,2,9,12,8,12,2,2,2,3
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005011,19,7,5,0,57,4,6,10,4,11,0,0,8,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005031,21,8,9,4,36,0,4,6,11,8,1,5,4,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005051,23,5,11,5,43,2,7,12,4,5,2,0,10,3
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005081,26,7,5,3,43,4,3,8,9,5,1,4,5,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005091,27,5,5,1,45,4,5,11,5,6,0,4,8,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005101,28,2,10,5,47,1,7,17,10,10,0,2,12,8
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005111,29,2,5,2,13,0,3,11,0,6,1,0,1,0
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008711,2,7,11,3,26,1,9,12,3,7,0,0,2,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008721,3,7,11,4,29,2,3,9,5,11,3,3,10,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008731,4,8,11,5,24,1,7,12,2,5,1,1,5,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008741,5,5,11,5,26,1,5,6,2,5,1,1,4,2
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009241,1,9,7,3,24,5,5,24,6,4,2,1,6,1
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009251,2,3,9,5,35,5,7,15,4,11,0,1,1,4
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009261,3,6,11,2,30,1,11,20,5,4,1,3,7,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009271,4,4,14,10,39,4,3,12,5,6,0,1,6,4
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009281,5,3,9,10,41,4,10,20,9,10,3,0,5,4
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009291,6,6,14,2,31,3,9,16,7,8,3,5,5,8
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009301,7,3,9,3,33,2,12,14,7,5,2,1,5,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009311,8,6,11,3,33,2,1,11,6,8,1,2,6,6
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009321,9,8,14,1,25,2,5,11,8,5,0,1,6,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009331,10,5,16,6,29,0,7,19,15,15,0,3,7,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009341,11,7,14,3,46,5,5,15,5,12,0,2,4,6
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009351,12,3,2,1,9,0,4,7,1,3,1,1,2,1
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003791,2,12,11,3,31,1,8,11,5,6,0,1,4,6
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003801,3,5,9,7,37,2,5,16,7,4,0,1,9,2
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003811,4,7,10,4,32,3,5,7,5,3,1,2,5,6
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003821,5,8,13,0,36,4,11,14,14,7,2,2,8,4
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003831,6,8,10,2,41,3,5,9,13,8,1,1,8,4
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003841,7,4,8,5,31,5,5,13,10,7,0,4,9,5
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003851,8,6,9,4,30,5,9,11,8,8,5,2,5,3
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003861,9,9,5,1,21,1,9,10,5,10,3,3,7,2
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003871,10,5,6,1,33,4,5,13,4,5,0,0,4,3
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4006991,1,0,7,3,28,1,5,16,11,7,2,2,10,7
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007001,2,3,8,3,36,1,5,20,4,8,0,2,5,2
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007011,3,5,11,4,30,2,7,16,6,7,0,0,6,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007031,5,7,10,3,32,3,5,15,5,7,4,2,5,10
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007041,6,4,8,1,32,3,5,14,6,4,2,2,5,8
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007051,7,7,8,2,28,4,3,17,6,4,1,3,11,10
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007061,8,4,7,7,31,5,4,15,12,13,2,1,7,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007081,10,0,10,1,23,2,2,19,5,13,2,2,5,2
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007091,11,1,8,0,19,1,2,11,5,2,2,2,4,4
1,Cercado,1,Oruro,2059,Oruro,149,(Cárcel) Centro Penitenciario La Merced,4004421,1,3,3,4,8,0,0,0,9,5,0,1,2,1
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010051,1,8,10,6,32,6,11,10,10,10,2,1,7,3
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010061,2,3,17,4,30,4,10,17,16,9,6,2,6,4
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005951,1,5,12,4,31,1,10,15,11,22,3,2,6,5
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005961,2,2,9,5,39,2,7,11,12,19,2,4,10,6
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005971,3,2,13,5,36,4,16,12,9,18,4,3,2,3
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005981,4,7,15,8,30,3,4,10,17,15,1,0,8,4
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005991,5,3,18,4,20,4,3,13,17,16,4,1,11,3
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4006001,6,3,16,4,36,3,7,19,19,24,1,2,9,3
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4006011,7,2,4,4,13,0,0,9,4,7,2,0,5,7
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010071,1,13,8,4,34,7,6,16,12,12,1,0,8,8
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010081,2,12,6,5,30,3,16,19,5,12,3,2,3,6
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010171,1,10,12,2,26,6,15,12,15,14,2,3,9,3
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010181,2,12,9,2,22,2,11,11,11,14,3,3,6,8
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010191,3,9,7,3,27,6,14,12,10,19,0,2,3,2
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010201,4,10,10,3,36,4,9,12,13,15,0,2,5,5
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010211,5,10,9,4,31,7,12,19,10,12,3,1,2,4
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010221,6,3,1,1,2,0,2,2,2,6,0,0,2,4
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002481,1,4,12,3,36,1,10,13,11,26,3,5,6,4
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002491,2,5,13,2,33,2,6,17,7,21,3,4,2,1
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002501,3,6,14,3,22,4,6,29,11,15,1,4,7,7
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002511,4,4,16,1,35,3,9,20,12,25,3,1,3,5
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002521,5,12,7,2,34,6,11,26,12,12,3,4,10,4
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006021,1,6,14,6,39,2,7,17,17,18,3,2,6,6
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006031,2,6,7,6,29,2,8,11,15,22,3,5,5,6
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006041,3,4,12,8,34,3,7,17,11,20,2,5,8,5
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006051,4,5,18,9,27,3,6,11,13,22,2,2,8,4
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006061,5,6,10,2,32,5,7,17,15,28,2,1,14,3
1,Cercado,1,Oruro,2059,Oruro,25039,U. Esc. El Kasso   El Progreso,4005121,1,4,7,0,59,2,6,7,8,6,1,1,13,5
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006301,1,4,11,7,38,3,5,13,9,19,1,0,10,4
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006311,2,5,15,4,33,6,6,18,12,12,2,2,5,3
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006321,3,3,6,5,36,1,7,11,10,11,0,0,3,3
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006331,4,6,9,5,31,2,14,7,13,16,1,3,9,5
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006341,5,1,5,4,14,0,2,9,7,3,0,2,1,1
1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,4001101,1,7,14,6,24,3,6,5,14,30,3,5,5,1
1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,4001111,2,1,5,10,26,1,1,8,15,23,0,1,7,2
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001891,1,11,10,6,34,5,4,18,15,18,0,5,4,3
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001901,2,7,13,4,25,4,7,14,13,13,1,1,10,6
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001911,3,7,10,3,35,2,16,11,7,18,3,2,7,5
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001921,4,10,17,2,21,3,17,15,12,11,2,0,6,2
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001931,5,8,8,3,27,2,7,11,7,14,0,4,4,7
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001941,6,6,13,1,31,2,5,17,11,16,2,2,4,3
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001961,8,5,13,0,36,3,5,22,10,22,1,2,2,6
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001971,9,8,16,4,26,3,8,12,7,16,1,2,11,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001981,10,9,11,2,24,2,5,13,8,15,2,0,6,3
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001991,11,9,14,3,28,3,8,8,8,19,1,1,7,7
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002001,12,4,16,1,30,4,9,14,7,14,0,4,6,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002011,13,8,16,2,27,1,4,15,9,15,2,6,6,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002021,14,11,18,4,21,2,7,22,9,15,3,5,6,1
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002031,15,9,13,3,32,6,6,16,14,16,1,1,8,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002041,16,8,13,4,30,4,3,14,13,14,1,6,7,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002051,17,8,8,5,31,3,8,21,8,20,3,1,5,4
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004701,1,7,15,10,41,1,6,17,10,15,2,6,9,4
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004721,3,12,16,4,30,2,5,19,12,13,1,0,6,6
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004731,4,6,16,4,25,1,4,26,10,13,1,2,10,5
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004741,5,5,21,3,27,1,8,24,12,15,0,1,5,4
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004751,6,8,14,3,29,2,3,10,12,19,5,2,9,5
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004761,7,4,12,2,29,7,3,13,14,4,2,2,5,6
