CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,P.P.,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001627,2,4,7,54,1,9,2,41,7,8,,15,,0,,,,0,5,24,8
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001637,3,5,3,37,0,7,1,46,9,15,,11,,0,,,,1,10,19,14
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001647,4,3,9,50,0,13,0,51,7,12,,9,,0,,,,2,12,18,6
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001657,5,2,7,29,0,2,1,40,10,10,,16,,0,,,,0,10,14,16
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000887,1,0,5,50,1,8,1,49,11,11,,21,,0,,,,2,9,18,9
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000897,2,3,8,41,0,9,4,54,10,11,,14,,0,,,,0,15,21,5
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000907,3,4,6,46,0,4,2,35,12,15,,18,,0,,,,4,11,24,8
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000917,4,0,8,49,0,12,2,37,14,20,,21,,0,,,,3,14,14,8
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000927,5,0,3,22,1,2,0,11,2,3,,4,,0,,,,0,3,7,5
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001057,1,1,4,52,1,8,0,34,18,7,,29,,0,,,,2,10,25,8
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001067,2,3,8,54,1,7,1,41,14,9,,23,,0,,,,0,9,24,7
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001077,3,2,5,54,0,8,1,33,17,13,,9,,0,,,,1,14,23,11
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001087,4,2,2,57,0,3,0,40,7,14,,23,,0,,,,3,7,22,14
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001097,5,0,0,10,0,3,0,17,3,5,,5,,0,,,,0,2,3,3
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009767,1,7,11,41,2,10,4,59,7,11,,11,,0,,,,0,10,5,12
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009777,2,7,10,33,1,6,0,63,5,17,,17,,0,,,,2,16,5,9
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009787,3,7,13,34,0,2,2,68,9,14,,18,,0,,,,0,11,4,9
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009797,4,9,12,36,0,7,1,55,15,20,,10,,0,,,,1,10,3,4
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009807,5,7,13,34,0,6,0,55,6,21,,7,,0,,,,2,14,8,7
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009827,7,7,7,23,1,10,1,73,10,11,,18,,0,,,,2,8,5,6
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009857,1,6,8,30,1,10,2,46,5,11,,9,,0,,,,6,12,4,14
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009867,2,7,6,34,1,8,2,62,3,11,,17,,0,,,,3,16,4,10
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009887,4,3,12,33,1,10,3,47,6,23,,13,,0,,,,6,5,8,13
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009897,5,3,8,8,0,1,1,33,2,6,,7,,0,,,,1,5,1,3
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009497,1,8,13,25,1,12,2,55,3,20,,12,,0,,,,2,10,6,8
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009507,2,6,9,28,0,5,1,56,11,15,,19,,0,,,,4,12,7,9
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009517,3,11,8,27,0,12,2,53,8,12,,12,,0,,,,4,12,5,14
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009527,4,8,11,21,2,5,2,79,6,17,,11,,0,,,,2,8,7,5
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009537,5,10,9,27,1,6,0,61,7,16,,11,,0,,,,1,12,10,11
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009547,6,13,10,25,0,7,5,63,8,12,,8,,0,,,,2,15,7,13
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009617,1,3,7,44,3,6,1,55,11,19,,12,,0,,,,0,15,12,10
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009627,2,7,4,30,3,5,1,57,11,15,,26,,0,,,,4,7,5,8
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009637,3,4,6,39,1,8,1,58,6,9,,14,,0,,,,1,12,12,20
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009647,4,7,6,35,0,12,0,43,7,18,,18,,0,,,,0,10,13,16
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009657,5,8,14,35,0,7,3,53,21,13,,16,,0,,,,3,11,8,11
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009667,6,7,7,30,0,9,0,71,14,18,,13,,0,,,,1,7,9,9
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009677,7,6,3,41,3,17,1,53,12,4,,11,,0,,,,0,7,12,11
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009687,8,2,7,34,1,6,2,48,18,11,,26,,0,,,,0,12,19,8
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009697,9,4,6,25,1,3,4,55,16,12,,12,,0,,,,0,13,15,16
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009707,10,3,6,31,1,9,0,48,12,16,,16,,0,,,,2,12,20,7
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007527,1,3,10,40,1,7,2,61,7,18,,13,,0,,,,2,2,6,12
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007537,2,7,11,38,2,8,0,42,9,17,,13,,0,,,,0,8,9,12
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007547,3,4,12,20,1,7,4,71,6,24,,17,,0,,,,1,9,8,9
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007557,4,0,11,22,2,11,0,54,12,19,,15,,0,,,,2,11,6,11
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007567,5,8,8,45,1,8,0,60,8,18,,6,,0,,,,0,11,6,6
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007577,6,12,10,32,1,5,0,65,7,12,,11,,0,,,,3,4,8,10
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007587,7,4,9,34,0,8,2,52,4,18,,22,,0,,,,2,7,5,14
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007597,8,5,10,36,0,11,0,58,10,20,,8,,0,,,,1,19,7,6
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007607,9,2,12,39,2,12,0,56,19,14,,12,,0,,,,1,14,5,7
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007617,10,6,6,40,4,9,1,39,6,16,,17,,0,,,,1,15,5,3
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006907,1,11,16,41,0,10,3,48,6,10,,10,,0,,,,1,24,4,9
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006917,2,13,16,34,2,8,2,53,5,9,,9,,0,,,,0,29,4,9
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006927,3,11,9,30,0,16,0,63,6,13,,7,,0,,,,1,10,6,9
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006937,4,3,12,25,3,5,1,57,5,13,,8,,0,,,,1,15,4,11
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006947,5,10,11,21,0,10,2,63,9,12,,6,,0,,,,6,20,3,7
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006957,6,6,16,33,2,8,0,54,6,16,,8,,0,,,,0,14,6,11
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006977,8,3,10,36,1,9,0,69,10,18,,7,,0,,,,2,6,7,7
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006987,9,9,8,25,1,7,4,55,5,11,,9,,0,,,,3,11,5,8
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007687,7,11,9,25,1,9,4,63,4,15,,5,,0,,,,2,10,5,13
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007697,8,7,11,40,1,6,1,58,5,15,,9,,0,,,,1,13,3,8
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007707,9,8,15,33,1,6,3,67,2,11,,10,,0,,,,0,9,9,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007727,11,5,20,33,2,10,1,45,4,9,,11,,0,,,,1,9,4,9
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007737,12,6,11,30,0,5,2,65,6,12,,7,,0,,,,2,15,4,9
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007747,13,2,21,45,3,8,0,55,9,13,,12,,0,,,,1,14,2,3
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007757,14,9,24,21,2,8,2,64,5,13,,11,,0,,,,0,13,4,10
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007767,15,6,13,20,1,1,0,47,4,7,,6,,0,,,,4,14,4,3
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007777,16,4,11,32,1,9,1,72,6,15,,6,,0,,,,2,12,3,15
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007787,17,8,20,43,1,6,0,40,6,22,,9,,0,,,,3,5,3,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007797,18,10,13,23,1,9,1,64,1,13,,5,,0,,,,2,13,4,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007807,19,3,22,25,1,4,2,62,4,6,,11,,0,,,,1,12,4,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007817,20,7,13,26,0,9,6,62,4,12,,16,,0,,,,2,14,5,9
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007827,21,10,12,34,2,6,0,40,6,17,,12,,0,,,,2,15,3,12
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007837,22,12,22,17,1,4,1,63,15,13,,14,,0,,,,2,11,6,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007847,23,10,18,22,2,9,2,65,5,11,,7,,0,,,,1,11,6,11
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007867,25,8,7,26,2,5,0,60,2,18,,13,,0,,,,1,9,4,9
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007877,1,11,20,32,1,9,1,60,8,13,,10,,0,,,,0,13,9,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007887,2,6,16,32,0,7,1,55,7,20,,19,,0,,,,0,17,2,6
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007897,3,3,17,32,0,8,1,59,7,19,,11,,0,,,,0,15,6,14
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007907,4,8,17,24,1,6,1,75,8,10,,11,,0,,,,4,14,5,7
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007917,5,10,15,32,1,12,0,55,3,12,,14,,0,,,,1,8,6,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007927,6,4,17,39,2,5,0,71,4,11,,6,,0,,,,1,8,6,10
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007937,7,9,14,32,4,4,1,59,9,15,,11,,0,,,,1,8,4,10
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007947,8,10,13,43,1,10,1,46,7,9,,8,,0,,,,0,20,3,17
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007957,9,3,21,31,2,8,0,63,3,12,,6,,0,,,,0,24,3,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007967,10,8,10,26,1,3,0,64,3,10,,13,,0,,,,1,20,7,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007977,11,4,8,12,1,2,0,16,0,2,,4,,0,,,,1,8,0,3
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008077,10,4,10,42,0,6,2,47,16,20,,12,,0,,,,1,5,5,16
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008087,11,3,15,31,0,14,3,56,2,16,,13,,0,,,,2,7,13,5
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008237,1,6,9,33,0,8,2,62,9,13,,9,,0,,,,1,19,8,14
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008247,2,6,12,6,4,4,0,54,39,13,,13,,0,,,,4,18,5,8
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008257,3,10,4,26,1,6,2,61,2,23,,13,,0,,,,3,5,8,6
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008267,4,7,13,36,1,5,2,62,4,16,,8,,0,,,,2,11,5,5
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008277,5,7,9,35,3,12,2,49,2,18,,8,,0,,,,4,16,9,11
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008287,6,6,16,31,0,6,5,63,5,13,,10,,0,,,,0,19,7,7
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008297,7,9,16,23,1,5,0,69,3,15,,16,,0,,,,2,10,2,7
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008307,8,6,9,37,1,9,0,59,3,14,,11,,0,,,,0,11,6,12
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008327,10,4,10,31,2,10,2,72,6,12,,6,,0,,,,1,13,6,11
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008337,11,9,8,36,4,9,1,54,4,12,,11,,0,,,,1,17,4,10
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008347,12,7,8,18,1,13,2,65,6,11,,10,,0,,,,3,9,9,6
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008547,1,4,3,46,0,6,1,43,4,13,,26,,0,,,,1,14,13,8
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008557,2,3,5,43,1,11,0,36,8,14,,22,,0,,,,1,11,12,15
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008567,3,2,4,45,0,12,4,37,8,14,,17,,0,,,,0,23,8,10
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008577,4,2,3,23,0,3,1,21,7,10,,9,,0,,,,2,3,4,11
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008587,1,5,10,24,0,13,0,78,7,18,,7,,0,,,,0,11,11,12
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008597,2,1,8,29,1,7,2,59,6,19,,6,,0,,,,0,6,4,14
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008607,3,9,9,34,2,8,2,55,6,17,,10,,0,,,,1,10,6,16
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008617,4,4,10,25,5,8,1,72,5,17,,9,,0,,,,0,10,5,6
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004227,1,4,9,33,1,3,1,51,9,16,,11,,0,,,,2,6,10,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004237,2,5,10,31,1,26,0,58,7,7,,12,,0,,,,0,11,7,4
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004247,3,9,11,36,4,11,4,54,6,15,,4,,0,,,,0,10,9,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004257,4,8,11,19,1,17,2,75,5,9,,9,,0,,,,1,9,6,9
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004267,5,4,7,36,2,10,1,55,12,9,,6,,0,,,,2,10,7,17
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004837,1,5,11,58,3,6,4,52,1,15,,8,,0,,,,2,7,2,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004847,2,6,15,46,5,5,2,44,3,10,,8,,0,,,,2,7,8,10
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004857,3,6,15,42,1,12,0,55,3,11,,14,,0,,,,0,9,1,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004867,4,6,12,48,3,7,0,51,4,12,,5,,0,,,,1,3,1,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004877,5,12,17,47,0,4,0,37,2,7,,6,,0,,,,1,6,8,13
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004887,6,14,18,52,2,8,4,39,1,10,,8,,0,,,,2,8,3,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004907,8,2,11,46,1,7,1,37,1,19,,8,,0,,,,0,7,5,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004917,9,17,16,45,0,11,2,48,3,9,,4,,0,,,,0,9,6,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004977,15,7,8,45,0,7,0,42,2,9,,7,,0,,,,0,14,5,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004987,16,8,13,48,0,4,0,44,4,11,,7,,0,,,,4,7,3,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004997,17,6,8,64,3,5,1,55,6,8,,3,,0,,,,2,8,1,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005007,18,7,24,53,2,7,0,40,1,10,,3,,0,,,,1,8,3,8
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005037,21,9,27,55,2,7,1,29,1,10,,13,,0,,,,0,6,3,7
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005057,23,8,15,55,0,8,0,32,1,14,,10,,0,,,,4,11,5,7
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005077,25,7,13,59,3,8,1,38,0,11,,8,,0,,,,0,10,3,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005097,27,7,11,45,0,11,4,47,2,7,,8,,0,,,,4,10,7,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005117,29,4,10,10,0,1,0,23,2,3,,1,,0,,,,0,0,3,1
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002407,6,12,18,28,4,9,3,57,4,14,,6,,0,,,,0,7,1,7
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008707,1,4,8,40,2,5,0,40,2,7,,6,,0,,,,1,9,13,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008717,2,15,9,34,0,4,0,38,1,22,,5,,0,,,,2,14,7,5
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008727,3,9,12,32,1,9,1,41,7,9,,7,,0,,,,0,20,15,7
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008737,4,11,9,27,1,7,0,49,1,11,,5,,0,,,,4,12,12,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008747,5,9,18,32,0,6,0,36,3,11,,3,,0,,,,4,13,17,2
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009247,1,8,16,22,0,15,1,57,0,10,,5,,0,,,,4,13,8,10
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009257,2,8,13,32,4,3,2,50,2,16,,5,,0,,,,0,10,13,5
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009267,3,5,13,30,1,9,0,57,3,11,,6,,0,,,,4,22,8,11
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009277,4,6,16,37,0,6,2,57,3,14,,8,,0,,,,3,15,9,4
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009287,5,9,6,28,1,8,3,62,2,10,,8,,0,,,,0,14,15,10
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009307,7,6,11,36,1,6,1,45,4,11,,12,,0,,,,2,10,9,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009317,8,2,12,33,3,8,1,49,7,12,,6,,0,,,,1,11,10,9
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009327,9,1,18,34,1,11,2,39,3,7,,9,,0,,,,2,19,5,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009337,10,3,7,22,0,7,2,64,6,14,,12,,0,,,,3,15,12,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009347,11,3,10,39,2,6,0,68,3,21,,7,,0,,,,1,18,3,5
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009357,12,4,5,11,0,3,0,29,0,5,,1,,0,,,,1,4,6,1
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003787,1,9,12,44,3,9,1,44,3,21,,13,,0,,,,0,12,3,10
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003797,2,7,16,47,3,8,2,42,5,13,,4,,0,,,,3,8,4,7
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003807,3,10,13,34,2,10,3,37,3,10,,14,,0,,,,0,8,6,5
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003817,4,6,15,30,1,9,2,41,2,21,,5,,0,,,,2,6,3,9
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003827,5,7,16,48,1,9,1,45,6,12,,9,,0,,,,4,8,6,3
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003837,6,10,11,37,3,8,2,49,4,14,,13,,0,,,,2,3,3,7
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003857,8,13,11,29,1,9,3,48,2,10,,11,,0,,,,2,12,4,12
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003867,9,12,20,40,0,9,1,34,3,11,,12,,0,,,,1,9,3,5
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003877,10,8,15,36,2,7,0,37,2,9,,5,,0,,,,2,9,1,15
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4006997,1,5,9,40,0,6,2,43,0,16,,10,,0,,,,0,25,8,10
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007007,2,6,6,43,1,5,0,49,4,12,,5,,0,,,,2,26,4,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007017,3,7,11,40,1,12,0,58,2,10,,8,,0,,,,2,11,13,8
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007027,4,7,5,35,1,10,1,55,2,13,,10,,0,,,,0,24,9,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007037,5,3,7,42,4,9,0,49,2,11,,6,,0,,,,2,14,5,4
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007047,6,6,14,38,3,0,1,48,4,9,,10,,0,,,,1,16,7,8
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007057,7,5,5,35,0,4,3,52,3,8,,9,,0,,,,5,21,7,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007077,9,7,9,54,2,7,2,53,0,11,,10,,0,,,,2,22,3,2
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007087,10,5,7,46,3,3,2,41,6,11,,5,,0,,,,3,11,4,4
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007097,11,3,3,12,1,3,0,27,2,7,,3,,0,,,,1,14,6,4
1,Cercado,1,Oruro,2059,Oruro,149,(Cárcel) Centro Penitenciario La Merced,4004427,1,0,7,9,0,4,0,16,1,4,,11,,0,,,,3,17,3,3
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010057,1,7,7,36,1,10,0,58,8,19,,7,,0,,,,2,8,4,8
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010067,2,10,7,29,1,5,1,58,1,14,,14,,0,,,,4,6,8,4
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005957,1,6,8,36,4,6,0,56,6,21,,14,,0,,,,1,11,5,7
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005967,2,4,6,37,2,19,2,56,11,19,,8,,0,,,,1,9,7,14
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005977,3,10,3,32,1,5,2,20,11,20,,9,,0,,,,1,3,5,8
