CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,A.S.,A-UPP,PATRIA-UNIDOS,NGP,APP,CAOP,PDC,LIBRE,DEMOCRATAS,APB-SUMATE,UN,MNR
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004091,6,3,44,7,36,6,24,1,6,24,,0,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004101,7,3,46,7,34,5,29,5,6,12,,2,0,5
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004111,8,9,54,4,24,3,18,6,1,14,,3,5,7
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004121,9,1,43,3,36,5,26,1,2,26,,5,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004131,10,1,6,0,3,0,4,1,2,4,,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004411,1,2,61,6,29,3,18,7,5,12,,3,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004421,2,5,42,4,29,5,23,5,2,16,,8,8,2
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004431,3,2,57,3,25,2,25,3,5,14,,5,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004441,4,4,46,3,20,4,31,4,1,14,,8,5,5
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004451,5,9,56,8,19,1,24,6,6,19,,5,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004461,6,3,49,10,27,0,33,3,3,15,,3,9,8
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004471,7,6,61,1,19,5,19,4,10,21,,2,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004481,8,4,57,2,28,5,24,0,2,11,,2,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004491,9,1,55,6,24,4,29,10,3,13,,3,5,5
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004501,10,1,45,8,21,1,20,5,3,12,,4,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004511,11,5,57,3,25,3,30,2,6,21,,5,8,2
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004521,12,3,36,1,16,4,20,4,5,20,,6,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000171,1,3,57,6,26,4,27,4,3,18,,5,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000181,2,0,38,10,34,2,28,0,1,12,,6,3,6
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000191,3,4,48,11,20,2,27,4,2,24,,3,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000201,4,4,45,6,29,2,15,6,5,18,,1,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000211,5,5,45,2,39,4,15,4,5,18,,3,5,4
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000221,6,2,52,5,29,4,29,6,4,18,,3,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000231,7,7,46,11,26,4,28,8,0,19,,1,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000241,8,5,57,3,22,2,18,1,3,23,,6,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000251,9,2,46,3,19,0,21,7,2,15,,5,0,4
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000261,10,2,57,6,46,2,26,2,4,24,,2,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003651,1,6,52,5,33,2,37,2,2,16,,3,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003661,2,3,44,4,22,6,40,2,5,20,,3,6,3
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003671,3,3,57,6,32,5,18,0,2,31,,3,4,9
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003681,4,4,57,2,33,3,24,2,1,25,,5,7,4
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003691,5,1,66,1,25,4,24,4,6,20,,3,0,8
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003701,6,5,52,3,33,3,23,3,1,30,,1,2,7
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003711,7,4,44,6,26,4,25,7,3,19,,4,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003721,8,8,55,8,18,0,33,1,5,23,,1,4,8
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003731,9,1,4,1,2,0,0,0,1,2,,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006071,1,6,54,6,29,2,14,7,3,15,,4,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006081,2,3,53,0,37,2,25,3,6,18,,4,1,6
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006091,3,3,48,4,28,2,33,4,5,23,,4,6,7
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006101,4,9,40,2,30,7,31,2,3,24,,3,6,7
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006111,5,5,62,3,32,5,23,9,1,17,,3,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006121,6,7,42,7,38,6,27,2,1,23,,7,4,8
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006131,7,2,60,2,33,3,25,3,4,20,,3,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006141,8,2,66,11,25,3,35,9,7,14,,6,5,10
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006151,9,3,44,11,23,2,37,4,1,16,,4,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006161,10,4,59,5,26,2,30,3,3,13,,1,9,6
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006171,11,3,34,3,12,0,19,2,2,11,,1,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003741,1,7,57,8,14,3,27,3,4,13,,6,8,7
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003751,2,2,49,12,24,4,30,2,6,17,,5,5,6
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003761,3,2,59,9,22,1,18,2,2,13,,1,6,6
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003771,4,4,66,7,17,5,26,3,4,15,,1,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003781,5,6,38,8,25,1,24,3,4,27,,2,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003791,6,4,48,8,20,5,27,3,2,18,,6,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003801,7,4,68,5,25,1,32,3,2,13,,4,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003811,8,4,47,4,32,1,35,2,5,12,,6,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003821,9,5,46,7,20,4,40,1,2,19,,6,12,2
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003831,10,4,46,10,39,3,41,2,1,11,,2,4,6
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003841,11,3,11,3,7,0,3,1,2,6,,0,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005771,1,4,51,10,28,3,25,4,6,21,,5,7,6
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005781,2,4,41,6,30,0,26,3,6,22,,2,5,5
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005791,3,3,43,12,24,7,30,2,6,15,,0,7,7
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005801,4,3,48,5,22,6,20,3,0,22,,3,6,4
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005811,5,4,58,0,39,3,26,3,1,18,,4,6,8
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005821,6,5,53,6,29,4,25,1,3,26,,2,7,1
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005831,7,9,48,9,30,0,31,3,6,22,,6,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005841,8,3,57,10,29,3,35,3,6,13,,4,3,7
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005851,9,3,53,7,41,3,34,5,3,22,,5,5,4
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005861,10,7,55,12,21,5,31,3,2,19,,3,4,7
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005871,11,5,51,12,30,4,27,7,5,23,,2,4,10
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005881,12,3,52,4,14,2,25,5,3,31,,2,6,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005891,13,3,55,7,18,2,29,6,4,18,,2,4,5
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005901,14,6,49,8,26,2,34,8,2,25,,2,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005911,15,2,55,7,25,2,30,2,4,16,,1,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005921,16,4,42,5,24,1,31,3,6,22,,2,6,5
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005931,17,3,47,5,40,0,34,2,3,28,,4,6,4
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005941,18,1,66,5,25,1,28,2,5,28,,1,4,5
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005951,19,0,44,6,33,2,33,1,3,25,,4,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005961,20,4,31,13,28,1,28,2,4,28,,4,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005971,21,1,49,12,22,1,31,3,1,24,,0,6,6
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005981,22,3,24,4,17,1,6,0,2,9,,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004711,1,3,47,3,31,2,25,1,7,14,,7,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004721,2,3,50,7,25,1,31,3,7,18,,5,1,7
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004731,3,2,57,8,22,0,29,3,1,15,,4,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004741,4,10,43,3,23,0,27,3,2,28,,3,9,5
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004751,5,5,70,6,19,6,21,0,5,11,,3,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004761,6,3,62,10,27,3,37,4,3,15,,4,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004771,7,4,54,14,23,2,16,5,5,21,,3,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004781,8,3,52,4,26,5,22,2,1,23,,2,7,4
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004791,9,3,49,5,31,4,18,5,6,29,,1,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004801,10,2,10,0,4,2,4,0,0,9,,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004571,1,6,33,5,33,6,20,7,5,13,,10,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004581,2,9,41,5,22,4,23,10,4,19,,7,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004591,3,6,40,4,22,4,23,6,5,5,,4,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004601,4,5,57,6,35,7,24,4,5,9,,3,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004611,5,0,50,5,26,3,21,2,0,11,,12,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004621,6,2,41,5,29,4,29,3,9,14,,4,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004631,7,4,54,7,17,2,23,5,2,9,,2,3,7
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004641,8,5,61,5,28,7,21,8,3,7,,5,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004651,9,5,69,3,23,5,20,6,2,14,,4,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004661,10,6,51,3,20,2,17,3,2,17,,5,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004671,11,6,33,4,29,3,26,5,3,14,,2,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004681,12,2,68,3,28,3,16,5,5,11,,7,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004691,13,5,51,1,23,3,21,6,4,17,,8,7,2
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004701,14,2,24,4,6,1,15,2,2,9,,1,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007201,1,3,46,4,24,1,15,8,3,8,,13,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007211,2,5,47,1,20,1,16,4,2,13,,7,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007221,3,2,45,7,23,2,9,5,2,12,,5,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007231,4,4,45,2,19,0,15,8,6,8,,10,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007241,5,2,52,5,17,4,21,9,2,8,,15,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007251,6,4,40,3,12,4,20,10,2,8,,12,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007261,7,3,43,4,22,1,22,6,1,12,,6,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007271,8,6,42,2,21,3,13,10,6,6,,8,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007281,9,4,45,3,14,2,12,11,4,10,,7,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007291,10,2,44,7,20,3,15,9,2,4,,10,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007301,11,2,49,2,20,3,10,2,2,7,,11,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007311,12,3,52,4,22,0,16,6,1,5,,10,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007321,13,3,35,4,12,2,11,6,2,9,,19,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007331,14,2,59,4,11,4,15,6,2,7,,12,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007341,15,5,40,3,18,0,11,6,3,5,,6,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006661,1,2,57,2,21,4,14,5,0,4,,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006671,2,6,53,5,25,2,13,1,3,6,,5,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006681,3,0,44,0,13,4,18,4,3,9,,5,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006691,4,2,48,4,25,1,16,2,1,9,,6,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003211,1,5,43,9,25,3,21,2,2,31,,2,7,5
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003221,2,4,60,8,20,2,28,4,5,17,,2,10,1
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003231,3,4,50,7,26,0,18,2,2,23,,2,5,5
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003241,4,3,61,6,17,2,22,4,5,17,,1,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003251,5,4,10,4,14,1,19,1,1,15,,2,2,6
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006891,1,3,63,5,21,6,23,4,4,12,,4,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006901,2,5,50,1,19,0,30,1,3,15,,1,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006911,3,3,46,4,24,0,29,3,4,22,,6,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006921,4,3,54,2,26,1,22,2,1,15,,4,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006931,5,3,67,4,26,3,17,1,3,22,,0,7,3
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006941,6,4,46,3,20,3,22,3,1,18,,1,8,1
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006951,7,2,55,4,15,3,13,1,2,15,,3,7,5
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006961,8,7,74,4,20,4,25,7,0,14,,3,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006971,9,4,67,4,14,2,18,6,2,16,,0,5,6
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006981,10,5,53,6,32,2,15,4,4,15,,4,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006991,11,4,48,7,25,2,22,5,3,12,,4,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007001,12,1,53,4,22,0,22,4,3,18,,0,9,3
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007011,13,3,43,6,17,4,31,4,4,17,,6,7,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007021,14,7,55,0,30,2,17,1,3,15,,2,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007031,15,7,52,6,22,3,26,3,3,19,,4,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007041,16,6,58,6,20,4,17,6,2,11,,5,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007051,17,6,51,7,18,3,19,7,4,24,,1,6,5
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007061,18,8,55,7,26,1,17,1,5,24,,4,4,8
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007071,19,6,48,4,26,4,22,1,9,24,,1,6,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007081,20,5,44,3,24,1,24,7,5,23,,6,6,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007091,21,7,58,7,25,1,16,6,3,34,,4,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007101,22,5,45,1,26,2,21,4,3,28,,4,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007111,23,0,31,3,12,0,10,3,3,14,,0,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005001,1,7,51,4,21,2,20,7,4,10,,4,1,7
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005011,2,1,56,7,16,3,27,2,2,23,,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005021,3,4,64,6,29,1,30,4,5,12,,1,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005031,4,4,49,2,22,6,21,6,3,18,,5,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005041,5,5,69,4,26,1,16,4,3,26,,5,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005051,6,3,56,6,17,5,32,4,5,8,,1,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005061,7,3,57,8,33,1,19,2,1,16,,4,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005071,8,5,50,6,26,1,25,2,6,23,,3,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005081,9,2,40,2,40,5,15,6,6,22,,1,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005091,10,2,52,4,25,1,21,4,5,24,,3,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005101,11,4,45,4,27,4,23,6,5,26,,1,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006221,1,4,56,3,13,2,28,6,3,13,,3,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006231,2,3,48,1,22,3,37,3,5,12,,6,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006241,3,5,58,7,23,5,28,6,3,20,,3,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006251,4,0,62,2,18,0,21,22,2,13,,0,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006261,5,2,55,4,21,4,24,6,2,9,,5,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006271,6,1,68,2,25,3,24,12,3,7,,0,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006281,7,3,53,3,30,5,26,6,5,12,,3,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006291,8,3,60,0,22,1,25,7,6,21,,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006301,9,3,49,3,16,3,19,5,2,14,,2,7,0
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006311,10,2,54,8,28,2,23,15,6,9,,2,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006321,11,3,59,5,16,4,27,8,4,16,,4,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006331,12,5,53,4,29,3,22,13,4,15,,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006341,13,4,48,1,26,1,30,2,5,24,,4,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006351,14,1,57,2,27,8,16,3,4,14,,3,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006361,15,6,59,3,20,1,20,10,3,15,,4,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006371,16,4,50,2,29,3,16,3,4,22,,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006381,17,3,68,1,16,4,18,2,3,20,,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006391,18,4,51,6,33,2,27,5,3,17,,1,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006401,19,5,57,7,23,1,20,6,2,11,,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006411,20,4,52,4,29,0,17,10,2,15,,3,7,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006421,21,4,48,2,29,4,21,8,2,7,,4,4,6
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006431,22,4,57,0,19,2,10,8,1,15,,4,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005611,1,5,59,8,19,2,18,2,1,25,,7,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005621,2,2,59,7,23,0,19,3,1,29,,2,1,7
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005631,3,2,58,12,19,2,35,5,6,10,,3,7,8
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005641,4,4,54,5,23,2,20,4,5,17,,3,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005651,5,6,50,7,26,1,37,0,5,20,,1,4,6
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005661,6,4,58,2,37,4,24,3,5,20,,3,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005671,7,3,37,12,29,6,22,1,4,22,,5,5,9
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005681,8,4,47,2,37,2,28,9,3,26,,4,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005691,9,4,56,7,29,4,25,4,5,36,,3,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002871,1,8,35,12,30,1,37,2,3,16,,3,9,11
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002881,2,4,45,7,28,4,41,7,3,25,,6,3,6
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002891,3,4,34,7,18,2,38,6,3,17,,3,4,5
