CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,P.P.,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004747,5,4,2,26,1,4,42,10,30,,8,0,,0,,,,1,2,2,6
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004757,6,5,5,29,5,5,38,6,21,,7,1,,1,,,,1,7,3,3
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004767,7,2,4,25,4,13,31,0,27,,4,2,,1,,,,1,4,4,2
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004777,8,5,5,21,1,6,38,3,31,,10,1,,0,,,,1,6,0,7
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004787,9,4,6,17,1,5,44,14,17,,9,1,,0,,,,0,3,2,9
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004797,10,4,7,21,4,9,31,9,36,,12,1,,2,,,,0,6,0,7
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004807,11,1,8,29,2,4,31,12,19,,5,0,,0,,,,0,3,5,8
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004817,12,1,6,26,1,7,27,17,21,,10,0,,0,,,,0,3,6,13
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004827,13,0,2,1,1,2,8,0,3,,1,0,,1,,,,0,2,0,2
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004447,2,7,6,23,2,4,35,5,20,,6,1,,1,,,,0,4,2,1
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004457,3,5,4,26,0,5,30,2,11,,4,1,,1,,,,0,2,1,5
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004467,4,16,6,19,1,5,39,3,6,,0,1,,0,,,,0,4,0,3
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004477,5,3,11,18,1,8,29,6,16,,5,0,,0,,,,0,5,1,4
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004487,6,5,6,21,2,9,20,6,13,,7,2,,1,,,,2,4,6,11
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006397,5,4,7,35,1,7,35,9,23,,6,2,,2,,,,1,3,4,10
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006407,6,6,6,40,0,7,28,3,17,,10,1,,1,,,,0,4,4,6
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006417,7,5,2,35,2,6,24,17,24,,12,2,,3,,,,0,5,6,8
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006427,8,0,2,3,1,1,6,3,0,,2,0,,0,,,,0,0,2,0
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010237,1,8,11,18,2,6,41,12,24,,4,0,,0,,,,0,3,4,7
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010247,2,3,13,18,5,5,49,2,12,,8,2,,0,,,,0,6,2,3
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010257,3,8,7,18,2,3,41,4,19,,7,2,,0,,,,4,9,4,5
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010267,4,9,2,14,2,7,33,6,19,,5,2,,0,,,,1,7,2,4
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010277,5,5,5,18,2,3,24,2,13,,2,2,,0,,,,0,5,2,3
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4003997,1,3,5,19,1,4,34,6,24,,7,4,,0,,,,1,6,5,14
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004007,2,3,6,26,2,5,32,6,17,,13,4,,0,,,,0,6,2,8
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004017,3,6,8,22,2,2,31,15,11,,11,2,,2,,,,1,3,1,10
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004027,4,3,14,21,1,4,30,8,24,,10,4,,0,,,,4,5,2,10
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004037,5,1,3,31,1,10,36,5,17,,8,0,,1,,,,0,4,0,5
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004047,6,3,10,27,2,7,36,10,18,,4,3,,2,,,,1,12,3,7
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004057,7,7,9,29,1,6,34,8,24,,11,2,,1,,,,1,1,3,8
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004067,8,3,6,19,4,8,37,11,19,,9,0,,1,,,,1,5,4,11
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004077,9,4,6,27,0,2,23,11,21,,5,2,,0,,,,1,7,6,2
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004087,10,3,5,28,0,7,35,5,19,,5,2,,0,,,,1,5,5,7
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004097,11,3,6,30,3,10,24,10,17,,6,1,,1,,,,0,6,4,7
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002077,1,8,15,35,0,2,28,10,13,,6,0,,0,,,,1,7,1,3
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002087,2,11,9,21,2,8,24,7,17,,6,0,,0,,,,0,16,2,6
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002107,4,11,9,25,4,4,20,11,21,,5,1,,0,,,,5,5,2,2
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002117,5,6,11,23,0,2,27,6,17,,10,1,,0,,,,1,3,8,15
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002127,6,5,13,32,1,11,20,9,12,,11,1,,0,,,,1,4,8,11
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002137,7,10,10,25,0,6,22,10,14,,10,0,,2,,,,0,6,3,9
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002147,8,5,7,22,1,8,26,13,32,,8,5,,1,,,,1,4,7,10
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002157,9,11,9,30,1,5,17,9,27,,15,0,,2,,,,1,4,3,5
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002167,10,8,7,25,1,6,28,18,17,,11,1,,1,,,,1,5,7,7
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002177,11,1,4,13,0,1,7,4,5,,3,0,,0,,,,0,0,0,2
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009397,1,3,6,37,2,5,22,3,2,,2,0,,1,,,,1,4,2,0
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009407,2,2,7,41,1,8,14,1,8,,3,0,,1,,,,0,3,2,0
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009417,3,3,0,41,4,8,14,2,5,,2,1,,3,,,,2,4,3,0
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009447,6,5,5,32,0,2,17,2,7,,3,0,,1,,,,1,5,3,4
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001347,1,2,5,19,2,8,36,21,25,,11,1,,2,,,,0,6,4,10
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001357,2,0,3,28,0,3,21,12,34,,17,1,,2,,,,1,8,4,15
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001367,3,2,3,31,2,15,24,19,19,,19,0,,3,,,,2,9,10,10
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001377,4,3,4,21,4,13,18,12,17,,17,2,,2,,,,1,4,8,15
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001387,5,3,3,32,3,7,17,11,15,,20,1,,2,,,,2,6,14,9
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001397,6,5,7,24,3,7,23,13,23,,8,3,,2,,,,0,6,15,11
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001407,7,2,3,30,2,10,26,19,23,,11,1,,0,,,,1,8,13,8
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001417,8,1,3,28,1,4,19,10,27,,14,1,,0,,,,0,7,14,14
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001737,1,0,6,37,4,4,38,18,27,,11,1,,0,,,,0,3,12,1
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001747,2,2,4,19,2,5,25,15,15,,14,1,,1,,,,0,8,10,19
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001757,3,0,5,17,2,6,30,14,21,,13,0,,0,,,,0,5,18,14
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001767,4,6,5,31,1,4,33,18,14,,6,2,,3,,,,1,10,9,16
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001777,5,2,3,24,2,9,22,21,24,,7,0,,0,,,,1,8,19,13
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001787,6,2,5,25,2,5,26,20,12,,9,1,,2,,,,1,7,18,16
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001177,2,1,5,21,1,5,35,25,23,,11,2,,1,,,,1,4,15,8
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001187,3,1,7,34,3,7,24,19,15,,14,1,,3,,,,4,3,9,12
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001197,4,2,3,31,1,4,37,17,13,,26,0,,2,,,,1,5,14,11
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001207,5,1,4,31,3,7,23,22,20,,21,0,,3,,,,0,2,10,7
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001217,6,2,9,24,5,8,16,16,15,,18,2,,1,,,,1,6,18,17
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003057,1,5,6,27,0,6,36,10,22,,11,2,,1,,,,0,8,5,13
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003067,2,5,8,24,1,8,24,15,19,,9,2,,2,,,,1,5,5,9
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003077,3,5,10,23,0,4,27,14,12,,8,4,,2,,,,1,3,5,8
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003087,4,7,4,32,1,11,21,15,23,,7,4,,0,,,,1,8,5,7
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003097,5,2,17,26,1,7,31,14,14,,12,5,,0,,,,1,2,4,12
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003107,6,2,6,18,1,7,25,10,31,,14,1,,2,,,,0,8,6,11
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003117,7,3,5,31,2,5,16,21,19,,12,1,,1,,,,1,3,9,9
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003127,8,3,9,26,4,5,27,13,21,,14,0,,3,,,,2,3,6,10
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003137,9,0,2,10,0,1,6,5,3,,5,0,,0,,,,0,1,2,7
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006827,1,6,8,26,4,10,72,0,17,,8,2,,0,,,,2,9,3,11
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006847,3,9,2,26,1,5,23,10,30,,12,0,,1,,,,0,10,1,10
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006857,4,4,3,22,4,8,27,5,21,,11,3,,0,,,,2,13,2,12
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006867,5,3,6,22,1,6,25,12,25,,12,1,,1,,,,2,5,1,7
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006877,6,3,6,19,3,7,32,8,21,,7,2,,1,,,,1,8,4,12
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006887,7,4,5,18,1,9,29,8,21,,3,1,,1,,,,0,5,3,3
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003967,1,3,7,49,1,2,19,2,6,,9,2,,0,,,,2,6,1,3
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003977,2,2,11,43,3,3,22,3,17,,1,2,,0,,,,2,1,7,3
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003987,3,0,1,12,0,0,3,0,4,,0,1,,0,,,,0,1,1,0
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006797,1,7,4,37,3,6,37,1,7,,3,4,,1,,,,0,8,2,1
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006807,2,4,9,21,1,7,28,3,13,,2,2,,0,,,,0,8,2,2
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006817,3,1,4,24,1,4,11,1,13,,0,0,,1,,,,0,8,2,1
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008677,1,8,6,18,1,6,19,2,10,,1,0,,0,,,,0,18,1,0
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008697,3,6,3,22,0,0,11,2,3,,2,0,,0,,,,0,11,2,2
1,Cercado,1,Oruro,2059,Oruro,32366,U.E. Carlos Villegas Quiroga,4003547,1,75,8,18,3,4,16,7,11,,3,2,,0,,,,3,3,0,1
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001797,1,0,3,45,5,7,20,12,11,,15,1,,2,,,,1,9,13,14
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001807,2,3,1,40,5,6,20,12,26,,13,2,,1,,,,0,8,14,10
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001817,3,4,3,30,4,7,18,12,15,,11,1,,0,,,,2,7,17,16
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001827,4,1,1,11,1,5,1,7,3,,4,0,,0,,,,1,0,5,3
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010467,1,10,4,29,1,12,37,9,20,,4,1,,2,,,,1,6,5,3
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010477,2,2,0,3,0,1,10,1,6,,0,0,,0,,,,0,0,1,1
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003717,1,5,3,23,3,3,28,8,28,,24,2,,4,,,,4,9,1,9
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003727,2,2,7,19,3,5,22,4,20,,29,0,,4,,,,1,8,4,5
1,Cercado,1,Oruro,2059,Oruro,32494,U. E. Adolfo Ballivian 1,4005447,1,5,2,20,2,5,31,10,12,,12,2,,0,,,,2,5,2,3
1,Cercado,1,Oruro,2059,Oruro,32495,U. E. Apoyo Educativo Oruro,4006897,1,0,1,6,2,2,4,1,10,,0,0,,0,,,,0,0,0,2
