CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,A-UPP,APB-SUMATE,PATRIA,MTS,NGP,CDC,PDC,ISA
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003661,8,12,0,61,8,8,38,30,11
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003671,9,7,3,57,10,11,32,29,11
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003691,11,15,1,45,8,32,48,25,7
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003701,12,3,3,60,16,15,38,18,15
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003711,13,2,2,66,6,5,79,21,6
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003721,14,9,3,54,8,8,56,28,5
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003731,15,9,1,51,7,13,43,26,13
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003741,16,10,1,57,11,11,59,24,10
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003751,17,6,2,59,12,13,55,17,13
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003761,18,5,2,63,15,5,45,31,11
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003771,19,7,0,51,5,12,41,20,26
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003781,20,13,1,62,7,16,35,21,19
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003791,21,1,0,11,1,0,5,0,1
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004281,1,5,0,63,15,7,61,35,7
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004291,2,5,1,77,8,10,55,21,5
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004301,3,4,2,64,14,6,48,29,5
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004311,4,1,1,68,12,8,53,21,2
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004321,5,3,2,72,9,11,63,23,7
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004331,6,6,3,72,8,12,68,25,5
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004341,7,13,0,75,7,9,45,27,2
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004361,9,5,1,60,13,6,68,22,4
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004371,10,7,1,61,8,11,56,30,9
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004381,11,1,0,71,15,2,68,24,3
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004391,12,4,3,68,7,12,54,15,5
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004431,16,3,2,54,12,9,91,23,1
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004441,17,10,1,47,13,8,81,27,5
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004461,19,2,2,51,11,9,46,15,3
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005391,1,3,3,58,7,9,64,25,4
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005401,2,4,2,63,11,8,71,27,4
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005421,4,5,3,77,15,9,73,21,1
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005431,5,1,1,62,10,10,64,33,6
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005471,9,3,3,57,4,9,74,40,3
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005481,10,4,2,67,5,3,63,19,9
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002001,1,4,1,81,11,4,68,22,2
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002021,3,4,0,69,9,12,67,26,5
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004031,1,11,3,44,11,11,34,28,9
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004041,2,15,4,43,4,13,43,22,9
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004051,3,9,1,49,9,16,39,39,7
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004061,4,13,2,43,14,11,40,35,8
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004071,5,11,0,44,11,11,59,30,11
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004081,6,3,0,7,5,0,8,6,2
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007411,1,7,2,36,11,5,81,24,7
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007421,2,6,2,68,7,7,67,12,3
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007431,3,6,1,42,10,12,82,26,4
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007441,4,4,2,56,9,10,75,18,11
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007591,1,9,4,50,10,17,40,30,12
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007601,2,13,2,43,11,11,45,26,16
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007611,3,15,4,45,10,14,47,25,11
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007621,4,8,3,47,9,13,41,36,8
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007631,5,6,1,47,11,13,28,27,17
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007641,6,15,1,64,7,16,39,24,9
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007791,1,7,6,45,10,10,44,33,13
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007801,2,11,1,45,7,12,62,38,11
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007811,3,11,2,44,10,15,51,28,12
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007821,4,4,0,59,9,7,64,26,9
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007831,5,2,0,10,7,2,4,5,3
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007651,1,6,0,63,8,8,47,33,10
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007661,2,9,1,57,12,16,40,24,16
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007671,3,5,1,25,8,3,9,19,4
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001881,1,6,2,57,9,11,41,23,9
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001891,2,11,1,60,6,12,59,18,6
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001901,3,10,2,43,10,11,57,20,8
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001911,4,8,1,55,16,10,45,25,10
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003031,1,6,1,60,8,14,40,24,7
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001091,1,4,1,56,8,7,72,29,2
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001101,2,1,4,69,17,7,82,14,0
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001111,3,4,2,75,12,15,69,16,6
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001121,4,2,4,56,10,8,75,22,6
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001131,5,2,3,89,4,10,58,20,4
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001141,6,4,1,64,5,7,77,21,5
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001151,7,3,2,72,8,8,70,20,6
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001161,8,0,1,78,7,13,76,14,3
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001171,9,4,1,74,10,4,76,18,3
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001181,10,4,1,65,7,11,82,16,8
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001191,11,3,3,35,4,3,15,5,2
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005211,1,5,0,55,13,8,57,24,5
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005221,2,10,3,57,11,10,63,22,7
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005231,3,5,4,71,8,10,74,17,2
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005241,4,6,1,43,5,5,40,17,8
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005871,1,5,0,68,16,10,55,23,5
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005881,2,3,1,63,8,8,55,21,7
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005891,3,2,0,50,17,11,92,10,7
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005901,4,4,0,69,13,20,60,21,4
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005911,5,1,1,60,8,7,64,12,3
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006951,1,1,2,67,15,12,89,15,5
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006971,3,1,3,84,10,8,72,18,2
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006981,4,1,3,67,8,7,88,14,5
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006991,5,0,1,7,1,1,11,3,1
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007181,1,3,0,66,14,11,54,27,8
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007191,2,7,2,69,2,14,48,19,7
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007201,3,7,2,59,6,8,67,20,7
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007211,4,3,3,66,12,8,73,17,5
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007221,5,1,0,12,2,5,10,1,0
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004001,1,2,4,69,5,8,37,31,7
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004011,2,10,2,61,5,8,52,36,1
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004021,3,3,0,70,8,12,58,18,6
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002041,1,1,4,69,9,11,51,25,2
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002051,2,3,2,78,5,3,45,27,9
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002061,3,3,1,63,4,7,40,22,4
1,Cercado,1,Tarija,2680,Tarija,32338,U.E. Andalucía,6006221,1,3,1,58,3,6,55,9,2
1,Cercado,1,Tarija,2680,Tarija,32339,U.E. José María Velaz 1,6001981,1,9,3,81,11,18,53,15,12
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006781,1,4,1,63,13,6,81,29,6
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006791,2,4,2,37,3,4,47,11,1
1,Cercado,1,Tarija,2680,Tarija,32459,U.E. Nueva Esperanza,6007681,1,13,4,59,15,14,39,29,9
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001931,1,6,2,64,13,12,58,29,7
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001941,2,5,3,68,11,14,52,14,8
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001951,3,3,1,64,6,17,62,23,5
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001961,4,4,1,73,11,9,53,27,4
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001971,5,0,1,23,10,4,30,13,5
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005601,3,3,0,75,8,9,66,28,5
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005631,6,0,4,63,9,8,71,27,2
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005641,7,1,2,83,8,9,78,13,3
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015641,2,7,2,68,21,5,62,5,8
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015651,3,5,6,69,8,9,53,8,9
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015671,5,2,4,101,15,4,55,6,6
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015691,7,5,8,75,8,7,57,16,4
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015731,11,2,3,67,13,5,46,9,11
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015741,12,2,5,75,11,8,47,10,5
5,Méndez,1,San Lorenzo,1991,Tarija Cancha,3,U.E. Tarija Cancha Sud,6015771,1,3,5,65,14,3,58,7,4
5,Méndez,1,San Lorenzo,1991,Tarija Cancha,3,U.E. Tarija Cancha Sud,6015791,3,0,3,78,6,8,61,9,9
5,Méndez,1,San Lorenzo,1991,Tarija Cancha,3,U.E. Tarija Cancha Sud,6015801,4,3,8,56,9,10,52,9,2
5,Méndez,1,San Lorenzo,1992,Lajas Merced,4,U.E. Nestor Paz Zamora,6015821,2,6,3,43,30,5,50,14,14
5,Méndez,1,San Lorenzo,1997,Rancho Norte,8,U.E. Serapio Martinez,6016121,1,6,6,72,12,19,50,9,6
5,Méndez,1,San Lorenzo,1997,Rancho Norte,8,U.E. Serapio Martinez,6016131,2,2,5,59,20,9,56,9,8
5,Méndez,1,San Lorenzo,1997,Rancho Norte,8,U.E. Serapio Martinez,6016141,3,4,10,83,5,13,59,9,5
5,Méndez,1,San Lorenzo,1997,Rancho Norte,8,U.E. Serapio Martinez,6016171,6,0,10,52,13,12,59,14,12
5,Méndez,1,San Lorenzo,1998,Rancho Sud,9,U.E. Rancho Sud,6016211,4,2,6,12,3,1,14,3,1
5,Méndez,1,San Lorenzo,1999,Tucumilla,10,U.E. Tucumillas,6016221,1,21,4,28,5,4,17,4,5
5,Méndez,1,San Lorenzo,2000,Calama,11,U.E. Osvaldo Galvez,6016251,3,8,4,67,19,9,32,12,11
5,Méndez,1,San Lorenzo,3290,Bordo El Mollar,1,U.E. Bordo El Mollar,6015571,2,6,5,35,27,14,49,9,18
5,Méndez,1,San Lorenzo,3290,Bordo El Mollar,1,U.E. Bordo El Mollar,6015581,3,3,6,50,24,8,33,11,18
5,Méndez,1,San Lorenzo,3290,Bordo El Mollar,1,U.E. Bordo El Mollar,6015591,4,2,4,8,6,3,32,5,6
5,Méndez,1,San Lorenzo,4646,Santa Bárbara,32455,U.E. Santa Bárbara,6016521,1,5,12,52,18,6,29,18,17
