CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PDC,VENCEREMOS,JALLALLA LP,IH,PATRIA-SOL,MTS,FRI,SPBC,ASLP,APB-SUMATE,M.P.S.,A-UPP,UPC,ASP,VIDA,LIBRE,NGP
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1203,U.E. Santa Rosa La Florida A,2023101,2,1,39,1,12,89,3,2,0,9,1,2,0,1,3,3,17,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1203,U.E. Santa Rosa La Florida A,2023211,13,4,17,4,17,62,11,0,4,16,2,2,0,2,4,3,14,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1203,U.E. Santa Rosa La Florida A,2023241,16,0,32,2,21,91,6,1,1,6,3,2,1,1,4,2,12,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1203,U.E. Santa Rosa La Florida A,2023251,17,0,18,0,5,43,3,0,2,9,2,0,0,0,4,1,4,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022031,2,1,22,2,7,123,4,0,1,12,2,0,0,0,6,0,10,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022041,3,3,29,3,1,93,15,1,3,11,1,1,0,2,0,2,15,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022051,4,1,28,8,8,88,11,1,2,14,0,1,0,2,0,0,15,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022061,5,2,40,1,17,89,7,1,2,9,0,2,2,3,3,2,13,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022071,6,0,36,1,7,91,5,0,2,8,1,3,0,0,3,2,15,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022081,7,1,33,1,7,94,5,0,0,17,2,0,0,2,1,0,14,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022091,8,0,37,5,9,106,4,1,0,8,1,1,0,1,3,1,13,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022101,9,1,29,6,13,90,4,0,1,12,3,1,1,0,2,1,18,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022121,11,1,26,2,12,89,4,0,1,10,1,1,0,1,8,1,16,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022131,12,1,40,3,3,103,8,1,0,18,0,0,1,2,3,1,3,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022161,15,0,32,1,1,104,6,0,0,13,0,0,0,4,1,2,14,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022171,16,1,34,1,5,97,3,2,1,11,1,0,0,0,4,2,13,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022181,17,1,37,3,7,97,6,1,2,9,0,0,2,1,2,0,15,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1204,U.E. René Barrientos Ortuño,2022191,18,0,33,1,12,61,6,1,1,9,0,1,0,1,0,0,11,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1301,U.E. Rvdo. Padre Walter Strub A,2022261,3,2,19,1,17,99,4,1,0,16,1,3,0,3,3,1,13,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1301,U.E. Rvdo. Padre Walter Strub A,2022271,4,3,36,2,23,60,15,2,1,13,2,1,0,5,4,2,12,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1301,U.E. Rvdo. Padre Walter Strub A,2022281,5,0,41,1,17,69,11,0,2,16,4,3,0,1,5,2,15,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1301,U.E. Rvdo. Padre Walter Strub A,2022351,12,0,23,8,20,60,10,0,3,11,3,5,3,2,3,6,14,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1301,U.E. Rvdo. Padre Walter Strub A,2022381,15,3,46,2,15,91,3,0,3,10,2,0,1,1,4,1,20,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1301,U.E. Rvdo. Padre Walter Strub A,2022391,16,1,29,1,10,104,7,0,0,11,2,1,1,3,4,6,12,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023271,2,2,19,2,11,113,3,1,2,10,0,0,1,1,2,0,10,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023281,3,2,34,1,1,113,1,0,1,12,0,2,0,0,3,2,16,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023321,7,1,36,1,6,116,4,1,0,7,0,0,1,0,2,0,14,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023351,10,1,38,0,7,110,2,1,1,13,0,0,1,0,1,0,15,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023371,12,0,27,3,6,115,6,0,0,12,2,0,0,0,4,0,21,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023411,16,0,28,1,7,118,1,1,2,12,0,0,0,2,2,1,17,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023421,17,1,31,0,7,108,5,0,3,14,0,0,1,1,0,1,15,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023431,18,2,22,2,10,106,3,1,4,15,4,1,0,1,1,1,13,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023451,20,1,28,0,5,107,2,0,0,9,2,1,0,0,4,0,17,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023461,21,2,44,0,7,105,3,2,0,11,1,1,0,0,1,1,10,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023471,22,3,26,0,7,109,4,2,0,6,0,1,1,2,0,1,12,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1303,U. E. Los Pinos,2023491,24,0,30,0,4,119,2,0,0,10,0,1,0,2,0,1,11,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1304,U.E. Loretto,2023891,2,1,25,1,7,120,3,0,0,9,0,0,0,0,4,1,11,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1304,U.E. Loretto,2023951,8,0,41,1,8,102,1,1,0,14,0,1,0,2,1,1,11,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1401,U.E. Joaquin Herrman de Villa Apaña,2025211,1,0,6,8,45,20,11,4,3,11,5,2,4,15,6,11,5,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1401,U.E. Joaquin Herrman de Villa Apaña,2025241,4,3,2,3,43,18,17,2,2,18,7,5,6,8,5,13,3,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1401,U.E. Joaquin Herrman de Villa Apaña,2025261,6,5,6,4,36,17,13,1,5,15,4,2,9,13,4,20,5,15
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2024901,1,6,13,7,42,12,15,4,4,8,6,5,11,6,2,9,9,19
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2024951,6,4,6,6,31,19,22,0,1,8,5,3,6,13,4,16,11,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2024961,7,2,11,4,26,31,15,2,0,9,2,7,6,25,1,6,5,16
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2024991,10,2,9,8,43,25,16,0,2,11,4,7,8,13,4,13,7,14
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025001,11,4,10,6,33,15,13,2,5,10,10,3,6,12,3,14,5,14
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025011,12,3,7,7,34,11,17,3,3,11,3,9,6,12,5,12,7,14
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025021,13,4,11,2,35,20,19,3,4,11,4,5,6,12,4,10,12,20
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025031,14,3,9,8,33,38,21,2,3,15,5,0,2,6,2,7,10,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025071,18,4,16,8,38,20,13,3,4,9,5,3,5,14,1,13,6,18
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025081,19,4,13,6,26,26,13,3,4,8,10,5,8,11,8,7,10,14
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024731,1,0,15,7,25,55,10,0,5,18,2,6,5,6,8,7,8,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024761,4,4,5,6,29,41,11,4,6,24,4,2,10,6,4,12,13,12
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024771,5,4,9,4,29,44,21,3,8,18,2,1,4,6,1,13,5,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024781,6,6,14,4,37,43,17,2,4,15,4,1,4,6,1,11,8,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024791,7,2,14,7,37,46,9,1,3,12,7,4,9,6,1,9,6,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024851,13,2,9,3,30,39,15,0,3,16,7,3,10,9,5,15,15,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024881,16,2,18,6,17,41,24,3,5,5,7,7,2,7,4,7,19,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024891,17,1,8,1,15,14,7,2,3,5,0,2,1,2,1,4,3,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024191,2,3,21,6,27,49,18,1,4,17,6,3,4,4,3,12,3,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024211,4,2,21,4,25,93,6,2,2,11,1,2,0,2,1,9,11,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024321,15,1,15,7,25,53,10,3,1,17,3,6,3,7,7,8,10,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024341,17,2,26,6,34,48,20,2,4,10,2,3,3,6,3,9,11,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024351,18,4,17,6,42,44,16,2,1,12,4,2,7,6,1,8,7,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024371,20,3,13,7,31,25,15,2,4,20,7,3,7,6,2,7,8,15
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024391,22,4,13,5,32,38,20,1,7,15,3,4,6,19,2,12,6,12
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024441,27,5,22,8,28,34,13,1,1,14,2,5,12,5,1,17,8,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024451,28,5,23,6,34,56,9,1,2,16,2,3,4,6,2,4,14,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1501,Iglesia del Nazareno Boliviano,2025281,1,5,28,1,7,99,9,1,0,11,2,1,4,6,1,4,6,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1501,Iglesia del Nazareno Boliviano,2025291,2,1,24,1,11,98,14,0,2,6,0,0,0,1,2,3,15,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1501,Iglesia del Nazareno Boliviano,2025301,3,2,30,0,13,97,7,0,0,10,2,1,1,3,1,5,8,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1501,Iglesia del Nazareno Boliviano,2025311,4,0,11,0,6,55,5,0,1,6,0,1,0,0,1,0,5,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025341,3,1,27,1,16,77,4,2,3,22,4,2,4,5,0,7,11,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025351,4,2,16,2,22,77,14,1,2,17,3,0,10,3,2,4,11,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025361,5,5,19,5,29,42,12,5,4,11,3,1,9,3,0,10,4,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025381,7,2,15,2,21,61,14,3,1,12,4,0,7,2,3,7,9,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025391,8,4,21,6,19,75,2,1,4,14,5,1,6,6,5,2,12,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026751,1,1,37,3,13,82,4,0,2,9,1,0,0,3,1,0,14,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026761,2,1,25,3,12,103,3,1,2,11,0,2,2,2,1,1,10,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026781,4,0,26,4,13,77,12,1,5,17,2,0,4,2,3,6,18,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026791,5,1,29,4,15,75,8,2,3,19,3,6,5,6,2,5,14,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026801,6,0,26,2,13,86,7,2,2,19,0,1,2,1,2,0,15,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026821,8,0,39,1,10,83,3,0,0,14,2,1,0,1,1,2,21,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026901,16,0,31,0,13,93,5,1,3,13,1,1,1,1,4,0,21,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026321,9,5,14,9,31,46,17,0,7,11,6,3,7,0,3,3,19,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026331,10,3,15,7,29,48,12,1,7,25,3,1,6,4,3,6,15,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026381,15,1,10,2,20,68,16,9,5,16,2,3,3,6,4,5,13,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026431,20,4,19,2,33,49,6,1,2,21,4,5,3,4,4,5,20,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026121,2,1,23,2,7,122,8,0,1,10,0,3,1,1,5,1,13,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026131,3,3,23,3,9,86,10,1,0,9,1,4,1,5,3,7,18,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026151,5,0,28,1,10,91,7,2,0,18,3,1,0,2,3,5,23,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026161,6,0,26,3,15,86,7,2,4,13,1,1,1,3,2,5,7,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026171,7,2,28,2,19,77,3,2,1,13,2,3,2,3,6,6,12,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026181,8,0,32,2,14,99,2,0,1,9,2,1,0,1,2,2,16,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026191,9,4,37,0,16,83,6,1,3,9,3,2,1,2,2,9,15,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026211,11,1,26,1,9,114,10,0,3,11,3,1,1,1,2,5,14,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026221,12,0,42,2,14,104,3,0,1,11,1,2,0,2,3,3,12,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,2027331,2,2,31,1,18,93,6,1,1,13,3,2,0,5,0,0,12,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,2027351,4,4,20,0,18,63,3,0,2,10,3,1,2,4,2,6,14,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,2027371,6,0,27,2,7,80,5,2,2,13,3,0,2,2,3,0,22,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1606,U.E. San Ignacio,2027491,18,3,13,1,8,49,8,1,3,9,3,2,0,1,0,0,14,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1704,U.E. Nazario Pardo Valle,2004011,2,2,16,9,27,64,14,2,1,17,2,2,1,3,3,3,10,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002781,2,1,21,7,11,96,3,1,2,19,3,1,1,3,0,3,13,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002791,3,1,21,3,34,82,7,1,0,17,2,0,2,7,1,3,22,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002831,7,3,15,0,11,78,10,2,1,23,4,2,2,3,4,2,17,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002841,8,1,15,1,18,93,14,1,2,15,1,1,1,2,5,3,14,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002871,11,2,23,2,13,63,10,0,1,13,1,2,3,4,1,4,23,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002881,12,1,31,0,15,94,5,0,1,17,2,1,0,0,6,3,18,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002901,14,1,36,2,17,70,5,0,4,22,2,2,2,6,2,3,15,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002911,15,2,26,4,17,77,11,1,2,18,2,3,0,1,3,3,15,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002921,16,4,20,1,16,107,5,1,5,12,3,1,0,3,0,3,12,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002931,17,1,29,4,16,67,12,2,2,22,3,0,2,1,2,1,24,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002941,18,6,25,0,23,72,9,0,4,20,6,0,0,1,3,2,15,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002951,19,0,30,2,14,88,9,0,7,19,3,0,0,2,1,5,11,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1707,U.E. Gregorio Reynolds,2002961,20,1,7,1,12,36,10,0,2,8,0,0,2,1,1,0,10,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1708,U.E. Amor de Dios,2000781,1,3,38,2,16,92,8,0,0,15,0,1,1,1,0,1,18,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1708,U.E. Amor de Dios,2000851,8,3,30,4,14,91,7,2,5,14,0,1,6,1,2,0,9,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1708,U.E. Amor de Dios,2000861,9,0,34,2,11,97,5,1,2,16,2,0,1,1,3,2,15,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1708,U.E. Amor de Dios,2000921,15,0,38,1,10,103,2,0,2,14,1,0,0,0,1,3,15,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1710,U.E. República del Perú,2002981,2,2,38,1,13,77,9,1,6,12,6,0,0,1,4,2,15,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1801,U.E. San José I,2004161,4,2,20,4,16,72,9,1,1,19,5,0,7,10,2,3,14,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1801,U.E. San José I,2004181,6,3,29,2,18,57,15,2,2,12,5,4,2,3,3,7,19,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1801,U.E. San José I,2004201,8,3,20,3,14,72,9,3,4,20,4,6,1,3,3,4,6,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1801,U.E. San José I,2004241,12,1,17,2,26,47,2,0,5,15,1,2,1,4,2,3,12,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1802,U.E. Hugo Chavez Frías,2004871,7,3,20,2,25,60,7,1,4,21,4,2,2,3,3,8,14,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1802,U.E. Hugo Chavez Frías,2004891,9,2,32,4,23,59,11,1,4,20,3,1,3,4,3,3,8,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1802,U.E. Hugo Chavez Frías,2004931,13,1,10,8,24,53,10,3,1,16,2,0,10,6,0,7,10,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004461,3,1,11,3,31,41,8,1,2,14,3,2,6,6,4,11,11,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004481,5,3,0,4,24,45,9,2,3,14,10,8,3,7,3,14,9,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004491,6,2,15,0,35,46,13,1,1,17,4,5,2,4,2,10,7,12
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004511,8,5,12,10,34,52,12,4,6,15,2,2,1,5,0,11,10,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1804,U.E. San Miguel de Alpacoma,2004091,1,4,11,5,35,34,9,3,7,12,10,5,0,4,3,9,5,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1804,U.E. San Miguel de Alpacoma,2004101,2,4,10,4,24,38,12,4,4,11,7,5,3,5,1,13,6,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1804,U.E. San Miguel de Alpacoma,2004111,3,5,5,4,30,41,7,2,7,18,3,6,2,9,9,17,8,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005931,7,3,24,8,19,31,14,0,6,26,4,3,8,9,3,5,14,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005941,8,2,31,7,20,43,14,1,4,17,0,3,3,2,1,5,13,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006041,18,3,13,5,31,45,10,4,6,25,4,11,3,2,2,8,6,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006081,22,2,19,7,30,47,8,3,3,17,3,6,2,3,5,5,16,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2004951,1,4,13,7,17,47,13,3,2,6,8,4,3,13,1,15,10,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2004971,3,2,19,4,15,44,17,3,5,17,4,4,4,11,1,14,8,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2004991,5,2,13,5,31,26,18,2,2,12,6,3,3,15,5,14,5,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005001,6,2,2,4,21,38,19,2,2,16,5,7,6,15,3,16,5,18
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005011,7,1,12,4,22,28,12,4,4,11,1,5,5,14,3,22,10,11
