CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,SOMOS,UN,JACHAJAKISASOLFESORC,P.P.,AORA,NGP,PATRIA-ORURO,LIBRE,FRI,APB-SUMATE,A-UPP,PDC
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008541,1,6,9,6,52,3,14,9,29,8,3,3,9,5
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008551,2,10,14,4,58,3,7,10,24,21,4,7,7,8
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008571,4,1,2,3,25,2,8,7,9,13,5,4,4,3
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008581,1,4,10,6,63,9,15,26,17,18,4,6,13,4
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008591,2,9,11,7,54,3,5,14,12,11,1,2,9,7
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008601,3,10,13,1,60,5,17,6,21,11,3,2,14,6
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008611,4,8,8,2,66,3,10,32,17,11,2,0,11,3
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008671,1,7,8,1,54,2,7,9,9,4,1,3,16,10
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008691,3,6,3,1,42,2,3,5,6,1,1,3,6,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008711,2,7,16,3,55,8,9,10,8,1,1,1,10,5
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008721,3,7,9,8,66,5,8,13,11,6,1,2,18,7
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008731,4,11,6,6,62,5,13,9,4,3,3,1,12,6
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008741,5,7,19,4,63,3,9,6,10,5,2,3,10,7
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009241,1,10,4,1,66,4,11,22,14,6,1,0,14,4
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009251,2,9,12,3,67,6,12,18,7,9,1,1,9,8
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009261,3,15,10,1,62,3,11,16,11,4,2,2,17,9
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009271,4,14,13,6,69,5,11,13,12,2,1,1,7,7
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009281,5,5,6,8,49,8,16,22,15,9,0,0,15,9
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009291,6,8,14,3,55,6,10,15,9,6,2,3,15,7
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009301,7,4,5,2,69,9,10,11,13,3,2,2,11,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009311,8,7,6,5,56,4,3,14,17,10,2,0,14,6
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009321,9,14,11,3,59,5,6,11,22,4,1,3,14,7
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009331,10,8,12,7,50,6,6,13,23,13,1,3,9,5
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009341,11,9,11,4,77,7,9,18,7,8,2,2,9,6
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009351,12,4,5,3,29,3,5,6,3,2,1,2,2,1
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009401,2,6,7,3,79,2,7,13,2,1,3,0,14,8
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009411,3,5,3,2,87,4,5,8,3,3,0,1,12,8
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009421,4,6,6,3,88,2,12,3,6,0,1,1,7,4
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009441,6,9,9,4,69,7,11,5,12,1,1,0,12,2
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009491,1,11,13,7,46,3,15,16,22,10,1,5,16,5
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009501,2,11,11,3,48,12,23,13,17,18,4,3,4,7
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009511,3,13,12,4,50,8,15,11,24,14,2,3,8,6
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009521,4,10,15,4,54,11,16,14,16,18,1,7,7,3
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009531,5,9,8,4,51,10,13,15,18,19,1,5,9,3
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009541,6,9,7,8,54,9,23,13,12,16,2,3,11,7
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009611,1,7,12,7,47,13,7,19,22,24,2,7,11,6
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009621,2,13,8,1,57,3,7,24,31,12,2,3,11,0
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009641,4,7,15,7,62,12,11,10,29,12,1,4,12,1
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009651,5,14,7,10,44,4,15,15,23,25,3,9,14,11
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009661,6,10,21,10,47,5,10,14,22,16,1,6,14,3
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009671,7,7,8,4,48,16,8,14,21,27,0,4,12,4
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009681,8,4,9,6,47,6,13,9,31,23,1,4,16,5
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009691,9,5,7,11,37,12,7,15,22,24,2,6,18,2
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009701,10,10,9,10,40,7,6,15,23,22,0,3,18,5
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009761,1,9,17,5,57,14,12,16,13,17,1,2,16,3
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009771,2,12,13,2,65,7,19,15,21,8,2,7,7,7
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009781,3,9,15,3,56,6,17,17,29,17,0,2,8,2
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009791,4,9,19,6,46,7,13,14,16,14,1,8,11,4
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009801,5,3,16,4,50,9,14,16,13,13,2,3,13,10
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009821,7,9,14,2,50,3,17,22,20,10,2,1,13,6
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009851,1,6,15,4,49,4,14,12,23,8,2,3,9,7
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009861,2,10,8,3,51,5,13,14,20,15,3,4,14,5
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009871,3,8,15,10,43,4,22,14,22,14,0,3,15,4
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009881,4,11,15,5,45,5,12,15,20,15,8,2,10,5
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009891,5,4,3,0,20,4,7,11,13,5,1,2,5,1
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010051,1,10,14,3,50,11,18,12,12,13,2,2,12,4
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010061,2,5,7,2,48,8,21,15,22,11,7,3,8,2
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010071,1,12,5,4,57,10,16,18,16,14,1,1,8,10
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010081,2,20,12,3,39,5,18,19,16,6,1,1,7,6
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010171,1,14,16,2,42,13,24,10,21,13,0,2,11,4
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010181,2,16,9,3,42,2,19,9,18,13,1,2,12,10
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010191,3,12,8,6,44,8,17,17,16,20,0,1,4,5
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010201,4,14,12,6,58,6,15,13,12,9,1,1,9,7
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010211,5,12,9,4,52,6,15,23,18,12,1,3,7,8
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010221,6,5,2,0,5,0,3,1,3,3,0,1,3,2
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010231,1,17,12,6,55,9,12,24,11,11,1,0,7,6
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010241,2,16,11,3,47,8,16,17,15,6,1,0,15,6
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010251,3,15,14,3,37,10,18,25,12,8,1,0,8,7
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010261,4,15,10,5,34,3,19,20,9,7,3,0,10,9
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010271,5,10,3,1,22,9,14,16,7,3,0,0,4,6
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010461,1,8,25,4,45,7,19,17,15,11,2,2,10,6
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010471,2,1,4,0,7,1,2,4,2,1,0,0,2,3
