CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,TUFE,A-UPP,MTS,MNR,DESPIERTA,CPEM-B,PATRIA-UNIDOS,NGP
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008162,6,18,5,,,33,3,48,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008182,8,18,4,,,24,5,52,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007822,1,11,1,,,27,5,49,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007832,2,10,3,,,27,8,58,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007852,4,16,4,,,23,5,47,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007862,5,13,5,,,25,2,45,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007872,6,16,2,,,26,9,62,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007882,7,12,5,,,18,6,46,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007892,8,9,0,,,27,8,63,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007902,9,18,7,,,18,13,45,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007912,10,18,2,,,25,4,37,1
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007922,11,15,5,,,26,7,54,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007932,12,7,2,,,13,1,22,2
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007362,3,16,2,,,26,10,61,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007392,6,12,5,,,28,8,51,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007402,7,5,2,,,22,3,25,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007622,2,11,6,,,18,1,52,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007642,4,3,2,,,11,1,15,0
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,15,U.E. Miguel Antelo,8007652,1,5,5,,,13,2,58,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,15,U.E. Miguel Antelo,8007672,3,10,3,,,19,4,48,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007942,1,18,4,,,29,8,52,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007952,2,9,4,,,19,3,45,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007962,3,13,5,,,26,9,37,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007972,4,17,7,,,25,13,42,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007982,5,14,2,,,24,7,40,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007992,6,15,8,,,18,9,48,13
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008002,7,11,7,,,19,7,41,13
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008012,8,14,2,,,22,4,49,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008022,9,24,7,,,27,1,47,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008032,10,21,7,,,33,5,33,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008042,11,11,1,,,26,3,28,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008052,1,16,4,,,19,7,44,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008062,2,19,6,,,25,4,44,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008072,3,15,6,,,25,5,47,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008082,4,20,6,,,18,5,54,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008092,5,19,7,,,22,8,48,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008102,6,19,2,,,13,4,40,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008242,1,22,4,,,31,4,56,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008252,2,10,5,,,19,5,40,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008262,3,18,3,,,25,5,51,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008292,6,7,2,,,9,2,14,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007422,1,15,2,,,22,7,55,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007462,5,14,2,,,26,2,58,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007472,6,17,3,,,29,4,45,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007482,7,14,1,,,31,7,36,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007492,8,1,1,,,10,1,20,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007502,1,9,2,,,22,4,38,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007512,2,14,2,,,15,6,47,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007522,3,12,4,,,12,4,32,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007532,4,4,0,,,4,1,5,2
4,Yacuma,1,Santa Ana,2587,Los Montes de Oro,1,Esc. Los Montes De Oro,8010712,1,0,,,3,,1,2,
4,Yacuma,1,Santa Ana,2681,El Peru Rio Apere,1,Esc. Wenceslao Añez,8010722,1,34,,,46,,34,59,
4,Yacuma,1,Santa Ana,2681,El Peru Rio Apere,1,Esc. Wenceslao Añez,8010732,2,13,,,29,,16,42,
4,Yacuma,1,Santa Ana,4579,Carmen del Matto,32291,U.E. Carmen del Matto,8010742,1,12,,,10,,10,15,
4,Yacuma,2,Exaltación,2583,Coquinal,1,Esc. Coquinal,8011182,1,51,,,46,,0,71,
4,Yacuma,2,Exaltación,2586,Rancho Ginebra,1,Esc. El Motacusal,8011212,1,22,,,16,,1,60,
4,Yacuma,2,Exaltación,3102,Cooperativa,1,Esc. Cooperativa,8011222,1,14,,,1,,0,27,
4,Yacuma,2,Exaltación,3103,San Juan del Jordán,1,Escuela San Juan del Jordan,8011232,1,31,,,1,,0,23,
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011522,2,50,,15,16,20,8,14,22
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011532,3,43,,13,12,25,12,19,29
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011542,4,44,,8,14,39,7,23,21
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011552,5,46,,15,7,26,7,23,32
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011562,6,49,,12,11,12,12,27,22
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011572,7,48,,10,17,14,15,19,21
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011602,10,19,,11,7,11,8,16,16
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011762,1,52,,13,11,14,6,24,23
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011782,3,47,,18,9,18,11,17,21
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011802,5,34,,19,16,23,8,38,14
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011812,6,41,,9,22,22,9,28,24
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011822,7,48,,6,28,17,14,28,14
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011842,9,41,,15,17,14,7,19,30
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011632,1,42,,12,16,23,13,33,23
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011652,3,49,,14,15,29,7,14,25
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011662,4,59,,11,7,15,6,24,25
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011682,6,50,,25,7,21,5,23,31
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011692,7,43,,12,11,15,16,17,21
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011752,13,21,,3,7,11,6,14,9
5,Moxos,1,San Ignacio,2598,Fatima,1,Esc. Fatima,8011292,1,17,,7,14,6,11,21,24
5,Moxos,1,San Ignacio,2600,Argentina,1,Esc. La Argentina,8011302,1,14,,0,14,1,16,12,34
5,Moxos,1,San Ignacio,2601,Desengaño,1,Esc. El Desengaño,8011312,1,16,,0,4,41,1,15,24
5,Moxos,1,San Ignacio,2827,Monte Mae,1,Esc. Monte Mae,8011432,1,12,,11,2,6,4,33,1
5,Moxos,1,San Ignacio,3406,Bermeo,1,Escuela De Bermeo,8011472,1,10,,5,15,3,15,5,11
5,Moxos,2,TIOC Territorio Indígena Multiétnico - TIM,2602,Santa Rosa Rio Apere,1,Esc. Central Santa Rosa,8011863,1,28,,7,6,7,8,6,33
5,Moxos,2,TIOC Territorio Indígena Multiétnico - TIM,2606,Monte Grande,1,Esc. Monte Grande,8011883,1,102,,7,4,5,11,15,2
5,Moxos,2,TIOC Territorio Indígena Multiétnico - TIM,2606,Monte Grande,1,Esc. Monte Grande,8011893,2,31,,7,1,1,12,6,1
5,Moxos,2,TIOC Territorio Indígena Multiétnico - TIM,2886,Puerto San Borja,1,Esc. Puerto San Borja,8011913,1,42,,25,3,5,19,14,15
5,Moxos,2,TIOC Territorio Indígena Multiétnico - TIM,3106,San José del Cabitu,1,Esc. San Jose Del Cabitu,8011923,1,21,,8,6,4,68,11,6
6,Marbán,1,Loreto,2631,Sachojere,1,Esc. Sachojere,8012012,1,83,1,2,2,2,,81,3
6,Marbán,1,Loreto,2631,Sachojere,1,Esc. Sachojere,8012022,2,44,1,0,2,3,,69,0
6,Marbán,2,San Andrés,2635,Villa Banzer,1,Esc.Villa Banzer,8012112,1,1,12,11,22,13,,7,4
6,Marbán,2,San Andrés,2636,Santa Rosa Km.100,1,Esc. Santa Rosa,8012122,1,12,71,27,4,11,,13,6
6,Marbán,2,San Andrés,2636,Santa Rosa Km.100,1,Esc. Santa Rosa,8012132,2,11,55,24,5,16,,16,12
6,Marbán,2,San Andrés,2636,Santa Rosa Km.100,1,Esc. Santa Rosa,8012142,3,0,4,9,1,0,,2,0
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012322,1,9,33,30,4,11,,24,29
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012332,2,7,29,33,0,13,,24,35
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012342,3,8,39,28,0,9,,29,31
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012352,4,7,34,43,1,17,,22,27
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012362,5,3,34,43,3,7,,22,28
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012372,6,2,45,30,1,18,,18,29
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012382,7,8,28,39,2,9,,30,39
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012392,8,6,29,70,1,18,,9,40
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012402,9,6,31,28,1,13,,27,40
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012412,10,3,45,38,3,9,,18,35
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012422,11,5,32,38,1,23,,16,37
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012432,12,5,40,34,0,13,,18,25
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012442,13,4,40,39,1,16,,24,38
6,Marbán,2,San Andrés,2638,Caimanes,1,Esc. Caimanes,8012152,1,20,42,5,5,27,,26,12
6,Marbán,2,San Andrés,2643,Villa Alba,1,Esc. Villa Alba,8012172,1,4,4,38,46,11,,14,1
6,Marbán,2,San Andrés,2683,Somopae,1,Esc. Somopae,8012182,1,3,3,9,70,44,,0,18
6,Marbán,2,San Andrés,2748,Buen Jesús,1,Esc. Buen Jesus,8012202,1,8,12,33,22,43,,21,8
6,Marbán,2,San Andrés,2748,Buen Jesús,1,Esc. Buen Jesus,8012212,2,9,5,24,16,41,,11,0
6,Marbán,2,San Andrés,3113,4 de Julio,1,Escuela 4 de Julio,8012242,1,7,82,16,1,32,,5,3
6,Marbán,2,San Andrés,3113,4 de Julio,1,Escuela 4 de Julio,8012252,2,3,10,1,0,7,,3,0
6,Marbán,2,San Andrés,3341,Nueva Magdalena,1,Escuela Nueva Magdalena,8012282,1,21,53,28,6,21,,13,9
6,Marbán,2,San Andrés,3341,Nueva Magdalena,1,Escuela Nueva Magdalena,8012292,2,2,16,19,1,23,,2,8
6,Marbán,2,San Andrés,3385,Nueva Betania,1,Escuela de Nueva Betania,8012302,1,7,12,29,14,57,,29,4
6,Marbán,2,San Andrés,3385,Nueva Betania,1,Escuela de Nueva Betania,8012312,2,3,6,24,10,52,,12,1
6,Marbán,2,San Andrés,4115,Villa San Pedro,25525,U.E. Canaan,8012452,1,12,18,7,1,108,,4,6
6,Marbán,2,San Andrés,4115,Villa San Pedro,25525,U.E. Canaan,8012462,2,17,17,16,1,87,,0,1
6,Marbán,2,San Andrés,4422,Unión y Fe,26179,U.E. Unión y Fe,8012472,1,7,106,14,8,32,,8,3
6,Marbán,2,San Andrés,4422,Unión y Fe,26179,U.E. Unión y Fe,8012482,2,0,9,0,1,5,,1,0
8,Iténez,1,Magdalena,2648,Versalles,1,Esc. Central 1o. De Mayo,8012962,1,,,3,,22,0,11,
8,Iténez,1,Magdalena,2682,Buena Vista,1,Esc. Buena Vista,8013052,1,,,16,,41,34,52,
8,Iténez,1,Magdalena,2682,Buena Vista,1,Esc. Buena Vista,8013062,2,,,0,,4,12,7,
8,Iténez,1,Magdalena,4578,Nueva Brema,32289,U.E. Nueva Brema,8013182,1,,,4,,7,44,20,
8,Iténez,2,Baures,2654,El Remanzo del Itenez,1,Esc. El Remanzo,8013272,1,,,9,,95,0,51,
8,Iténez,2,Baures,2654,El Remanzo del Itenez,1,Esc. El Remanzo,8013282,2,,,7,,45,0,63,
8,Iténez,2,Baures,2656,Cafetal,1,Esc. Seccional Cafetal,8013292,1,,,27,,31,1,46,
8,Iténez,2,Baures,2656,Cafetal,1,Esc. Seccional Cafetal,8013302,2,,,8,,10,0,9,
8,Iténez,2,Baures,2819,San Simon,1,Esc. San Simon,8013312,1,,,46,,40,9,22,
8,Iténez,2,Baures,2819,San Simon,1,Esc. San Simon,8013322,2,,,8,,6,2,2,
8,Iténez,2,Baures,3524,Monte Cristo del Tiquin,1,Esc. Monte Cristo Del Tiquin,8013352,1,,,16,,20,22,49,
8,Iténez,2,Baures,4417,Mategua,26174,U.E. Mategua,8013372,1,,,13,,16,2,12,
8,Iténez,3,Huacaraje,2658,El Carmen del Itenez,1,Esc. El Carmen,8013442,1,,,1,,90,1,92,
8,Iténez,3,Huacaraje,2658,El Carmen del Itenez,1,Esc. El Carmen,8013452,2,,,1,,57,2,111,
8,Iténez,3,Huacaraje,2658,El Carmen del Itenez,1,Esc. El Carmen,8013462,3,,,1,,48,2,106,
