CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DEMOCRATAS,PDC,ISA,CDC,T,UNIR,PATRIA,AIR,NGP,SOMOSCHACO,MATE,APB-SUMATE,A-UPP,FAU,CCGT
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001707,19,5,0,14,5,,114,0,41,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001717,20,7,0,24,4,,103,0,57,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001727,21,6,0,17,3,,110,0,57,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001747,23,5,0,30,2,,101,0,51,,5,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001757,24,6,0,20,4,,112,0,46,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001767,25,7,0,22,1,,112,0,55,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,75,U.E. Belgrano,6001777,26,1,0,18,2,,98,0,39,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005667,1,6,0,18,5,,101,0,51,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005677,2,3,0,31,8,,94,0,41,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005687,3,2,0,17,0,,125,0,53,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005697,4,2,0,32,2,,106,0,44,,0,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005707,5,5,0,23,6,,99,0,37,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005717,6,4,0,19,5,,101,0,35,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005727,7,3,0,26,6,,109,0,46,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005737,8,7,0,26,4,,97,0,44,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005747,9,4,0,20,3,,108,0,45,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005757,10,9,0,11,6,,110,0,46,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005767,11,5,0,31,3,,102,0,37,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005777,12,7,0,26,7,,79,0,60,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005787,13,3,0,32,5,,107,0,41,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005797,14,5,0,18,5,,99,0,52,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005807,15,8,0,27,5,,96,0,41,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005817,16,13,0,19,7,,116,0,37,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005827,17,9,0,26,3,,97,0,51,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,76,U.E. San Jorge,6005837,18,5,0,20,4,,112,0,46,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007847,1,5,0,16,2,,94,0,42,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007857,2,6,0,19,5,,112,0,38,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007877,4,9,0,20,1,,100,0,39,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007887,5,5,0,17,3,,112,0,43,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007897,6,7,0,18,8,,94,0,35,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007907,7,4,0,20,8,,101,0,46,,1,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007917,8,6,0,16,5,,116,0,41,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007927,9,10,0,15,2,,115,0,40,,4,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007937,10,6,0,13,5,,109,0,41,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,77,U.E. El Portillo,6007947,11,2,0,2,2,,27,0,6,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,78,(Cárcel) Penal de Morros Blancos,6005867,3,2,0,17,2,,52,0,59,,3,,,,15,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006057,1,6,0,18,2,,71,0,50,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006067,2,3,0,11,1,,91,0,57,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006077,3,2,0,19,1,,88,0,50,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006087,4,4,0,15,2,,51,0,32,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006097,5,7,0,14,2,,87,0,48,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006107,6,7,0,15,0,,82,0,39,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006117,7,5,0,21,4,,89,0,49,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006137,9,3,0,17,4,,78,0,27,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006147,10,5,0,16,2,,83,0,41,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006157,11,3,0,13,1,,101,0,38,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006167,12,2,0,9,3,,76,0,48,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006177,13,2,0,20,2,,80,0,42,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006187,14,3,0,11,2,,90,0,60,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,79,U.E. San Geronimo,6006207,16,4,0,14,2,,98,0,52,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005927,1,6,0,12,6,,86,0,49,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005937,2,4,0,16,1,,83,0,54,,0,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005957,4,6,0,20,3,,82,0,45,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005967,5,5,0,20,1,,73,0,50,,4,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005977,6,5,0,19,2,,87,0,49,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6005987,7,2,0,17,2,,97,0,38,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6006007,9,5,0,20,2,,111,0,40,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6006027,11,4,0,18,2,,85,0,47,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6006037,12,3,0,19,6,,110,0,38,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,80,U.A.J.M.S Campus,6006047,13,1,0,18,5,,99,0,61,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006237,1,6,0,13,4,,113,0,54,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006257,3,2,0,12,3,,101,0,57,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006267,4,1,0,27,5,,104,0,50,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006297,7,4,0,22,2,,102,0,34,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,81,U.E. San Luis,6006307,8,2,0,13,1,,114,0,48,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006337,1,3,0,20,5,,106,0,49,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006347,2,1,0,24,1,,124,0,40,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006357,3,8,0,13,4,,126,0,43,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006367,4,8,0,17,2,,94,0,58,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006377,5,1,0,15,1,,141,0,34,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,82,U.E. Los Callejones,6006387,6,1,0,2,0,,18,0,12,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,83,U.E. San Blas,6006447,1,8,0,15,2,,105,0,56,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,83,U.E. San Blas,6006457,2,7,0,24,5,,100,0,50,,4,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,83,U.E. San Blas,6006467,3,8,0,21,6,,108,0,45,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,83,U.E. San Blas,6006477,4,16,0,21,3,,117,0,41,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,84,U.E. 6 de Junio,6007707,1,3,0,12,3,,134,0,41,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,84,U.E. 6 de Junio,6007717,2,4,0,20,2,,105,0,42,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,84,U.E. 6 de Junio,6007727,3,6,0,17,4,,108,0,48,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,84,U.E. 6 de Junio,6007737,4,4,0,20,4,,125,0,43,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,84,U.E. 6 de Junio,6007747,5,2,0,19,3,,107,0,57,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,84,U.E. 6 de Junio,6007757,6,3,0,18,5,,111,0,42,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,84,U.E. 6 de Junio,6007777,8,3,0,23,10,,106,0,45,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,84,U.E. 6 de Junio,6007787,9,0,0,3,1,,16,0,7,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002197,1,9,0,31,9,,107,0,26,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002207,2,13,0,27,13,,85,0,32,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002217,3,3,0,30,2,,96,0,52,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002237,5,12,0,34,5,,90,0,35,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002247,6,12,0,28,4,,104,0,26,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002267,8,5,0,20,5,,102,0,42,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002277,9,8,0,27,6,,103,0,31,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002287,10,7,0,31,1,,109,0,30,,4,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002297,11,4,0,27,3,,97,0,49,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,85,U.E. Fe y Alegria,6002317,13,2,0,4,1,,38,0,19,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007007,1,3,0,19,6,,106,0,43,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007017,2,5,0,26,0,,109,0,40,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007027,3,4,0,19,0,,111,0,49,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007037,4,3,0,22,4,,107,0,51,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007047,5,2,0,34,8,,93,0,43,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007067,7,5,0,22,3,,105,0,35,,3,,,,11,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007077,8,3,0,29,3,,111,0,37,,1,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007087,9,3,0,24,6,,95,0,39,,5,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007097,10,2,0,28,5,,98,0,38,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007117,12,2,0,24,2,,82,0,47,,1,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007137,14,6,0,17,3,,119,0,41,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007147,15,3,0,21,5,,89,0,45,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007157,16,3,0,23,0,,109,0,50,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007167,17,2,0,24,2,,116,0,41,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007177,18,2,0,3,1,,31,0,17,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006807,1,4,0,14,1,,101,0,76,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006827,3,6,0,21,3,,104,0,42,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006837,4,2,0,18,5,,93,0,61,,4,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006847,5,6,0,16,5,,92,0,53,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006857,6,6,0,22,3,,123,0,54,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006867,7,5,0,8,4,,124,0,49,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006877,8,4,0,19,5,,108,0,46,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006887,9,5,0,16,4,,114,0,53,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006897,10,4,0,14,1,,110,0,34,,0,,,,9,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006907,11,4,0,26,5,,106,0,56,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006917,12,7,0,24,3,,108,0,47,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006927,13,6,0,15,4,,102,0,53,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006937,14,4,0,22,4,,116,0,45,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006947,15,1,0,4,1,,21,0,6,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004807,3,5,0,31,8,,113,0,35,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004817,4,11,0,18,4,,102,0,37,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004827,5,15,0,18,3,,119,0,29,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004837,6,13,0,26,2,,98,0,44,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004857,8,5,0,22,5,,108,0,40,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004867,9,13,0,21,4,,103,0,30,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004877,10,8,0,18,5,,112,0,31,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004897,12,11,0,9,5,,112,0,33,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004927,15,7,0,15,7,,100,0,39,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004937,16,0,0,15,6,,118,0,34,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004947,17,1,0,15,3,,121,0,39,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006397,1,3,0,15,3,,95,0,77,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006407,2,3,0,11,3,,108,0,72,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006417,3,5,0,12,4,,106,0,60,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006427,4,3,0,16,2,,120,0,55,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006437,5,0,0,9,2,,60,0,42,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006617,1,10,0,33,4,,100,0,38,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006627,2,13,0,24,9,,96,0,38,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006637,3,4,0,19,1,,116,0,47,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006647,4,9,0,24,2,,91,0,48,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006667,6,3,0,17,1,,74,0,27,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002507,1,9,0,29,11,,79,0,36,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002527,3,3,0,34,4,,75,0,30,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002537,4,2,0,43,7,,104,0,30,,2,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002547,5,7,0,28,4,,78,0,39,,1,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002567,7,3,0,22,6,,82,0,38,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002577,8,3,0,31,3,,84,0,37,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002587,9,13,0,33,8,,84,0,36,,5,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002597,10,6,0,30,5,,81,0,32,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002607,11,5,0,22,7,,84,0,38,,9,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002617,12,11,0,20,5,,73,0,44,,5,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002627,13,6,0,30,4,,90,0,38,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002637,14,6,0,22,6,,88,0,42,,2,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002647,15,10,0,24,7,,93,0,32,,4,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002657,16,8,0,24,4,,96,0,35,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002667,17,2,0,12,8,,104,0,46,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002677,18,3,0,24,4,,92,0,50,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002687,19,8,0,28,5,,75,0,40,,4,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002697,20,2,0,26,3,,58,0,25,,5,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007467,1,9,0,23,3,,91,0,30,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007477,2,6,0,11,4,,99,0,46,,4,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007487,3,13,0,17,3,,101,0,46,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007497,4,11,0,23,3,,100,0,50,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007507,5,7,0,23,2,,114,0,43,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007517,6,5,0,22,3,,95,0,46,,5,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007527,7,5,0,36,2,,89,0,39,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007537,8,6,0,19,3,,98,0,37,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007547,9,28,0,23,3,,86,0,30,,6,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007557,10,9,0,30,4,,90,0,42,,5,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007567,11,9,0,17,4,,110,0,37,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007577,12,4,0,20,11,,107,0,49,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007587,13,7,0,15,2,,94,0,27,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007237,1,3,0,8,3,,111,0,55,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007267,4,6,0,25,5,,91,0,39,,4,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007287,6,8,0,20,4,,101,0,44,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007297,7,5,0,22,2,,108,0,50,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007307,8,9,0,16,4,,120,0,38,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007327,10,4,0,31,11,,90,0,39,,1,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007337,11,4,0,14,3,,112,0,38,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007347,12,3,0,31,5,,96,0,47,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007357,13,5,0,30,0,,111,0,38,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007367,14,4,0,11,3,,109,0,41,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007377,15,3,0,19,6,,109,0,49,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007387,16,3,0,20,7,,111,0,33,,4,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007397,17,4,0,21,2,,100,0,39,,1,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007407,18,1,0,4,1,,44,0,12,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003417,3,7,0,26,5,,98,0,35,,3,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003427,4,9,0,24,4,,77,0,58,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003437,5,6,0,23,6,,102,0,41,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003447,6,10,0,26,3,,90,0,45,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003467,8,4,0,22,7,,97,0,31,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003477,9,6,0,16,2,,107,0,46,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003487,10,8,0,18,5,,110,0,42,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003497,11,5,0,26,5,,97,0,44,,6,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003507,12,8,0,22,5,,111,0,39,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003517,13,13,0,27,5,,96,0,31,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003537,15,5,0,28,5,,95,0,45,,2,,,,11,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003547,16,7,0,23,6,,94,0,37,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003557,17,6,0,20,5,,100,0,47,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003567,18,15,0,35,5,,89,0,45,,4,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002727,3,4,0,32,4,,83,0,46,,6,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002737,4,9,0,18,6,,87,0,33,,4,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002747,5,6,0,23,6,,89,0,43,,3,,,,4,,
