CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,TUFE,A-UPP,MTS,MNR,DESPIERTA,CPEM-B,PATRIA-UNIDOS,NGP
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000442,6,20,4,11,25,20,0,84,1
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000452,7,27,5,3,18,16,3,85,3
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000462,8,31,3,10,28,29,1,68,1
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000472,9,35,5,3,36,19,2,83,1
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000482,10,23,7,6,29,26,0,82,3
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000492,11,29,8,5,32,18,1,69,1
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000502,12,30,5,7,29,23,1,78,2
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000512,13,18,7,6,24,17,2,92,3
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000522,14,32,7,8,23,16,0,90,2
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000532,15,31,4,12,30,25,2,60,2
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000542,16,35,3,6,36,23,2,85,3
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000552,17,28,8,10,21,13,1,86,4
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000562,18,32,9,2,21,16,2,56,5
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003742,1,33,9,4,32,22,3,68,1
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003752,2,33,14,4,23,16,3,78,3
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003762,3,35,5,4,28,25,2,82,0
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003772,4,38,2,4,31,15,1,61,1
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003782,5,32,5,5,39,12,2,85,1
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003792,6,26,15,6,37,24,3,67,1
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003802,7,25,13,2,43,24,1,69,3
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003812,8,30,6,3,40,14,1,69,0
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003822,9,38,4,1,44,18,1,70,2
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003832,10,23,5,3,36,21,2,61,1
1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,8001582,1,27,5,4,64,26,0,41,0
1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,8001592,2,39,12,1,50,20,6,47,1
1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,8001602,3,10,2,1,14,8,1,20,0
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002012,1,28,2,4,32,25,1,90,1
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002022,2,38,7,6,27,22,5,85,1
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002032,3,33,1,2,40,19,3,87,0
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002042,4,36,4,2,22,18,0,100,2
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002052,5,33,6,2,27,27,2,80,0
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002062,6,22,4,2,34,24,2,94,5
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002072,7,24,3,4,23,31,2,107,0
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002082,8,30,1,3,20,24,1,99,0
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002092,9,31,3,3,35,15,1,103,2
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002102,10,30,4,5,36,28,2,96,1
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002112,11,23,4,4,41,30,1,81,1
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002122,12,27,7,3,28,29,5,92,3
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002132,13,24,1,4,35,36,2,89,1
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002142,14,23,3,7,40,24,3,83,1
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002152,15,4,1,0,1,4,0,23,0
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001402,1,37,4,4,39,17,2,70,1
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001412,2,32,8,8,28,29,2,66,1
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001422,3,29,8,6,23,27,1,66,4
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001432,4,27,5,8,34,25,5,60,0
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001442,5,34,12,5,35,17,1,67,3
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001452,6,32,7,3,40,22,7,66,2
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001462,7,34,3,9,27,20,5,74,3
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001472,8,45,11,1,31,23,0,70,2
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001482,9,34,2,4,45,23,2,59,2
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001492,10,36,7,9,34,24,4,58,4
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001502,11,25,1,4,14,10,2,32,2
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001222,1,46,5,8,28,21,1,58,1
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001232,2,28,10,4,37,21,1,60,3
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001242,3,26,4,11,42,21,3,56,0
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001252,4,31,13,6,37,25,4,54,1
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001262,5,37,11,6,28,23,3,52,2
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001272,6,29,10,4,27,24,5,62,3
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001282,7,32,11,5,31,12,1,62,2
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001292,8,31,5,6,33,28,5,43,2
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001302,9,31,8,1,33,29,2,53,2
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000852,1,31,10,6,28,22,7,55,0
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000862,2,38,7,5,17,13,3,61,2
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000872,3,29,4,2,31,16,2,74,1
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000882,4,25,13,7,23,19,5,65,3
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000892,5,1,1,1,4,3,0,13,0
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003572,1,27,3,2,32,25,0,77,0
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003582,2,22,2,2,30,28,3,88,1
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003592,3,33,2,3,30,23,1,89,2
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003602,4,26,2,3,38,19,0,86,1
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003612,5,26,1,4,29,32,0,87,0
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003622,6,23,1,0,31,31,0,91,2
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003632,7,5,0,1,4,11,0,14,0
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003642,1,29,3,6,27,20,5,114,1
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003652,2,37,5,1,28,27,2,97,2
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003662,3,41,6,3,29,24,1,95,2
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003672,4,34,3,4,22,21,3,111,0
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003682,5,4,0,0,4,4,1,35,0
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002402,1,31,4,1,22,24,4,92,1
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002412,2,25,2,5,30,27,2,84,1
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002422,3,29,2,2,34,27,0,97,1
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002432,4,31,8,0,33,27,1,81,2
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002442,5,37,1,1,27,20,1,105,1
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002452,6,3,0,0,5,5,0,11,0
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000282,1,30,4,6,27,28,2,65,3
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000292,2,49,4,6,37,26,3,58,3
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000302,3,46,6,5,28,20,4,65,4
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000312,4,33,2,6,29,22,6,62,1
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000322,1,38,3,4,29,32,2,70,0
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000332,2,26,4,1,32,34,0,77,1
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000342,3,19,4,7,16,23,0,60,0
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000352,1,25,2,1,34,22,7,90,0
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000362,2,24,3,3,41,39,0,77,0
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000372,3,35,2,6,23,35,2,83,1
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000382,4,22,2,3,20,24,0,69,1
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002492,1,36,2,2,32,28,0,76,0
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002502,2,30,2,1,42,30,1,84,2
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002512,3,8,1,0,19,12,0,22,0
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001832,1,34,4,4,22,19,2,77,1
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001842,2,42,6,2,23,29,1,80,0
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001852,3,34,2,5,43,17,1,80,1
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001862,4,40,3,1,37,22,2,81,1
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001872,5,32,3,2,32,23,3,67,2
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002622,1,13,3,5,18,29,3,108,0
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002632,2,30,6,5,34,25,0,85,1
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002642,3,30,1,5,43,16,3,89,2
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002652,4,11,4,1,17,6,2,23,1
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002832,1,30,3,6,29,20,3,86,5
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002842,2,34,7,5,43,14,3,81,4
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002852,3,34,11,2,28,17,2,92,2
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002862,4,23,8,8,29,24,3,91,5
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002872,5,30,6,3,32,32,1,69,3
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002882,6,22,14,3,32,20,1,72,0
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002892,7,39,2,4,31,26,2,60,2
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002902,8,26,6,5,32,19,4,80,2
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002912,9,26,9,4,33,26,2,76,3
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002922,10,32,9,13,21,29,4,73,1
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002932,11,11,2,2,11,7,1,19,1
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003212,1,22,8,9,26,18,2,89,1
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003222,2,24,10,8,26,23,0,94,0
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003232,3,32,3,4,22,26,0,90,2
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003242,4,29,3,3,26,28,5,80,1
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003252,5,30,8,4,27,22,3,83,2
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003262,6,30,3,6,24,24,1,104,0
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003272,7,33,5,1,20,23,4,100,2
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003282,8,30,7,4,32,14,4,83,0
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002942,1,35,11,3,31,15,5,83,1
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002952,2,43,11,7,25,20,4,79,1
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002962,3,33,7,6,37,20,4,82,4
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002972,4,26,8,9,37,19,3,88,0
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002982,5,38,8,7,31,27,2,68,1
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002992,6,19,12,7,33,24,6,83,2
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003002,7,24,4,9,27,23,6,69,0
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003012,8,25,8,3,27,31,4,75,0
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003022,9,25,7,5,31,23,4,74,3
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003032,10,35,6,7,31,22,4,82,2
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003042,11,26,8,4,37,22,5,73,1
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003052,12,5,1,2,8,8,0,18,1
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003842,1,31,6,3,28,31,1,84,2
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003852,2,31,10,5,34,25,3,78,1
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003862,3,28,8,2,42,21,1,87,1
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003872,4,38,3,2,34,16,3,97,1
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003882,5,26,4,2,33,23,0,97,0
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003892,6,13,3,0,10,10,0,28,2
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001512,1,24,7,5,19,27,0,77,2
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001522,2,32,8,10,31,22,3,52,1
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001532,3,31,3,9,30,26,1,76,3
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001542,4,27,17,7,24,27,4,60,4
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001552,5,31,9,6,17,18,4,67,2
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001562,6,28,5,12,28,28,1,57,3
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001572,7,20,7,6,15,17,6,59,0
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003902,1,38,5,0,26,26,4,96,2
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003912,2,32,6,3,22,27,1,105,2
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003922,3,33,7,1,31,24,2,95,0
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003932,4,24,0,3,25,17,0,109,0
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003942,5,25,6,1,30,24,1,96,2
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003952,6,16,2,0,23,9,1,79,0
1,Cercado,1,Trinidad,2526,Trinidad,32370,U.E. Hernán Melgar Justiniano,8001092,1,27,7,13,26,21,8,80,3
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000012,1,4,0,6,23,17,1,66,0
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000022,2,10,4,4,26,9,1,83,4
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000032,3,4,5,5,23,9,1,76,1
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000042,4,2,3,1,13,6,0,37,3
1,Cercado,1,Trinidad,2528,Puerto Ballivián,1,Esc. Puerto Ballivian,8000052,1,9,2,11,10,32,3,59,3
1,Cercado,1,Trinidad,2529,Puerto Almacén,1,Esc. Mayor Pedro Vaca Diez,8000062,1,21,6,8,50,6,5,65,3
1,Cercado,1,Trinidad,2529,Puerto Almacén,1,Esc. Mayor Pedro Vaca Diez,8000072,2,16,4,8,43,9,1,64,1
1,Cercado,1,Trinidad,2534,San Juan de Aguas Dulces,1,Esc. San Juan De Aguas Dulces,8000082,1,6,0,0,13,11,0,74,1
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000092,1,9,7,4,35,39,3,58,1
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000102,2,14,6,4,37,34,1,58,1
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000112,3,9,9,5,47,41,1,58,0
1,Cercado,1,Trinidad,3070,Ibiato,1,Escuela Iviato,8000122,1,20,5,2,22,51,7,51,0
1,Cercado,1,Trinidad,3070,Ibiato,1,Escuela Iviato,8000132,2,4,3,1,21,24,4,22,0
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000142,1,21,5,12,27,27,2,57,3
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000152,2,24,2,8,27,31,3,49,2
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000162,3,23,2,10,34,31,3,45,1
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000172,4,10,4,4,11,13,0,24,2
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004012,1,12,2,23,31,15,2,78,4
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004022,2,22,2,20,20,17,3,87,2
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004032,3,12,2,25,33,11,4,99,1
1,Cercado,2,San Javier,2532,Espíritu Santo,2,Escuela Espiritu Santo,8004042,1,3,1,4,1,3,1,25,4
1,Cercado,2,San Javier,2535,San Pedro,2,Escuela San Pedro,8004052,1,15,2,2,10,23,2,120,0
1,Cercado,2,San Javier,2535,San Pedro,2,Escuela San Pedro,8004062,2,17,4,1,16,11,2,127,2
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004072,1,21,8,0,31,18,2,82,1
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004082,2,25,11,2,37,17,1,61,5
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004092,3,28,14,3,27,18,0,67,2
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004102,4,27,15,3,21,17,1,50,2
1,Cercado,2,San Javier,3126,Laguna Colorada,2,Escuela Laguna Colorada,8004112,1,11,2,7,11,35,0,8,1
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003962,1,49,2,1,1,9,2,81,1
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003972,2,27,0,1,6,6,0,74,0
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003982,1,3,1,3,20,3,0,57,0
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003992,2,4,2,1,15,6,3,66,0
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8004002,3,0,0,0,0,1,1,5,0
1,Cercado,2,San Javier,4172,Villa Rodeo,25567,U.E. Villa Rodeo,8004122,1,7,1,3,6,9,2,24,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004502,9,29,2,0,20,24,9,49,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004522,11,15,9,4,29,26,7,46,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004542,13,1,0,0,4,1,1,6,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005182,1,15,11,6,30,32,8,70,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005192,2,21,12,5,30,22,5,67,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006092,1,16,13,3,20,45,9,45,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006102,2,17,10,8,25,29,7,41,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006122,4,15,4,5,30,33,4,42,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006142,6,18,14,9,35,24,8,44,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006182,10,13,10,4,38,25,10,57,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006192,11,15,9,10,17,32,7,46,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006202,12,6,5,2,17,19,5,16,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004552,1,23,10,4,26,24,8,50,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004882,7,22,8,4,25,25,4,67,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004622,3,15,13,4,46,21,3,64,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004682,3,25,15,2,33,24,3,73,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004702,5,20,8,5,44,29,4,60,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005612,1,19,5,12,41,26,5,39,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005642,4,20,13,6,37,17,10,50,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005692,9,16,9,7,25,25,4,48,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005722,12,19,7,7,41,32,9,42,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005732,13,21,11,6,34,25,11,53,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005762,16,12,4,6,27,28,11,41,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005292,1,17,10,7,31,28,7,47,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005302,2,17,9,9,29,34,5,53,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005322,4,23,7,8,32,28,6,67,2
