CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-UNIDOS,MTS,A.S.,APP,DEMOCRATAS,A-UPP,PDC,UN,CAOP,APB-SUMATE,LIBRE,NGP,CAOCH,CONACH-W,CSUTOAPCH,A-P,ASCAP,JAP,S-P,MNR,POR
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002067,1,36,24,37,6,0,1,6,3,4,7,4,10,,,,,5,11,9,9,
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002077,2,31,28,32,1,1,3,3,5,0,11,6,4,,,,,4,11,9,9,
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002087,3,14,26,30,2,4,2,10,4,3,10,11,7,,,,,13,6,7,5,
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002097,4,14,35,26,0,2,0,9,2,6,7,4,7,,,,,4,9,13,9,
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002107,5,37,29,37,3,3,0,3,9,1,12,3,7,,,,,6,3,7,6,
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002117,6,30,14,37,5,1,1,5,2,5,7,5,10,,,,,12,11,21,13,
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002127,7,28,25,27,3,0,0,7,4,5,9,4,4,,,,,3,11,10,10,
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002137,8,40,18,25,4,1,0,8,2,8,10,4,4,,,,,3,9,18,7,
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002147,9,21,14,24,3,5,3,1,0,4,9,8,5,,,,,1,6,14,5,
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002177,12,36,22,41,3,2,3,8,5,2,6,5,9,,,,,16,6,10,18,
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002197,14,14,19,12,5,0,0,2,1,2,2,3,7,,,,,4,3,13,11,
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002677,1,39,23,28,5,1,1,1,14,0,15,5,13,,,,,9,8,8,19,
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002687,2,22,25,31,8,1,2,3,5,5,12,3,17,,,,,1,6,25,20,
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002697,3,23,32,30,3,0,1,4,4,4,16,9,11,,,,,6,7,10,17,
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002707,4,0,5,2,0,2,1,0,1,0,0,1,2,,,,,1,1,1,0,
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5002987,2,29,28,30,5,2,1,2,5,2,23,3,11,,,,,11,10,17,16,
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5003007,4,26,40,23,4,0,1,10,3,2,4,6,15,,,,,4,7,12,29,
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5003017,5,26,39,26,3,0,2,3,4,4,15,2,18,,,,,3,6,13,23,
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5003027,6,7,26,12,2,1,1,3,2,3,10,9,7,,,,,1,5,14,23,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000647,1,33,23,38,4,3,2,5,4,5,7,6,7,,,,,8,9,15,1,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000657,2,35,22,35,3,2,4,5,7,4,6,1,3,,,,,8,8,17,2,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000667,3,34,28,31,4,3,1,8,2,6,9,5,1,,,,,5,5,15,7,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000677,4,30,26,30,1,5,2,4,5,6,10,5,5,,,,,7,10,16,4,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000687,5,28,27,44,3,3,1,2,3,1,11,4,3,,,,,7,12,10,8,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000697,6,22,24,52,10,3,4,7,3,9,9,3,2,,,,,6,7,18,7,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000717,8,33,21,30,2,3,0,10,1,7,22,1,1,,,,,11,9,17,3,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000727,9,26,36,40,2,2,2,11,3,7,4,1,0,,,,,7,11,11,8,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000737,10,20,36,40,2,4,4,8,6,7,15,4,6,,,,,2,10,12,1,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000747,11,28,27,39,3,3,6,4,3,5,3,1,5,,,,,13,21,16,4,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000757,12,24,32,39,2,2,1,3,6,5,8,4,6,,,,,9,15,17,8,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000777,14,25,26,47,2,3,1,4,5,4,10,3,10,,,,,1,7,11,8,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000797,16,30,33,40,2,3,0,3,2,1,4,2,5,,,,,6,10,15,4,
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000807,17,14,13,24,0,3,1,4,6,7,8,2,0,,,,,12,9,11,6,
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000467,1,23,43,28,2,2,2,2,5,6,10,8,6,,,,,7,9,10,11,
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000477,2,18,43,42,3,2,3,3,2,5,8,8,5,,,,,4,15,11,11,
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000497,4,30,35,41,0,2,1,5,7,10,13,2,9,,,,,2,9,12,16,
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000507,5,19,25,33,5,0,2,0,7,6,6,3,7,,,,,4,6,11,18,
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000517,6,27,34,26,5,3,2,4,3,2,23,6,14,,,,,8,9,7,17,
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000527,7,31,42,34,3,1,0,0,5,3,11,2,11,,,,,4,11,17,7,
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003057,3,28,40,27,6,0,4,5,0,9,16,2,9,,,,,9,10,14,10,
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003087,6,35,29,24,2,0,2,2,9,1,9,4,19,,,,,5,11,12,29,
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003097,7,4,9,9,3,1,0,1,3,2,6,0,8,,,,,2,4,7,9,
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001247,1,28,23,30,6,2,2,4,7,3,9,2,12,,,,,3,13,10,19,
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001257,2,22,35,19,5,5,0,7,5,7,15,4,15,,,,,1,8,14,12,
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001267,3,29,29,38,7,4,1,4,2,2,9,7,18,,,,,4,14,16,15,
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001277,4,28,39,21,1,2,0,7,13,5,10,1,22,,,,,3,16,13,19,
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001287,5,25,25,31,4,2,0,7,11,7,19,4,9,,,,,3,8,11,13,
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001297,6,13,19,23,2,1,0,1,3,4,12,4,9,,,,,3,5,13,12,
1,Tomás Frías,1,Potosí,1494,Potosí,31108,U. E. 31 de Octubre  A  (Inicial),5003897,1,27,24,17,8,0,1,3,7,4,13,8,20,,,,,1,13,13,38,
1,Tomás Frías,1,Potosí,1494,Potosí,31108,U. E. 31 de Octubre  A  (Inicial),5003907,2,27,35,21,6,2,1,2,3,2,24,3,22,,,,,3,3,20,27,
1,Tomás Frías,1,Potosí,1494,Potosí,31108,U. E. 31 de Octubre  A  (Inicial),5003917,3,17,30,21,5,3,1,3,4,2,16,4,18,,,,,4,8,16,37,
1,Tomás Frías,1,Potosí,1494,Potosí,31109,U. E. El Minero (Inicial),5004217,1,21,36,23,7,1,2,7,8,3,14,5,17,,,,,2,6,14,22,
1,Tomás Frías,1,Potosí,1494,Potosí,31109,U. E. El Minero (Inicial),5004227,2,27,34,31,3,1,0,1,6,3,13,5,19,,,,,3,10,15,27,
1,Tomás Frías,1,Potosí,1494,Potosí,31109,U. E. El Minero (Inicial),5004237,3,5,9,6,0,0,0,1,0,1,2,0,2,,,,,0,1,2,6,
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5003997,1,28,44,15,4,3,2,5,4,7,14,9,16,,,,,14,10,9,13,
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004007,2,28,43,30,6,1,1,4,5,8,18,2,12,,,,,1,3,8,19,
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004017,3,22,31,29,4,2,2,8,2,4,15,2,7,,,,,10,10,14,23,
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004027,4,25,46,19,5,0,2,6,6,1,7,9,17,,,,,6,17,13,18,
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004037,5,16,20,10,4,2,2,2,6,4,6,2,7,,,,,5,4,6,7,
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003267,1,27,47,21,6,2,1,1,3,3,13,4,24,,,,,6,14,14,18,
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003277,2,15,44,19,8,0,1,1,3,2,14,5,34,,,,,3,9,19,32,
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003287,3,22,55,17,4,1,1,3,3,0,11,4,36,,,,,1,10,9,27,
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003307,5,9,34,16,0,0,0,2,4,2,9,4,21,,,,,3,7,12,19,
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003327,2,24,27,7,4,1,0,2,7,2,20,4,40,,,,,3,2,12,36,
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003337,3,17,41,19,9,0,1,1,8,0,15,13,20,,,,,4,9,18,25,
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003347,4,18,28,19,7,0,0,5,8,2,15,3,15,,,,,0,16,13,38,
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003367,6,23,30,20,5,0,1,3,7,2,20,7,25,,,,,2,6,11,43,
1,Tomás Frías,1,Potosí,1494,Potosí,31114,U. E. Potosí (Inicial),5002477,3,30,26,17,8,1,1,5,3,1,10,8,33,,,,,1,6,17,23,
1,Tomás Frías,1,Potosí,1494,Potosí,31115,U. E. Andrés de Santa Cruz  A  (Inicial),5005187,1,26,26,33,5,0,5,11,7,3,16,6,10,,,,,5,6,9,23,
1,Tomás Frías,1,Potosí,1494,Potosí,31115,U. E. Andrés de Santa Cruz  A  (Inicial),5005197,2,25,39,33,3,2,0,3,6,3,16,3,9,,,,,4,3,31,14,
1,Tomás Frías,1,Potosí,1494,Potosí,31115,U. E. Andrés de Santa Cruz  A  (Inicial),5005207,3,19,17,15,3,3,0,3,3,1,14,5,7,,,,,0,3,13,4,
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001807,1,15,34,35,3,2,0,6,5,6,11,5,9,,,,,10,6,16,20,
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001817,2,32,38,25,7,1,2,4,7,4,11,3,11,,,,,5,14,12,18,
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001827,3,28,29,39,6,2,1,5,3,2,20,5,4,,,,,5,8,24,12,
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001837,4,30,19,34,8,2,1,2,1,5,17,5,11,,,,,6,0,19,15,
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001847,5,25,31,32,5,3,0,3,2,3,18,3,13,,,,,8,6,23,14,
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001867,7,17,38,21,7,1,0,3,3,6,16,6,13,,,,,5,7,20,14,
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001877,8,21,36,40,7,0,0,4,8,5,16,5,11,,,,,7,8,14,11,
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001887,9,16,35,32,4,3,2,4,2,9,14,4,19,,,,,8,9,14,19,
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001897,10,23,31,36,9,4,0,5,4,4,10,4,14,,,,,7,12,19,18,
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001907,11,3,8,13,2,0,2,1,3,2,6,2,5,,,,,3,3,6,8,
1,Tomás Frías,1,Potosí,1494,Potosí,31118,U. E. Juan Pablo II  B  (Inicial),5006447,1,29,30,30,6,1,4,7,5,8,12,3,8,,,,,6,8,6,8,
1,Tomás Frías,1,Potosí,1494,Potosí,31118,U. E. Juan Pablo II  B  (Inicial),5006457,2,33,23,43,6,2,2,3,1,5,7,4,6,,,,,7,4,14,13,
1,Tomás Frías,1,Potosí,1494,Potosí,31118,U. E. Juan Pablo II  B  (Inicial),5006477,4,18,10,10,2,1,0,1,3,2,2,2,5,,,,,1,2,7,3,
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007127,1,19,22,33,8,3,2,10,8,3,14,6,9,,,,,9,7,19,19,
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004967,1,25,22,25,1,2,1,4,6,0,15,11,23,,,,,1,8,9,31,
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004977,2,16,34,41,7,0,0,1,5,2,8,3,22,,,,,3,7,12,21,
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004987,3,14,42,29,6,1,3,1,7,3,14,3,20,,,,,6,10,12,24,
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004997,4,5,2,2,1,0,0,0,0,0,1,1,4,,,,,1,2,1,3,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005217,1,26,27,31,8,0,0,0,10,4,9,7,20,,,,,4,4,7,19,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005227,2,18,27,23,7,3,2,3,6,1,19,6,17,,,,,7,7,16,29,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005237,3,17,32,30,8,0,1,7,6,7,8,2,16,,,,,6,4,12,24,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005247,4,19,36,31,4,1,0,4,5,3,20,7,20,,,,,2,11,13,26,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005257,5,23,30,37,8,1,2,1,5,6,13,2,28,,,,,0,13,14,19,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005267,6,13,34,47,9,0,1,5,4,1,13,4,24,,,,,2,6,16,21,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005277,7,21,26,30,3,4,2,2,4,0,18,3,25,,,,,4,3,10,21,
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002717,1,39,21,32,4,3,1,6,3,8,9,8,4,,,,,5,9,12,9,
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002727,2,31,34,28,4,2,1,12,3,6,9,5,9,,,,,4,12,13,5,
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002737,3,25,34,34,1,1,2,6,3,4,11,3,14,,,,,1,10,19,18,
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002747,4,35,36,29,7,2,0,6,3,5,6,2,10,,,,,3,8,15,10,
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002757,5,27,16,24,1,4,0,9,1,2,7,3,7,,,,,3,5,11,7,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005707,1,28,32,26,9,2,3,5,7,6,13,13,11,,,,,7,8,16,14,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005717,2,29,35,24,3,2,2,2,3,4,14,9,17,,,,,1,13,11,27,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005727,3,37,38,14,2,1,1,5,6,0,12,3,22,,,,,0,8,11,32,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005737,4,33,35,24,9,0,2,2,5,2,8,6,15,,,,,2,5,20,15,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005747,5,33,31,24,7,1,0,6,5,3,22,5,18,,,,,4,7,13,18,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005757,6,17,30,28,7,2,0,3,5,4,20,6,21,,,,,4,6,20,26,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005767,7,7,10,12,3,0,0,2,2,2,6,3,6,,,,,2,5,4,6,
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006187,1,32,32,11,3,2,1,15,3,16,6,4,3,,,,,5,4,4,2,
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006197,2,32,45,21,2,4,0,11,2,25,16,4,1,,,,,6,4,7,3,
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006207,3,30,28,20,4,1,0,6,8,25,11,2,3,,,,,4,5,7,3,
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006217,4,29,39,22,1,1,0,7,3,21,13,2,3,,,,,5,4,3,3,
