CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DEMOCRATAS,PDC,ISA,CDC,T,UNIR,PATRIA,AIR,NGP,SOMOSCHACO,MATE,APB-SUMATE,A-UPP,CCGT,FAU
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003147,7,5,2,26,4,,81,2,21,,0,,,,13,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003167,9,7,2,22,4,,62,1,31,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003187,11,9,2,23,1,,74,2,19,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003207,13,8,1,23,3,,65,4,32,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003217,14,5,1,33,1,,69,1,27,,5,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003227,15,9,2,28,6,,55,10,20,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003247,17,3,0,18,2,,80,5,19,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003277,20,7,1,17,4,,71,0,22,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006677,1,4,0,19,5,,66,15,34,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006687,2,1,0,25,4,,79,0,33,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006697,3,8,2,19,4,,77,7,29,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006727,6,5,1,12,7,,67,6,39,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006737,7,8,1,26,2,,64,5,30,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006747,8,3,1,21,2,,95,0,32,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006757,9,3,0,26,6,,71,8,30,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006767,10,5,3,18,1,,65,9,31,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004477,1,9,0,15,5,,87,0,18,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004487,2,6,0,20,7,,72,0,26,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004497,3,5,0,13,3,,79,0,25,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004507,4,14,0,20,6,,100,0,24,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004517,5,7,0,18,3,,83,0,30,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004527,6,9,0,12,4,,79,0,36,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004537,7,5,0,14,5,,76,7,18,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004547,8,7,2,20,5,,68,5,20,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004557,9,5,2,13,2,,64,4,28,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004567,10,14,2,9,2,,74,4,33,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004577,11,5,0,19,5,,84,0,22,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004587,12,11,1,15,9,,59,6,36,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004597,13,15,2,21,2,,76,3,28,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004607,14,4,1,7,1,,18,2,9,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006567,1,5,0,20,4,,77,0,28,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006577,2,2,1,14,3,,96,6,39,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006597,4,3,3,15,1,,81,16,33,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006607,5,5,2,13,2,,68,5,26,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003297,1,5,0,22,10,,55,2,23,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003307,2,5,0,31,4,,57,3,25,,5,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003317,3,6,2,28,6,,54,1,23,,5,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003327,4,6,3,25,6,,51,4,25,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003337,5,4,2,29,6,,55,2,32,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003347,6,3,1,19,4,,54,1,30,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003357,7,6,3,30,6,,47,4,22,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006487,1,3,0,17,2,,83,0,36,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006497,2,2,0,15,4,,71,0,46,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006517,4,0,0,21,3,,74,0,40,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006527,5,8,0,16,5,,70,0,40,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006537,6,3,0,20,7,,78,0,34,,1,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006547,7,4,0,11,1,,78,0,41,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006557,8,2,0,4,0,,43,0,15,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003597,1,5,0,13,1,,96,0,17,,0,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003607,2,3,1,24,1,,59,0,27,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003627,4,4,1,19,6,,69,3,24,,4,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003637,5,2,1,20,2,,94,1,31,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003647,6,4,5,29,1,,72,0,21,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003657,7,3,0,16,7,,81,0,14,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003667,8,5,0,24,3,,71,2,28,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003677,9,3,1,21,1,,68,5,27,,4,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003697,11,4,0,19,5,,73,0,17,,4,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003707,12,8,0,30,4,,57,0,28,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003717,13,7,0,22,3,,66,0,25,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003727,14,5,0,11,3,,74,0,30,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003737,15,6,0,22,7,,64,0,21,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003747,16,11,0,11,3,,62,0,30,,5,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003757,17,2,2,13,5,,82,5,30,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003767,18,5,0,27,8,,66,0,33,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003777,19,3,0,21,7,,63,1,24,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003787,20,7,0,21,8,,66,0,19,,4,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003797,21,0,0,2,0,,10,0,2,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004287,1,10,1,22,1,,80,5,31,,5,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004297,2,9,1,13,4,,69,9,45,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004307,3,13,0,19,7,,53,1,41,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004317,4,9,2,19,1,,73,2,26,,4,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004337,6,10,3,14,6,,90,4,38,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004347,7,6,2,27,1,,67,4,29,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004357,8,7,0,27,1,,68,0,24,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004367,9,6,0,15,6,,79,0,32,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004377,10,7,2,15,6,,76,2,32,,4,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004387,11,12,0,19,1,,92,0,33,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004437,16,7,3,21,0,,79,5,38,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004447,17,12,1,26,7,,71,4,31,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004457,18,10,1,17,6,,87,1,25,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004467,19,7,2,10,1,,53,3,23,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005397,1,4,0,22,2,,84,0,29,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005407,2,6,0,25,1,,89,0,29,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005417,3,4,0,16,3,,74,0,30,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005427,4,8,0,21,3,,87,2,38,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005437,5,7,0,28,2,,77,0,30,,4,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005477,9,4,0,29,2,,89,4,24,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005487,10,4,0,19,2,,67,1,31,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002007,1,5,4,19,5,,81,5,45,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002017,2,5,2,22,1,,73,4,50,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002027,3,5,2,14,4,,89,4,45,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002037,4,5,1,15,0,,54,2,27,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004037,1,5,2,21,4,,48,6,28,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004047,2,4,0,27,4,,54,0,28,,2,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004057,3,4,2,34,4,,67,2,21,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004067,4,6,0,30,3,,68,0,27,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004077,5,4,1,38,1,,56,0,25,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004087,6,3,0,4,1,,8,0,8,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007417,1,2,0,10,2,,93,2,18,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007427,2,4,1,15,0,,84,2,23,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007437,3,6,1,14,1,,90,2,24,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007447,4,3,0,11,7,,104,0,19,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007597,1,7,0,15,5,,61,3,31,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007607,2,6,1,24,12,,39,2,19,,2,,,,9,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007617,3,8,1,23,6,,64,0,21,,7,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007627,4,8,0,25,3,,55,0,30,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007637,5,5,0,14,5,,59,0,22,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007647,6,3,0,16,1,,64,0,25,,1,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007797,1,7,1,23,2,,61,6,24,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007807,2,6,1,22,2,,69,4,23,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007817,3,10,1,19,7,,62,8,25,,4,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007837,5,1,0,3,1,,10,0,5,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007667,2,2,0,26,6,,76,4,28,,5,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007677,3,7,1,5,0,,29,0,13,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001887,1,5,0,26,7,,53,2,30,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001897,2,3,3,30,1,,72,1,22,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001907,3,7,1,15,5,,64,2,20,,1,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001917,4,7,1,18,3,,64,3,29,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001927,5,4,2,24,8,,62,1,16,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003037,1,6,0,16,5,,72,2,22,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003047,2,2,4,22,8,,55,1,20,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003057,3,4,1,22,7,,47,1,20,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003067,4,5,3,21,3,,62,1,21,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003077,5,4,0,6,4,,37,1,14,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001097,1,3,1,15,2,,78,0,33,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001107,2,4,1,23,3,,89,0,39,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001117,3,5,3,18,5,,89,3,32,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001127,4,5,1,17,1,,91,11,24,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001137,5,1,1,11,4,,87,0,37,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001147,6,3,2,15,7,,74,0,33,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001157,7,3,3,20,3,,83,0,25,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001167,8,3,1,21,3,,74,0,39,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001177,9,5,0,24,4,,84,2,25,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001187,10,5,2,14,1,,90,0,42,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001197,11,1,1,6,0,,30,0,13,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005217,1,6,1,15,3,,84,6,28,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005227,2,8,1,15,6,,87,0,19,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005237,3,1,3,16,4,,91,2,29,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005247,4,6,2,11,1,,46,1,20,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005877,1,6,2,23,3,,83,4,22,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005887,2,4,0,24,4,,59,4,28,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005897,3,15,1,17,3,,64,7,31,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005907,4,16,2,20,1,,79,1,32,,2,,,,9,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005917,5,5,0,14,1,,65,0,22,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006957,1,8,1,20,1,,86,7,41,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006967,2,3,0,18,2,,84,6,45,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006977,3,4,2,18,2,,89,5,35,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006987,4,4,2,17,2,,77,5,48,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006997,5,0,1,5,0,,9,0,1,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007187,1,6,2,13,5,,75,11,31,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007197,2,4,2,18,2,,76,4,32,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007217,4,8,1,17,5,,79,7,36,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007227,5,1,1,5,0,,9,2,5,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004007,1,4,0,18,4,,82,0,29,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004017,2,0,0,13,1,,94,0,39,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004027,3,3,0,19,1,,79,0,35,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002047,1,3,0,16,1,,96,0,30,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002057,2,5,2,22,7,,65,3,31,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002067,3,5,0,15,3,,77,1,21,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,32338,U.E. Andalucía,6006227,1,2,1,11,3,,63,8,29,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006787,1,6,5,29,1,,81,7,31,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006797,2,2,1,9,0,,44,4,25,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001937,1,5,0,20,4,,77,0,35,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001947,2,5,2,10,5,,73,0,28,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001957,3,4,1,21,2,,70,4,27,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001977,5,5,1,2,2,,41,1,18,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005597,2,6,0,16,1,,77,0,31,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005607,3,4,0,15,6,,83,0,34,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005617,4,2,0,22,0,,83,0,40,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005637,6,3,0,28,1,,63,0,42,,0,,,,3,,
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000717,1,4,2,17,2,,56,4,35,,1,,,,3,,
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000727,2,8,1,13,2,,80,1,23,,1,,,,4,,
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000737,3,0,0,2,1,,39,2,4,,0,,,,0,,
1,Cercado,1,Tarija,4647,Turumayo,32456,U.E. Turumayo,6000817,2,5,0,25,6,,39,5,30,,3,,,,3,,
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015647,2,46,,0,3,19,6,,48,,,,,36,0,,
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015657,3,27,,3,6,15,6,,65,,,,,35,1,,
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015667,4,34,,2,1,25,7,,49,,,,,29,1,,
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015677,5,35,,2,4,19,6,,73,,,,,43,1,,
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015687,6,38,,1,4,14,4,,51,,,,,40,1,,
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015697,7,33,,3,3,26,4,,50,,,,,33,1,,
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015707,8,34,,3,3,23,2,,44,,,,,34,1,,
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015737,11,36,,0,8,7,2,,60,,,,,30,0,,
5,Méndez,1,San Lorenzo,1990,San Lorenzo,2,U.E. Eustaquio Mendez,6015747,12,33,,6,3,25,8,,50,,,,,29,2,,
5,Méndez,1,San Lorenzo,1991,Tarija Cancha,3,U.E. Tarija Cancha Sud,6015777,1,25,,1,1,41,8,,42,,,,,15,2,,
5,Méndez,1,San Lorenzo,1991,Tarija Cancha,3,U.E. Tarija Cancha Sud,6015807,4,26,,0,1,39,6,,39,,,,,27,0,,
5,Méndez,1,San Lorenzo,1992,Lajas Merced,4,U.E. Nestor Paz Zamora,6015817,1,73,,0,4,7,5,,30,,,,,11,0,,
5,Méndez,1,San Lorenzo,1992,Lajas Merced,4,U.E. Nestor Paz Zamora,6015827,2,79,,2,4,10,7,,21,,,,,12,0,,
5,Méndez,1,San Lorenzo,1992,Lajas Merced,4,U.E. Nestor Paz Zamora,6015837,3,63,,1,2,6,9,,27,,,,,19,3,,
5,Méndez,1,San Lorenzo,1992,Lajas Merced,4,U.E. Nestor Paz Zamora,6015847,4,55,,0,4,6,4,,13,,,,,3,0,,
5,Méndez,1,San Lorenzo,1997,Rancho Norte,8,U.E. Serapio Martinez,6016127,1,30,,2,6,16,16,,48,,,,,35,3,,
5,Méndez,1,San Lorenzo,1997,Rancho Norte,8,U.E. Serapio Martinez,6016137,2,36,,2,7,13,21,,46,,,,,26,1,,
5,Méndez,1,San Lorenzo,1997,Rancho Norte,8,U.E. Serapio Martinez,6016147,3,27,,1,6,12,11,,74,,,,,28,3,,
5,Méndez,1,San Lorenzo,1997,Rancho Norte,8,U.E. Serapio Martinez,6016157,4,22,,1,12,15,18,,45,,,,,31,1,,
5,Méndez,1,San Lorenzo,1997,Rancho Norte,8,U.E. Serapio Martinez,6016177,6,43,,1,11,9,18,,40,,,,,29,2,,
5,Méndez,1,San Lorenzo,1998,Rancho Sud,9,U.E. Rancho Sud,6016217,4,3,,0,1,0,5,,8,,,,,18,0,,
5,Méndez,1,San Lorenzo,1999,Tucumilla,10,U.E. Tucumillas,6016227,1,6,,1,4,3,7,,33,,,,,10,7,,
5,Méndez,1,San Lorenzo,2000,Calama,11,U.E. Osvaldo Galvez,6016247,2,47,,2,5,6,13,,23,,,,,17,8,,
