CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,PATRIA-UNIDOS,A.S.,MNR,NGP,APP,LIBRE,DEMOCRATAS,A-UPP,APB-SUMATE,UN,CAOP,PDC
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004061,3,1,21,42,9,1,18,16,1,4,7,4,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004071,4,2,20,66,4,5,10,7,1,2,4,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004081,5,3,26,56,4,3,16,16,1,2,6,3,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004091,6,3,24,42,6,3,18,10,0,2,5,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004101,7,0,23,47,8,4,18,5,0,2,3,2,5,5
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004111,8,4,24,53,9,1,12,11,1,1,3,4,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004121,9,2,24,39,7,4,17,22,0,1,8,4,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004131,10,0,3,6,1,0,5,3,0,0,1,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004411,1,2,19,51,5,1,11,9,1,1,4,3,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004421,2,2,21,42,1,5,19,8,2,3,9,3,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004431,3,1,15,44,3,4,14,12,0,2,4,3,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004441,4,2,20,41,7,2,21,11,0,0,7,5,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004451,5,5,19,51,4,2,15,12,0,1,5,1,5,8
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004461,6,1,21,51,7,1,24,9,3,4,2,5,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004471,7,3,16,54,6,3,13,8,5,1,5,2,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004481,8,2,22,51,1,5,19,5,1,0,3,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004491,9,2,23,52,2,2,16,8,1,2,4,3,9,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004501,10,0,16,37,6,1,16,7,0,0,4,3,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004511,11,1,19,55,2,1,26,10,3,4,4,7,0,4
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004521,12,0,16,33,2,4,12,12,1,1,4,1,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000171,1,3,19,59,6,4,9,17,3,2,4,1,7,2
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000181,2,0,28,38,8,1,17,6,3,3,9,2,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000191,3,1,13,54,4,1,21,15,2,2,7,2,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000201,4,1,18,49,5,4,15,12,0,4,2,1,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000211,5,3,24,44,3,3,7,11,0,6,5,2,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000221,6,0,18,51,8,4,17,9,1,2,3,3,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000231,7,2,26,44,2,2,15,10,1,3,0,5,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000241,8,1,20,43,1,1,14,15,2,1,8,2,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000251,9,3,25,52,3,1,34,26,0,3,6,3,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000261,10,1,32,60,6,4,22,18,0,2,4,3,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003651,1,2,20,60,3,3,22,20,1,0,7,2,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003661,2,0,22,53,2,4,27,12,0,3,4,4,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003671,3,1,33,64,6,3,19,19,1,3,1,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003681,4,3,27,59,7,2,24,14,1,2,2,5,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003691,5,0,28,58,8,2,17,14,1,1,3,3,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003701,6,2,28,52,9,4,23,9,1,1,1,4,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003711,7,1,25,45,5,0,15,12,2,4,5,3,4,5
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003721,8,4,18,47,6,1,22,13,1,0,2,2,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003731,9,0,3,4,0,0,0,2,0,0,1,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006071,1,2,22,50,3,2,13,9,2,2,4,2,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006081,2,4,31,52,6,0,20,15,3,0,3,1,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006091,3,1,24,40,9,1,28,12,0,2,6,1,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006101,4,4,28,43,7,3,18,17,1,2,3,7,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006111,5,5,20,47,8,5,18,9,1,4,6,0,6,0
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006121,6,6,28,36,11,3,15,15,1,2,9,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006131,7,0,27,50,5,3,19,15,0,0,3,4,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006141,8,1,24,60,9,2,24,21,1,6,7,6,5,6
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006151,9,3,26,38,7,2,26,6,2,3,6,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006161,10,2,28,52,4,2,25,9,0,0,5,7,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006171,11,1,11,26,2,0,16,7,2,1,2,1,4,5
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003741,1,6,8,69,9,3,16,7,1,2,5,3,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003751,2,7,25,52,6,2,21,9,0,3,5,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003761,3,2,21,52,4,2,16,8,0,3,3,3,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003771,4,0,13,71,9,1,17,7,1,1,2,6,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003781,5,1,15,49,4,2,20,9,3,1,5,2,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003791,6,1,20,50,3,3,19,15,3,2,5,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003801,7,1,22,59,7,1,26,9,0,1,6,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003811,8,4,24,39,6,1,26,7,3,0,9,3,7,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003821,9,0,18,42,6,3,30,14,1,6,6,7,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003831,10,2,34,45,6,1,30,17,0,2,3,3,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003841,11,1,7,12,2,0,4,5,1,2,0,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005771,1,2,26,66,7,2,20,11,1,5,5,7,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005781,2,2,24,43,11,2,22,15,3,2,6,2,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005791,3,1,32,42,10,4,25,10,3,3,4,6,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005801,4,1,17,40,7,3,21,22,0,4,2,2,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005811,5,1,38,54,8,3,21,14,4,1,3,3,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005821,6,3,25,50,5,4,20,12,0,3,6,3,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005831,7,4,28,54,1,1,26,14,2,3,10,4,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005841,8,3,31,51,9,2,28,15,1,2,5,3,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005851,9,2,35,53,4,5,27,10,1,3,5,5,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005861,10,5,18,51,11,5,23,16,2,6,6,3,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005871,11,2,26,58,8,6,21,18,2,6,8,4,4,5
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005881,12,3,13,44,2,3,15,21,1,2,2,4,7,9
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005891,13,3,19,51,7,2,19,11,1,3,5,2,6,5
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005901,14,2,33,52,5,2,29,14,0,0,3,1,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005911,15,1,20,52,1,1,21,12,2,2,1,2,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005921,16,2,18,47,6,0,21,13,0,1,4,3,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005931,17,1,38,58,7,1,24,20,1,2,3,6,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005941,18,0,26,66,10,1,17,16,4,2,4,8,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005951,19,0,31,44,3,2,19,13,2,4,6,4,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005961,20,2,23,34,5,2,20,20,0,3,4,3,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005971,21,1,14,44,5,1,23,17,5,6,5,2,5,7
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005981,22,2,14,23,3,1,3,7,1,2,1,1,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004711,1,1,21,43,6,3,20,9,0,0,11,2,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004721,2,2,23,49,7,0,26,10,0,5,5,1,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004731,3,0,22,54,2,0,18,9,1,1,2,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004741,4,5,19,50,5,0,14,16,1,0,5,3,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004751,5,2,17,58,4,5,11,4,0,3,4,6,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004761,6,0,21,52,6,2,24,12,3,6,6,3,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004771,7,1,21,48,4,4,19,10,2,4,4,5,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004781,8,3,17,47,6,1,19,15,1,2,4,8,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004791,9,2,30,46,5,5,12,15,1,1,2,3,2,6
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004801,10,1,4,10,0,3,4,6,0,0,1,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004571,1,5,25,25,5,4,13,11,1,3,14,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004581,2,1,18,37,4,0,16,11,2,3,6,1,6,0
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004591,3,1,19,44,4,1,16,2,0,1,1,3,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004601,4,0,27,55,2,6,19,8,0,2,5,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004611,5,2,21,39,3,2,11,5,2,4,7,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004621,6,2,34,40,3,2,21,9,1,1,4,1,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004631,7,4,13,48,8,2,19,6,1,3,4,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004641,8,2,19,49,6,3,15,5,3,3,3,3,5,4
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004651,9,1,18,56,5,0,10,8,1,1,6,0,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004661,10,4,18,39,3,2,16,10,1,0,5,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004671,11,2,22,34,2,2,20,5,1,4,2,2,3,7
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004681,12,1,27,54,1,1,12,5,1,1,9,0,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004691,13,4,19,44,2,3,16,9,3,2,6,5,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004701,14,0,11,26,0,1,8,9,0,2,3,3,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007201,1,1,18,49,2,1,10,4,0,0,10,5,6,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007211,2,3,10,36,4,0,9,7,0,1,8,1,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007221,3,2,17,35,2,2,7,6,2,4,6,4,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007231,4,2,15,36,5,1,10,6,0,0,12,2,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007241,5,1,10,48,3,1,12,6,1,1,17,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007251,6,2,8,41,3,2,13,4,1,2,11,1,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007261,7,1,10,32,2,1,12,2,2,4,9,2,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007271,8,1,16,36,1,1,11,4,1,5,13,0,6,5
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007281,9,2,9,32,1,1,9,3,2,1,9,0,6,3
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007291,10,0,13,36,2,0,8,1,1,2,10,1,9,4
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007301,11,0,15,38,2,3,10,6,4,1,7,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007311,12,1,22,42,3,0,7,5,0,5,11,0,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007321,13,2,8,28,2,0,7,9,1,2,16,5,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007331,14,0,12,45,0,1,12,4,1,3,13,0,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007341,15,1,12,42,2,0,11,2,1,1,3,2,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006661,1,0,11,37,2,1,11,5,1,2,3,2,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006671,2,4,16,31,1,1,5,2,2,0,3,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006681,3,0,8,32,0,1,9,4,0,1,0,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006691,4,0,11,30,0,0,9,1,1,1,6,2,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003211,1,2,18,40,7,2,20,23,1,1,7,4,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003221,2,1,13,61,1,3,21,10,1,4,2,5,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003231,3,2,25,42,5,0,15,13,0,1,4,4,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003241,4,2,15,57,4,3,7,13,0,1,4,0,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003251,5,2,11,17,7,2,14,9,0,1,0,2,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006891,1,2,19,55,3,5,9,14,1,2,5,2,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006901,2,2,14,48,6,1,19,10,2,1,2,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006911,3,3,23,50,4,1,21,15,3,1,4,6,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006921,4,1,23,47,1,1,12,8,0,0,5,4,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006931,5,0,21,62,0,2,12,18,1,2,1,5,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006941,6,6,16,35,3,0,14,9,0,3,0,6,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006951,7,1,12,55,3,2,10,10,0,5,1,2,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006961,8,2,13,69,3,1,12,18,2,1,3,3,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006971,9,3,16,63,5,1,9,12,2,3,1,6,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006981,10,1,24,49,1,3,12,11,1,6,4,0,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006991,11,3,15,39,3,0,16,12,1,2,6,2,8,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007001,12,0,17,43,4,3,18,13,1,0,0,2,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007011,13,2,13,45,0,2,22,13,1,2,3,2,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007021,14,1,15,45,1,1,11,8,2,3,5,3,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007031,15,4,17,48,0,1,19,19,2,7,2,1,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007041,16,3,20,50,1,1,11,7,0,3,5,2,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007051,17,2,20,46,3,4,11,11,2,3,5,4,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007061,18,5,24,49,8,3,17,10,1,7,8,3,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007071,19,1,18,47,4,3,15,18,0,2,3,8,2,7
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007081,20,4,17,37,4,4,22,14,1,4,5,5,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007091,21,2,25,56,7,2,14,18,0,3,5,2,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007101,22,3,26,41,5,4,15,24,0,2,3,2,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007111,23,0,9,31,2,0,11,9,0,1,2,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005001,1,1,19,57,6,2,12,9,3,3,2,0,0,4
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005011,2,3,13,44,3,1,19,15,1,2,2,2,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005021,3,2,23,67,5,1,19,4,1,3,1,3,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005031,4,0,23,40,4,2,11,15,1,0,6,3,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005041,5,3,28,52,3,2,11,15,2,4,5,3,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005051,6,2,11,45,2,0,24,9,2,3,1,0,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005061,7,1,22,54,1,0,17,6,0,4,5,5,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005071,8,1,28,47,2,2,17,14,2,4,3,2,0,4
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005081,9,1,31,44,2,1,11,16,0,4,5,3,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005091,10,1,23,40,2,0,16,19,4,4,3,2,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005101,11,3,14,50,0,0,14,21,0,1,3,1,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006221,1,3,12,52,4,1,19,8,2,2,5,0,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006231,2,1,20,46,0,2,23,10,1,4,5,1,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006241,3,2,13,54,4,2,18,15,2,2,4,4,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006251,4,0,17,49,4,1,17,11,1,2,1,2,11,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006261,5,0,17,58,5,2,15,8,2,4,7,1,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006271,6,1,11,61,8,2,7,10,2,2,2,3,7,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006281,7,4,25,51,6,3,19,6,0,1,3,1,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006291,8,2,17,54,0,0,14,12,2,1,5,3,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006301,9,2,13,51,4,1,10,7,1,3,2,1,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006311,10,3,25,50,4,1,11,7,0,1,3,3,5,5
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006321,11,0,12,52,4,3,18,9,1,4,7,1,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006331,12,3,23,40,0,2,20,13,0,3,2,1,6,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006341,13,2,23,48,0,0,24,17,0,2,2,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006351,14,1,18,47,8,4,13,8,2,2,6,4,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006361,15,2,17,58,3,1,14,5,0,2,4,4,6,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006371,16,0,19,42,2,7,11,19,3,2,2,1,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006381,17,0,10,52,0,6,14,15,0,0,3,2,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006391,18,1,22,50,2,1,21,10,3,1,3,4,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006401,19,3,21,55,1,2,14,7,2,3,4,0,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006411,20,1,24,44,2,3,14,8,0,5,4,4,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006421,21,1,21,46,5,4,16,4,1,2,4,0,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006431,22,4,15,45,0,0,6,9,0,0,3,5,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005611,1,3,12,45,6,1,14,12,1,5,7,5,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005621,2,3,17,57,11,1,12,15,2,0,4,0,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005631,3,2,20,52,8,1,23,15,3,5,2,6,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005641,4,0,22,48,2,4,10,12,0,2,3,1,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005651,5,1,22,50,5,2,24,15,2,2,4,2,0,4
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005661,6,3,30,60,3,0,19,7,0,1,5,4,2,5
