CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,LIBRE,NGP,PATRIA-UNIDOS,MTS,FRI,XS-CH,A-UPP
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009141,2,74,16,5,58,4,6,4,6
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009151,3,89,22,10,58,4,1,3,7
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009161,4,85,16,9,57,6,8,4,3
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009171,5,83,13,4,63,9,8,4,1
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009181,6,76,16,8,78,2,2,5,1
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009191,7,94,17,5,50,4,6,2,6
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009201,8,20,5,2,14,2,0,1,1
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009271,2,74,28,3,67,5,5,5,3
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009281,3,92,11,8,56,1,4,3,2
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009291,4,86,12,6,65,7,4,7,2
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009301,5,90,15,7,65,1,8,4,3
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009311,6,88,20,5,65,10,3,4,3
1,Oropeza,1,Sucre,2794,Sucre,32160,U.E. Genoveva Rios,1009331,2,61,6,1,58,3,5,12,6
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005221,1,58,17,3,51,8,8,13,7
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005231,2,76,13,3,55,10,6,6,5
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005241,3,71,13,2,68,5,5,10,5
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005251,4,59,10,4,72,4,4,6,8
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005261,5,35,9,1,41,4,3,4,1
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006511,1,73,19,5,62,4,13,7,5
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006521,2,77,18,6,72,8,4,1,4
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006531,3,82,21,9,60,5,5,7,5
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006541,4,75,14,12,66,5,13,11,3
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006551,5,41,11,6,39,0,5,5,6
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004151,6,41,19,2,74,10,7,7,12
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004161,7,47,12,5,61,9,4,14,7
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004181,9,17,2,0,17,1,1,1,2
1,Oropeza,1,Sucre,2794,Sucre,32387,Facultad de Ciencias de Enfermeria y Obstetricia,1004191,1,37,12,4,35,1,3,8,0
1,Oropeza,1,Sucre,2794,Sucre,32388,U.E. Tambo Aranjuez,1009831,1,4,1,2,12,0,2,2,1
1,Oropeza,1,Sucre,2794,Sucre,32389,U.E. Bicentenario,1008771,1,84,11,6,67,9,6,6,4
1,Oropeza,1,Sucre,2794,Sucre,32389,U.E. Bicentenario,1008781,2,29,1,2,30,1,0,1,4
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000891,1,88,21,7,67,3,3,3,3
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000901,2,100,21,5,47,4,1,1,2
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000911,3,90,24,4,63,6,1,2,2
1,Oropeza,1,Sucre,2794,Sucre,32438,Salón Multifuncional Barrio Icla,1010011,1,5,2,3,13,3,0,6,0
1,Oropeza,1,Sucre,2794,Sucre,32439,Salón Multifuncional Santa Fé,1007621,1,29,2,2,19,2,2,2,1
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000071,2,31,8,5,82,13,6,12,4
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000081,3,37,8,3,84,11,5,11,7
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000101,5,31,9,8,86,7,7,8,4
