CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,DESPIERTA,MTS,PATRIA-UNIDOS,TUFE,CPEM-B,LIBRE,A-UPP,VAMOS,NGP,APB-SUMATE,MNR,AVANZAR,F.S.D.
1,Cercado,2,San Javier,3126,Laguna Colorada,2,Escuela Laguna Colorada,8004117,1,,10,38,13,,,7,,4,,2,,
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003967,1,,1,109,42,,,3,,1,,0,,
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003977,2,,2,85,29,,,2,,0,,0,,
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003987,1,,0,64,6,,,2,,3,,16,,
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003997,2,,0,80,4,,,3,,3,,9,,
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8004007,3,,0,6,1,,,0,,0,,0,,
1,Cercado,2,San Javier,4172,Villa Rodeo,25567,U.E. Villa Rodeo,8004127,1,,4,23,25,,,4,,13,,2,,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004427,1,12,3,31,,0,0,8,13,3,,14,24,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004447,3,7,2,21,,3,0,11,14,2,,15,25,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004477,6,9,3,30,,0,0,4,17,1,,15,22,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004487,7,11,0,22,,2,0,6,15,3,,18,21,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004507,9,18,3,30,,1,0,3,12,3,,16,19,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004517,10,10,2,37,,3,0,7,10,2,,17,28,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004527,11,18,2,31,,3,0,8,13,3,,9,23,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004547,13,1,0,1,,0,0,2,0,0,,3,2,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005187,1,14,2,45,,2,0,1,25,2,,13,19,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005197,2,9,3,37,,0,0,4,11,5,,14,26,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005207,3,20,5,25,,3,0,4,13,2,,26,42,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006097,1,13,2,21,,8,0,8,16,3,,15,26,68
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006107,2,13,4,29,,0,0,5,14,6,,19,22,71
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006127,4,12,2,40,,1,0,5,11,6,,21,22,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006147,6,14,5,27,,5,0,3,12,2,,25,25,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006157,7,14,2,34,,11,0,4,14,3,,22,12,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006187,10,19,2,26,,3,0,1,17,3,,31,15,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006197,11,16,5,27,,1,0,3,25,3,,6,17,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006207,12,11,0,11,,0,0,3,8,1,,14,12,23
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004557,1,18,1,42,,2,0,3,22,2,,10,31,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004567,2,12,4,40,,2,0,2,18,2,,13,32,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004577,3,10,1,46,,0,0,6,16,2,,21,20,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004587,4,13,2,62,,1,0,1,19,2,,15,30,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004827,1,11,1,34,,2,0,0,21,4,,17,22,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004837,2,7,3,41,,1,0,5,12,2,,10,37,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004857,4,8,0,40,,0,0,2,23,2,,18,26,39
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004877,6,15,1,41,,0,0,2,15,3,,20,25,43
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004887,7,13,0,42,,1,0,3,9,0,,13,36,46
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004607,1,14,0,41,,1,0,3,13,4,,20,23,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004617,2,21,0,43,,0,0,2,14,2,,11,26,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004627,3,15,1,51,,2,0,4,24,4,,20,19,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004647,5,20,0,66,,0,0,4,9,3,,7,28,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004677,2,14,1,50,,0,0,5,16,5,,26,31,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004687,3,22,1,0,,1,0,0,23,3,,15,23,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004707,5,19,4,39,,0,0,1,17,4,,22,39,58
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004717,6,23,1,45,,0,0,4,14,3,,20,29,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006217,1,14,3,42,,1,0,2,13,2,,16,17,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006257,5,12,5,27,,1,0,5,18,1,,26,11,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006277,7,10,4,33,,6,0,5,15,4,,21,16,66
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006307,10,6,9,41,,1,0,10,11,2,,17,18,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006327,12,9,1,19,,3,0,6,18,3,,8,12,43
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005617,1,12,6,25,,2,0,6,25,6,,27,25,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005627,2,12,3,28,,6,0,7,27,3,,20,25,46
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005637,3,15,1,27,,1,0,5,22,4,,20,38,42
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005647,4,10,3,36,,2,0,6,10,5,,22,27,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005657,5,9,3,36,,3,0,2,18,5,,25,36,41
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005667,6,8,4,25,,3,0,7,20,4,,15,25,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005697,9,14,3,30,,4,0,5,19,2,,18,19,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005727,12,15,7,26,,4,0,6,12,5,,22,31,59
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005737,13,12,2,32,,3,0,5,25,4,,14,35,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005757,15,12,1,24,,2,0,3,27,4,,17,24,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005767,16,12,2,12,,2,0,22,20,1,,16,20,48
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005297,1,14,2,28,,3,0,6,26,3,,20,22,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005307,2,23,3,34,,0,0,2,28,6,,16,18,50
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005327,4,10,6,31,,2,0,6,18,2,,15,29,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005367,8,11,2,36,,1,0,2,29,4,,21,16,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005397,11,12,2,35,,1,0,1,26,4,,16,32,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005417,13,18,5,32,,2,0,2,22,7,,11,25,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004917,2,14,3,30,,2,0,2,10,7,,21,31,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004927,3,12,1,32,,0,0,4,16,5,,12,30,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004937,4,7,3,22,,0,0,5,12,3,,18,27,59
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004947,5,8,2,23,,3,0,4,16,3,,10,26,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004967,7,7,5,27,,3,0,6,19,3,,12,33,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004997,10,9,2,0,,3,0,44,12,2,,20,28,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006337,1,15,4,22,,5,0,4,18,4,,20,16,50
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006347,2,18,12,22,,3,0,8,13,4,,14,19,51
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006357,3,14,12,24,,3,0,8,12,2,,12,13,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006367,4,11,13,15,,2,0,7,22,0,,11,13,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006387,6,11,12,14,,4,0,8,16,2,,14,15,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006397,7,21,8,20,,3,0,4,14,4,,11,21,48
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006417,9,11,5,17,,3,0,0,18,5,,14,17,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006447,12,12,8,23,,1,0,7,13,0,,15,32,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006477,15,12,7,15,,4,0,6,17,3,,17,8,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006487,16,15,7,19,,2,0,4,17,4,,11,15,72
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006497,17,10,1,20,,1,0,7,15,5,,14,12,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006517,19,9,6,18,,1,0,1,13,2,,5,16,40
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004747,2,15,2,36,,3,0,5,18,4,,12,28,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004757,3,14,4,49,,0,0,2,20,1,,14,27,42
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004767,4,14,3,42,,1,0,6,21,2,,16,23,51
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004797,7,15,1,49,,0,0,3,19,3,,11,17,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004807,8,1,2,16,,1,0,1,7,1,,3,10,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005027,2,11,1,39,,0,0,7,11,3,,12,42,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005037,3,12,4,20,,0,0,4,20,4,,19,47,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005047,4,13,4,29,,2,0,5,24,1,,18,38,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005057,5,9,5,27,,0,0,7,15,3,,15,49,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005067,6,18,2,27,,0,0,3,18,7,,20,35,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005077,7,16,1,27,,2,0,6,22,1,,19,23,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005087,8,11,3,23,,1,0,5,21,1,,31,45,50
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005107,10,10,1,29,,0,0,4,19,1,,22,30,45
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005117,11,5,0,20,,1,0,3,11,2,,23,28,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005447,2,8,1,22,,1,0,0,29,2,,14,23,59
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005457,3,10,4,33,,1,0,1,25,2,,13,12,69
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005467,4,5,1,28,,2,0,3,14,0,,12,18,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005487,2,4,5,34,,0,0,5,15,2,,21,23,75
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005507,4,12,5,26,,4,0,0,26,2,,13,24,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005517,5,16,3,24,,0,0,2,17,4,,19,27,66
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005527,6,9,0,39,,3,0,8,18,1,,14,30,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006527,1,11,2,20,,9,0,5,24,2,,25,17,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006547,3,7,5,19,,4,0,7,21,3,,9,20,71
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006567,5,16,4,29,,16,0,10,11,0,,18,13,48
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006577,6,8,3,17,,4,0,8,21,3,,15,18,77
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005857,9,16,1,31,,2,0,2,21,1,,11,26,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005877,11,17,1,36,,1,0,4,21,3,,13,36,46
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005887,12,1,2,4,,0,0,0,2,0,,4,2,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006617,1,11,16,22,,7,0,10,19,4,,10,20,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006647,4,12,16,16,,3,0,10,16,7,,12,20,48
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006657,5,9,23,17,,5,0,5,24,1,,13,12,51
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006667,6,14,9,22,,6,0,4,26,4,,8,12,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006677,7,19,6,19,,4,0,4,16,1,,12,17,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006707,10,18,11,18,,0,0,8,11,1,,10,17,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006717,11,10,8,24,,5,0,7,13,3,,15,14,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006727,12,18,8,20,,3,0,7,16,1,,9,21,58
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006737,13,15,20,17,,2,0,7,13,5,,8,16,51
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006747,14,11,11,27,,0,0,11,22,3,,10,14,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006787,18,10,12,27,,5,0,5,17,6,,9,11,58
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005897,1,12,1,20,,2,0,10,18,0,,16,18,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005927,4,8,2,34,,1,0,6,24,3,,11,15,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005937,5,11,1,36,,3,0,6,17,3,,21,24,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005967,8,11,0,24,,0,0,2,11,2,,16,30,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006007,12,12,3,24,,4,0,3,17,1,,20,12,73
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006027,14,12,2,32,,2,0,4,12,2,,19,22,59
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006037,15,19,1,25,,1,0,3,18,1,,15,14,55
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006047,16,9,3,29,,2,0,3,14,0,,14,27,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006057,17,7,4,29,,4,0,7,17,2,,21,11,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006077,19,12,4,26,,3,0,1,24,4,,14,21,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006917,1,16,13,18,,4,0,9,14,4,,13,25,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006927,2,18,20,19,,4,0,3,18,4,,8,22,46
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006937,3,20,18,17,,4,0,7,4,2,,14,21,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006947,4,17,9,14,,3,0,8,11,2,,16,13,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006957,5,15,12,26,,3,0,9,16,4,,8,18,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006987,8,11,18,20,,4,0,10,10,2,,8,14,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006997,9,16,11,29,,3,0,3,14,2,,13,27,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007017,11,22,16,18,,0,0,1,26,1,,11,12,55
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007037,13,21,11,22,,3,0,11,18,1,,12,27,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007047,14,14,19,20,,2,0,10,11,1,,11,16,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006797,1,16,2,20,,3,0,3,15,1,,21,34,68
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006817,3,15,10,23,,6,0,4,21,1,,19,22,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006827,4,10,9,21,,2,0,11,15,5,,10,14,69
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006847,6,14,0,15,,4,0,7,18,2,,12,22,65
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005127,1,13,4,29,,1,0,3,19,1,,21,27,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005137,2,18,3,34,,1,0,5,20,7,,21,15,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005147,3,9,1,38,,1,0,1,17,5,,26,37,50
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006867,1,20,3,19,,1,0,11,10,2,,14,25,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006877,2,15,0,28,,2,0,5,18,5,,10,17,55
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006897,4,14,7,24,,1,0,5,11,2,,19,10,46
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005567,2,22,2,37,,4,0,3,13,6,,18,27,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005587,4,12,5,41,,0,0,5,22,6,,15,22,66
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005597,5,11,5,39,,0,0,2,21,3,,17,27,68
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005607,6,4,0,10,,0,0,1,10,1,,3,9,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,32119,(Cárcel) Penal Nuevo Riberalta,8007057,1,22,1,3,,1,0,16,5,4,,6,9,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007137,1,17,11,46,4,9,69,0,8,6,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007147,2,16,9,56,5,11,49,3,14,12,13,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007157,3,19,18,38,8,17,55,2,6,6,17,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007167,4,10,9,57,3,14,49,3,8,5,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007177,5,18,5,41,3,7,61,3,14,6,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007187,6,22,9,49,1,14,67,6,9,5,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007197,7,22,18,46,3,3,69,0,9,4,3,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007207,8,22,12,40,5,5,60,2,13,7,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007217,9,1,3,2,0,1,6,0,2,0,0,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007227,1,21,13,37,5,15,46,3,8,14,19,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007237,2,23,21,43,1,9,63,5,14,6,13,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007247,3,12,22,53,3,13,58,3,8,7,13,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007257,4,19,21,45,0,8,40,5,11,9,19,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007267,5,15,17,53,2,17,49,1,10,9,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007277,6,28,27,41,3,5,48,0,13,2,16,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007287,7,21,18,32,2,10,61,1,16,4,19,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007297,8,20,20,26,2,16,43,1,17,4,20,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007307,1,33,22,40,1,16,55,0,13,1,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007317,2,44,15,31,4,8,64,0,15,1,8,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007327,3,26,22,44,4,6,58,0,12,0,11,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007337,4,4,5,13,4,1,25,1,9,1,7,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007547,1,29,14,57,2,8,48,1,11,3,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007557,2,19,24,46,2,3,59,4,15,1,12,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007567,3,18,15,61,2,8,62,3,13,1,8,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007577,4,13,13,51,1,12,52,7,22,3,15,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007587,5,18,20,46,2,7,55,2,16,5,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007597,6,18,24,54,3,7,56,4,7,7,12,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007607,7,2,0,6,1,0,6,0,2,1,2,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007687,1,20,18,50,1,8,67,0,7,4,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007697,2,14,4,49,4,6,58,5,16,4,16,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007707,3,24,18,43,5,4,63,2,21,6,11,,,
