CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,UNPA,NGP,MTS,UNIDOS-,PATRIA-UNIDOS,LIBRE,SOLUCIONES-CON-TODOS,PDC,A-UPP,UN,POKUY,FRI,APB-SUMATE,U.P.C,CREE,UNE,FAP,F-S,ARI,TU,PPS
1,Cercado,1,Cochabamba,821,Cochabamba,204,Liceo Elena Arze De Arze,3021197,6,,16,1,2,17,15,11,0,9,,,1,121,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,204,Liceo Elena Arze De Arze,3021287,15,,16,3,2,14,18,19,1,3,,,3,117,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,204,Liceo Elena Arze De Arze,3021317,18,,10,0,6,12,10,22,1,2,,,3,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,205,Unidad Educativa Nueva Vera Cruz,3012117,5,,19,5,4,4,6,11,7,68,,,6,57,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000337,5,,13,1,5,22,10,19,0,8,,,0,119,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000367,8,,17,2,7,9,6,15,0,6,,,4,134,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000377,9,,19,3,4,21,20,17,3,4,,,6,110,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000387,10,,13,2,1,17,17,18,2,3,,,2,117,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000397,11,,17,1,6,22,7,22,2,7,,,1,117,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000407,12,,8,5,14,8,16,17,2,9,,,2,117,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,209,Universidad Ucatec (Ex Ceivo),3000417,13,,6,1,2,8,6,14,0,10,,,3,67,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007307,2,,14,5,10,11,11,15,3,11,,,1,114,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007317,3,,17,2,7,7,6,19,5,12,,,3,112,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007327,4,,16,5,7,2,15,11,3,26,,,1,114,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007337,5,,14,5,0,6,13,18,2,25,,,1,115,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007347,6,,13,6,4,13,11,12,2,15,,,2,114,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007377,9,,18,4,4,8,12,11,1,11,,,3,108,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,210,Colegio Santo Domingo Savio,3007407,12,,10,2,6,8,9,13,3,25,,,1,121,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006007,2,,10,6,12,12,17,6,5,10,,,3,120,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006017,3,,11,2,12,7,10,13,0,12,,,2,133,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006027,4,,10,2,11,10,10,13,4,20,,,3,117,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006037,5,,9,5,9,7,8,11,0,13,,,3,134,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006047,6,,16,3,5,6,8,16,2,10,,,6,122,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006057,7,,13,5,6,4,13,13,1,10,,,2,136,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006067,8,,16,6,12,6,11,15,2,16,,,0,117,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006157,1,,13,2,6,11,10,6,2,13,,,1,128,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006167,2,,11,1,5,8,12,16,3,10,,,4,122,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006177,3,,16,8,8,7,14,8,0,16,,,2,113,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006187,4,,8,2,5,7,8,9,2,11,,,3,146,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006207,6,,12,3,10,7,15,15,4,14,,,2,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006227,8,,17,0,6,9,5,14,2,20,,,5,124,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006237,9,,16,5,8,11,15,19,0,15,,,3,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013567,1,,21,1,8,9,9,19,11,52,,,5,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013577,2,,9,2,11,16,9,10,4,57,,,4,65,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013587,3,,11,4,7,6,10,7,4,85,,,1,51,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013597,4,,13,5,7,5,4,9,5,69,,,7,63,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013607,5,,19,4,9,3,10,12,2,60,,,3,64,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013627,7,,12,5,5,3,10,16,7,75,,,2,46,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013647,9,,19,2,9,9,9,18,1,56,,,1,54,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003897,1,,19,2,6,18,6,14,0,14,,,2,123,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003907,2,,18,0,3,12,10,15,2,10,,,6,127,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003917,3,,12,2,4,18,13,15,2,13,,,1,126,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003927,4,,14,1,7,11,13,14,2,11,,,5,128,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003937,5,,19,0,6,21,8,15,0,12,,,4,113,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003957,7,,11,4,5,11,11,12,1,7,,,5,129,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,231,Unidad Educativa 14 de Septiembre,3003247,2,,8,4,6,11,15,10,3,5,,,5,127,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,231,Unidad Educativa 14 de Septiembre,3003267,4,,20,4,2,19,18,12,3,7,,,2,118,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006257,1,,15,3,3,9,14,15,0,6,,,3,140,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006267,2,,15,3,10,7,9,12,1,10,,,3,126,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006277,3,,18,3,9,15,7,13,3,5,,,1,132,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006287,4,,1,1,2,4,1,4,0,4,,,0,37,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007487,2,,17,1,8,7,13,12,3,32,,,1,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007497,3,,14,11,9,7,12,11,2,32,,,1,91,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007507,4,,15,2,2,4,9,15,6,48,,,6,83,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007517,5,,3,0,1,0,2,2,0,4,,,1,13,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008167,1,,8,3,11,6,14,9,1,33,,,4,90,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008177,2,,12,7,6,9,8,13,9,38,,,3,93,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008187,3,,11,4,9,5,7,10,7,31,,,2,101,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008197,4,,16,4,4,8,9,23,2,25,,,4,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008207,5,,5,4,7,7,7,11,0,33,,,7,119,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008217,6,,2,0,3,5,1,6,0,14,,,0,43,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25479,Hogar Comunitario Disneylandia,3015257,1,,8,2,7,9,10,16,3,46,,,5,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25869,U. E. San Agustín,3019617,17,,17,1,5,15,24,16,2,8,,,3,97,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004217,1,,16,4,4,11,15,17,6,6,,,1,127,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004227,2,,18,4,10,9,16,14,3,9,,,3,119,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004237,3,,19,5,6,12,10,5,2,12,,,1,129,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004247,4,,24,2,4,17,17,9,1,17,,,2,120,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004257,5,,15,2,5,16,16,13,4,6,,,0,130,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004267,6,,16,4,4,7,16,12,3,9,,,3,142,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004287,8,,7,0,1,6,2,3,0,4,,,2,40,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25872,U. E. Jorge Vásquez,3003407,10,,3,0,0,1,4,3,1,1,,,0,19,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008007,1,,20,4,6,2,8,10,5,31,,,1,100,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008017,2,,19,5,4,8,7,15,1,25,,,4,102,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008027,3,,11,2,7,4,10,10,7,42,,,2,109,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008037,4,,12,4,7,5,18,12,3,24,,,3,103,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008047,5,,3,0,5,3,1,4,3,5,,,0,32,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25887,U. E. 8 de Mayo,3017827,4,,9,0,10,17,23,22,1,6,,,2,103,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008057,1,,10,6,7,10,5,13,6,30,,,5,90,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008067,2,,15,3,6,4,12,7,2,27,,,1,105,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008077,3,,10,4,5,12,6,13,5,25,,,5,102,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008087,4,,5,2,5,4,2,3,1,9,,,2,39,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018957,2,,12,5,7,5,4,20,3,12,,,2,124,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018967,3,,12,5,4,12,8,17,3,10,,,1,119,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018977,4,,15,4,9,6,17,18,2,4,,,1,109,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018987,5,,7,4,5,15,6,13,3,13,,,2,112,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018997,6,,9,4,7,6,15,8,3,7,,,1,88,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015217,1,,10,4,8,9,15,13,9,40,,,5,105,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015227,2,,13,3,14,7,5,9,4,48,,,4,97,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015237,3,,11,6,5,15,11,14,8,31,,,4,111,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015247,4,,11,3,12,9,9,9,5,25,,,3,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26442,kinder Antofagasta,3004177,4,,9,3,7,10,8,11,1,10,,,3,141,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26442,kinder Antofagasta,3004187,5,,13,4,9,11,11,16,1,3,,,3,131,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26442,kinder Antofagasta,3004197,6,,14,1,7,8,10,15,1,9,,,2,137,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26445,kinder Branko Petricevic B,3003857,1,,9,1,6,8,15,18,2,6,,,3,140,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26445,kinder Branko Petricevic B,3003877,3,,11,3,2,11,11,4,0,4,,,3,157,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26445,kinder Branko Petricevic B,3003887,4,,10,1,2,4,12,15,2,5,,,0,109,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26446,Colegio Evangelico Emanuel,3018227,2,,2,3,0,4,4,4,0,4,,,0,22,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,32413,U.E. Pedro Poveda,3020017,2,,14,3,5,16,13,21,0,5,,,2,124,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,32413,U.E. Pedro Poveda,3020027,3,,22,4,6,25,8,22,0,7,,,1,104,,,,,,,,
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032397,1,,5,5,2,18,14,13,2,3,20,,83,4,,,11,4,5,,,
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032417,3,,7,3,3,15,11,22,5,7,16,,77,6,,,13,5,3,,,
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032427,4,,4,4,2,31,9,17,3,4,21,,85,5,,,7,1,3,,,
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032437,5,,0,1,4,21,13,23,1,5,20,,92,1,,,15,5,3,,,
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032447,6,,3,2,4,20,14,18,4,1,17,,80,7,,,11,3,3,,,
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032457,7,,2,2,5,24,9,16,2,4,24,,87,4,,,13,7,1,,,
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032477,9,,1,1,5,31,10,16,4,7,16,,80,5,,,14,1,3,,,
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032487,10,,3,1,4,19,9,26,4,13,23,,72,6,,,14,5,3,,,
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032497,11,,0,0,4,31,4,18,1,4,13,,95,2,,,8,2,4,,,
9,Quillacollo,1,Quillacollo,934,Quillacollo,25050,Teofilo Vargas Candia B,3032057,16,,0,1,7,10,25,22,2,10,38,,55,9,,,13,4,5,,,
9,Quillacollo,1,Quillacollo,4262,Potrero,25948,U. E. Potrero,3029897,4,,1,6,4,12,15,16,5,15,27,,17,4,,,23,2,5,,,
9,Quillacollo,1,Quillacollo,4262,Potrero,25948,U. E. Potrero,3029917,6,,2,4,13,7,16,19,2,13,17,,24,2,,,23,3,3,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3037997,1,,5,64,6,12,12,25,6,10,9,,2,23,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038007,2,,5,63,22,11,16,27,1,8,4,,4,20,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038017,3,,9,45,10,17,9,47,3,14,4,,2,27,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038047,6,,11,47,10,14,17,28,4,15,15,,5,31,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038057,7,,7,47,10,21,21,25,4,20,6,,5,25,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038067,8,,12,50,8,20,28,30,4,17,4,,3,23,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038087,10,,3,25,5,9,2,18,0,4,2,,2,16,,,,,,,,
9,Quillacollo,3,Tiquipaya,955,Ciudad del Niño,26151,U.E. Técnico Humanístico San Rafael,3038127,1,,2,32,22,9,19,25,4,7,9,,20,33,,,,,,,,
9,Quillacollo,3,Tiquipaya,955,Ciudad del Niño,26151,U.E. Técnico Humanístico San Rafael,3038147,3,,1,14,5,4,9,5,0,4,3,,6,8,,,,,,,,
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037757,1,,3,49,10,19,13,16,1,12,7,,9,32,,,,,,,,
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037777,3,,10,41,14,13,12,23,4,15,4,,9,39,,,,,,,,
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037787,4,,13,54,15,6,16,20,7,9,8,,10,32,,,,,,,,
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037797,5,,15,62,20,18,8,13,2,16,2,,9,28,,,,,,,,
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037817,7,,12,41,18,14,19,20,2,7,8,,8,33,,,,,,,,
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037827,8,,10,52,16,22,18,8,2,7,5,,9,24,,,,,,,,
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037837,9,,0,38,13,10,4,11,5,8,2,,4,19,,,,,,,,
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039697,4,,2,10,18,8,10,44,,11,,,4,9,,,32,,,,,38
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039717,6,,7,11,18,15,12,37,,14,,,3,8,,,37,,,,,27
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039747,9,,7,9,10,19,10,46,,13,,,7,12,,,22,,,,,29
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039767,11,,0,6,15,9,11,51,,12,,,10,11,,,29,,,,,38
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039777,12,,4,7,7,6,23,52,,15,,,8,13,,,25,,,,,31
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039797,14,,3,8,10,10,11,43,,11,,,9,12,,,32,,,,,36
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039807,15,,12,6,11,18,12,45,,7,,,4,10,,,34,,,,,23
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039237,1,,6,7,5,9,20,62,,5,,,5,18,,,25,,,,,20
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039247,2,,2,2,7,3,11,73,,7,,,10,18,,,19,,,,,17
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039257,3,,1,2,10,14,12,61,,9,,,2,9,,,15,,,,,19
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039267,4,,5,6,4,12,8,69,,10,,,4,14,,,31,,,,,18
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039287,6,,6,6,7,10,12,86,,10,,,9,9,,,21,,,,,26
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039297,7,,5,10,5,7,21,76,,8,,,8,14,,,19,,,,,17
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039307,8,,1,1,4,8,17,31,,2,,,2,10,,,17,,,,,14
9,Quillacollo,4,Vinto,959,Vinto,26464,U. E. Carmen Rosa Salguero,3040197,2,,5,10,25,9,27,29,,10,,,8,16,,,10,,,,,24
9,Quillacollo,4,Vinto,962,Anocaraire,9042,Unidad Educativa Anocaraire,3038817,9,,7,18,20,7,17,23,,16,,,5,8,,,31,,,,,30
9,Quillacollo,4,Vinto,962,Anocaraire,9042,Unidad Educativa Anocaraire,3038837,11,,4,10,27,6,11,25,,19,,,5,7,,,22,,,,,38
9,Quillacollo,4,Vinto,962,Anocaraire,9042,Unidad Educativa Anocaraire,3038847,12,,11,11,20,8,8,26,,12,,,3,11,,,30,,,,,40
9,Quillacollo,4,Vinto,962,Anocaraire,26461,U.E. Álvaro García Linera,3038957,2,,5,7,36,18,6,28,,24,,,5,6,,,19,,,,,26
9,Quillacollo,4,Vinto,962,Anocaraire,26461,U.E. Álvaro García Linera,3038977,4,,3,9,46,11,13,35,,26,,,1,4,,,20,,,,,22
9,Quillacollo,4,Vinto,962,Anocaraire,26463,U.E. Simón I. Patiño,3039007,2,,2,16,17,3,17,15,,14,,,0,8,,,46,,,,,22
9,Quillacollo,4,Vinto,962,Anocaraire,26463,U.E. Simón I. Patiño,3039027,4,,3,22,5,1,10,14,,7,,,0,5,,,8,,,,,7
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042227,4,,1,27,6,2,22,3,11,16,61,,11,20,,,,,,,,
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042247,6,,5,35,5,10,20,0,7,10,85,,7,16,,,,,,,,
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042257,7,,3,42,7,5,17,3,5,12,78,,3,22,,,,,,,,
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042267,8,,6,55,5,7,26,6,3,16,54,,3,15,,,,,,,,
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042297,11,,2,43,3,6,20,2,2,12,67,,8,18,,,,,,,,
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042307,12,,2,31,4,6,36,1,4,14,78,,3,25,,,,,,,,
10,Chapare,1,Sacaba,973,Quintanilla,1009,Unidad Educativa Israelí El Abra,3047657,4,,8,46,5,13,13,1,10,46,16,,7,11,,,,,,,,
10,Chapare,1,Sacaba,973,Quintanilla,1009,Unidad Educativa Israelí El Abra,3047667,5,,4,55,2,15,15,2,9,34,23,,9,10,,,,,,,,
10,Chapare,1,Sacaba,973,Quintanilla,1009,Unidad Educativa Israelí El Abra,3047687,7,,8,55,4,20,15,3,9,43,6,,3,19,,,,,,,,
10,Chapare,1,Sacaba,973,Quintanilla,1009,Unidad Educativa Israelí El Abra,3047697,8,,6,32,4,29,21,1,9,27,18,,3,19,,,,,,,,
10,Chapare,1,Sacaba,973,Quintanilla,25693,U.E. Puntiti Chico,3046287,5,,5,50,4,7,25,2,12,20,36,,3,38,,,,,,,,
10,Chapare,1,Sacaba,973,Quintanilla,25693,U.E. Puntiti Chico,3046297,6,,6,30,3,11,21,4,8,25,52,,2,30,,,,,,,,
10,Chapare,1,Sacaba,973,Quintanilla,25694,U.E. José Vía García,3047527,1,,2,65,0,6,11,0,15,29,21,,0,14,,,,,,,,
10,Chapare,1,Sacaba,974,Pacata,1052,Unidad Educativa René Barrientos Ortuño,3044827,1,,7,29,4,5,16,8,11,21,28,,3,49,,,,,,,,
10,Chapare,1,Sacaba,974,Pacata,1052,Unidad Educativa René Barrientos Ortuño,3044847,3,,2,42,3,7,24,1,9,10,32,,5,37,,,,,,,,
10,Chapare,1,Sacaba,974,Pacata,1052,Unidad Educativa René Barrientos Ortuño,3044867,5,,11,36,4,5,24,2,4,14,32,,6,51,,,,,,,,
10,Chapare,1,Sacaba,974,Pacata,1052,Unidad Educativa René Barrientos Ortuño,3044887,7,,6,26,2,5,10,1,3,13,7,,3,24,,,,,,,,
10,Chapare,1,Sacaba,974,Pacata,1054,Unidad Educativa Edmundo Bojanowski,3045017,1,,12,37,5,5,20,4,7,19,17,,6,46,,,,,,,,
10,Chapare,1,Sacaba,974,Pacata,1054,Unidad Educativa Edmundo Bojanowski,3045047,4,,3,38,2,5,37,6,13,15,19,,3,51,,,,,,,,
10,Chapare,1,Sacaba,974,Pacata,1054,Unidad Educativa Edmundo Bojanowski,3045077,7,,5,28,7,5,26,4,21,22,16,,8,47,,,,,,,,
