CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MNR,PATRIA-UNIDOS
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001221,1,90,76
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001231,2,87,71
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001241,3,92,79
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001251,4,87,80
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001261,5,101,76
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001271,6,90,88
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001281,7,78,77
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001291,8,93,81
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001301,9,104,62
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000851,1,87,79
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000861,2,70,99
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000871,3,78,87
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000881,4,89,82
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000891,5,9,9
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003571,1,69,97
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003581,2,66,115
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003591,3,56,115
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003601,4,64,117
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003611,5,48,138
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003621,6,59,121
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003631,7,12,22
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003641,1,68,143
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003651,2,78,120
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003661,3,71,128
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003671,4,69,131
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003681,5,11,37
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002401,1,65,123
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002411,2,61,113
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002421,3,70,111
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002431,4,72,117
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002441,5,75,114
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002451,6,12,13
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000281,1,80,93
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000291,2,102,82
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000301,3,94,90
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000311,4,89,86
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000321,1,72,104
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000331,2,67,114
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000341,3,45,89
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000351,1,60,111
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000361,2,69,114
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000371,3,52,123
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000381,4,38,93
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002491,1,67,107
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002501,2,57,120
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002511,3,23,41
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001831,1,59,113
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001841,2,69,122
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001851,3,87,102
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001861,4,76,108
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001871,5,70,98
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002621,1,68,114
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002631,2,66,117
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002641,3,80,118
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002651,4,27,36
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002831,1,78,104
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002841,2,89,96
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002851,3,68,112
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002861,4,88,98
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002871,5,79,98
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002881,6,88,97
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002891,7,91,77
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002901,8,98,90
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002911,9,81,101
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002921,10,87,94
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002931,11,30,27
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003211,1,71,100
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003221,2,64,120
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003231,3,67,113
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003241,4,78,95
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003251,5,70,101
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003261,6,58,128
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003271,7,66,125
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003281,8,66,109
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002941,1,96,98
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002951,2,103,99
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002961,3,94,93
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002971,4,93,107
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002981,5,109,86
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002991,6,85,107
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003001,7,72,102
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003011,8,88,98
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003021,9,92,95
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003031,10,81,104
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003041,11,78,109
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003051,12,16,29
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003841,1,81,117
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003851,2,83,108
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003861,3,82,101
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003871,4,84,113
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003881,5,61,116
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003891,6,29,39
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001511,1,80,92
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001521,2,97,79
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001531,3,79,84
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001541,4,80,87
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001551,5,74,101
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001561,6,80,80
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001571,7,75,60
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003901,1,81,112
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003911,2,68,119
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003921,3,62,119
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003931,4,61,119
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003941,5,66,116
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003951,6,46,87
1,Cercado,1,Trinidad,2526,Trinidad,32370,U.E. Hernán Melgar Justiniano,8001091,1,94,88
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000011,1,44,90
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000021,2,48,80
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000031,3,47,94
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000041,4,33,41
1,Cercado,1,Trinidad,2528,Puerto Ballivián,1,Esc. Puerto Ballivian,8000051,1,58,87
1,Cercado,1,Trinidad,2529,Puerto Almacén,1,Esc. Mayor Pedro Vaca Diez,8000061,1,89,90
1,Cercado,1,Trinidad,2529,Puerto Almacén,1,Esc. Mayor Pedro Vaca Diez,8000071,2,58,97
1,Cercado,1,Trinidad,2534,San Juan de Aguas Dulces,1,Esc. San Juan De Aguas Dulces,8000081,1,23,83
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000091,1,67,95
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000101,2,68,104
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000111,3,80,81
1,Cercado,1,Trinidad,3070,Ibiato,1,Escuela Iviato,8000121,1,46,127
1,Cercado,1,Trinidad,3070,Ibiato,1,Escuela Iviato,8000131,2,31,55
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000141,1,68,97
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000151,2,52,113
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000161,3,83,75
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000171,4,31,40
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004011,1,80,62
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004021,2,92,80
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004031,3,97,74
1,Cercado,2,San Javier,2532,Espíritu Santo,2,Escuela Espiritu Santo,8004041,1,24,14
1,Cercado,2,San Javier,2535,San Pedro,2,Escuela San Pedro,8004051,1,37,130
1,Cercado,2,San Javier,2535,San Pedro,2,Escuela San Pedro,8004061,2,35,145
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004071,1,68,89
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004081,2,81,65
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004091,3,76,67
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004101,4,61,67
1,Cercado,2,San Javier,3126,Laguna Colorada,2,Escuela Laguna Colorada,8004111,1,50,22
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003961,1,25,113
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003971,2,25,66
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003981,1,41,34
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003991,2,23,64
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8004001,3,1,6
1,Cercado,2,San Javier,4172,Villa Rodeo,25567,U.E. Villa Rodeo,8004121,1,22,29
2,Vaca Diez,1,Riberalta,2543,Nazareth,1,Escuela Nazareth,8004131,1,55,47
2,Vaca Diez,1,Riberalta,2546,Tumichucua,1,U.E. Zaida Gosalvez Alarcón,8004141,1,118,51
2,Vaca Diez,1,Riberalta,2546,Tumichucua,1,U.E. Zaida Gosalvez Alarcón,8004151,2,56,30
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004161,1,79,74
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004171,2,78,84
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004181,3,26,31
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004191,1,98,66
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004201,2,92,74
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004211,3,55,25
2,Vaca Diez,1,Riberalta,3097,12 de Octubre,1,Escuela 12 de Octubre,8004221,1,103,59
2,Vaca Diez,1,Riberalta,3097,12 de Octubre,1,Escuela 12 de Octubre,8004231,2,54,41
2,Vaca Diez,1,Riberalta,3101,Santa María  de Vaca Diez,1,U.E. Santa Maria,8004291,1,69,74
2,Vaca Diez,1,Riberalta,3101,Santa María  de Vaca Diez,1,U.E. Santa Maria,8004301,2,85,79
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004311,1,67,89
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004321,2,92,84
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004331,3,26,29
2,Vaca Diez,1,Riberalta,4004,Popechi,25318,U.E. Popechi,8004341,1,86,74
2,Vaca Diez,1,Riberalta,4004,Popechi,25318,U.E. Popechi,8004351,2,75,61
2,Vaca Diez,1,Riberalta,4005,Bella Flor,25319,U.E. Bella Flor,8004361,1,104,59
2,Vaca Diez,1,Riberalta,4005,Bella Flor,25319,U.E. Bella Flor,8004371,2,14,11
2,Vaca Diez,1,Riberalta,4576,Nueva Unión,32286,U.E. Nueva Unión I,8004411,1,80,38
4,Yacuma,1,Santa Ana,2587,Los Montes de Oro,1,Esc. Los Montes De Oro,8010711,1,3,1
4,Yacuma,1,Santa Ana,4579,Carmen del Matto,32291,U.E. Carmen del Matto,8010741,1,11,43
4,Yacuma,2,Exaltación,2582,Exaltación,1,Esc. Jose Max Paredes,8011141,1,76,14
4,Yacuma,2,Exaltación,2582,Exaltación,1,Esc. Jose Max Paredes,8011171,4,69,17
4,Yacuma,2,Exaltación,2584,San Carlos,1,Esc. San Carlos,8011191,1,26,17
4,Yacuma,2,Exaltación,2585,El Trompillo Mamoré,1,Esc. El Trompillo,8011201,1,2,5
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011521,2,90,69
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011531,3,84,78
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011571,7,102,64
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011761,1,75,75
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011791,4,121,59
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011801,5,90,75
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011811,6,92,83
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011821,7,99,69
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011851,10,15,18
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011641,2,86,81
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011651,3,82,87
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011671,5,90,77
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011711,9,101,75
5,Moxos,1,San Ignacio,2597,San Ignacito,1,Esc. Central San Ignacito,8011281,1,1,9
5,Moxos,1,San Ignacio,2598,Fatima,1,Esc. Fatima,8011291,1,61,63
5,Moxos,1,San Ignacio,2600,Argentina,1,Esc. La Argentina,8011301,1,75,14
5,Moxos,1,San Ignacio,2605,San Lorenzo de Moxos,1,Esc. Ovidio Roca C.,8011351,2,63,86
5,Moxos,1,San Ignacio,2605,San Lorenzo de Moxos,1,Esc. Ovidio Roca C.,8011361,3,40,66
5,Moxos,1,San Ignacio,2827,Monte Mae,1,Esc. Monte Mae,8011431,1,31,45
5,Moxos,1,San Ignacio,3406,Bermeo,1,Escuela De Bermeo,8011471,1,51,15
5,Moxos,2,TIOC Territorio Indígena Multiétnico - TIM,2606,Monte Grande,1,Esc. Monte Grande,8011891,2,19,50
5,Moxos,2,TIOC Territorio Indígena Multiétnico - TIM,2825,Retiro,1,Esc. Retiro,8011901,1,58,38
5,Moxos,2,TIOC Territorio Indígena Multiétnico - TIM,3106,San José del Cabitu,1,Esc. San Jose Del Cabitu,8011921,1,88,68
6,Marbán,1,Loreto,2624,Loreto,1,Esc. Perfecta Vda. De Bejarano,8011941,1,63,88
6,Marbán,1,Loreto,2624,Loreto,1,Esc. Perfecta Vda. De Bejarano,8011951,2,49,115
6,Marbán,1,Loreto,2624,Loreto,1,Esc. Perfecta Vda. De Bejarano,8011961,3,18,25
6,Marbán,1,Loreto,2631,Sachojere,1,Esc. Sachojere,8012011,1,88,91
6,Marbán,1,Loreto,2631,Sachojere,1,Esc. Sachojere,8012021,2,41,71
6,Marbán,2,San Andrés,2633,San Andrés,1,Esc. Humberto Velarde,8012081,1,66,106
6,Marbán,2,San Andrés,2633,San Andrés,1,Esc. Humberto Velarde,8012091,2,10,11
6,Marbán,2,San Andrés,2634,Perotó,1,Esc. Peroto,8012101,1,79,90
6,Marbán,2,San Andrés,2635,Villa Banzer,1,Esc.Villa Banzer,8012111,1,52,46
6,Marbán,2,San Andrés,2636,Santa Rosa Km.100,1,Esc. Santa Rosa,8012121,1,73,92
6,Marbán,2,San Andrés,2636,Santa Rosa Km.100,1,Esc. Santa Rosa,8012131,2,76,78
6,Marbán,2,San Andrés,2636,Santa Rosa Km.100,1,Esc. Santa Rosa,8012141,3,12,6
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012321,1,78,90
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012331,2,70,89
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012341,3,80,69
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012351,4,76,80
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012361,5,99,80
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012371,6,90,70
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012391,8,124,64
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012421,11,92,80
6,Marbán,2,San Andrés,2642,San Lorenzo de Marban,1,Esc. San Lorenzo,8012161,1,59,47
6,Marbán,2,San Andrés,2643,Villa Alba,1,Esc. Villa Alba,8012171,1,97,48
6,Marbán,2,San Andrés,2683,Somopae,1,Esc. Somopae,8012181,1,92,91
6,Marbán,2,San Andrés,2683,Somopae,1,Esc. Somopae,8012191,2,17,28
6,Marbán,2,San Andrés,2748,Buen Jesús,1,Esc. Buen Jesus,8012201,1,121,48
6,Marbán,2,San Andrés,3113,4 de Julio,1,Escuela 4 de Julio,8012241,1,85,53
6,Marbán,2,San Andrés,3113,4 de Julio,1,Escuela 4 de Julio,8012251,2,13,8
6,Marbán,2,San Andrés,3276,Elvira,1,Escuela Elvira,8012261,1,89,73
6,Marbán,2,San Andrés,3276,Elvira,1,Escuela Elvira,8012271,2,47,31
6,Marbán,2,San Andrés,3341,Nueva Magdalena,1,Escuela Nueva Magdalena,8012291,2,50,20
6,Marbán,2,San Andrés,3385,Nueva Betania,1,Escuela de Nueva Betania,8012301,1,98,75
6,Marbán,2,San Andrés,3385,Nueva Betania,1,Escuela de Nueva Betania,8012311,2,76,48
6,Marbán,2,San Andrés,4115,Villa San Pedro,25525,U.E. Canaan,8012451,1,94,40
6,Marbán,2,San Andrés,4422,Unión y Fe,26179,U.E. Unión y Fe,8012471,1,86,74
