CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,SOLUCIONES-CON-TODOS,PATRIA-UNIDOS,LIBRE,MTS,UNIDOS-,NGP,PDC,FRI,A-UPP,APB-SUMATE
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006061,8,1,9,8,34,2,9,3,5,30,88
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006151,1,7,7,8,32,5,9,2,3,22,97
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006161,2,7,7,11,39,5,4,3,4,19,87
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006171,3,6,12,11,38,3,10,1,4,35,64
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006181,4,5,12,7,28,2,10,4,3,16,109
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006221,8,7,9,11,39,4,6,4,2,25,94
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006231,9,12,8,15,44,4,6,2,3,20,90
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013561,1,9,7,8,28,2,10,5,4,72,38
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013571,2,6,7,8,26,4,5,7,3,80,42
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013581,3,7,4,11,26,1,7,4,0,85,37
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013591,4,8,5,7,19,4,3,4,4,82,51
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013601,5,6,3,4,24,2,9,1,2,77,51
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013621,7,3,5,13,23,5,6,6,0,75,38
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013641,9,3,1,6,25,3,7,3,5,68,32
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013651,10,3,2,0,7,2,2,0,0,32,8
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003901,2,5,12,16,24,6,10,2,3,20,108
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003911,3,2,13,11,35,3,11,4,2,17,102
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003921,4,4,16,16,37,1,1,4,4,13,100
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003931,5,3,17,21,35,0,1,0,5,20,94
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003951,7,5,14,15,32,2,7,2,5,13,103
1,Cercado,1,Cochabamba,821,Cochabamba,231,Unidad Educativa 14 de Septiembre,3003241,2,3,17,7,40,2,5,2,1,12,106
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006251,1,2,11,18,45,3,8,2,2,13,104
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006261,2,4,8,12,34,0,11,3,0,24,97
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006271,3,7,12,15,41,0,10,3,4,10,99
1,Cercado,1,Cochabamba,821,Cochabamba,243,U.E. ADRA Juan XXIII,3006281,4,0,3,5,9,0,2,0,0,5,28
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007481,2,10,9,5,30,4,10,5,1,40,69
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007491,3,8,10,12,35,2,6,1,1,47,60
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007501,4,5,12,5,29,7,9,5,4,55,46
1,Cercado,1,Cochabamba,821,Cochabamba,247,Unidad Educativa Prof. Oscar Rojas Caballero,3007511,5,0,3,2,6,2,1,0,0,4,9
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008161,1,7,7,9,29,3,1,2,7,44,68
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008171,2,3,11,11,35,4,12,6,5,43,58
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008201,5,5,9,4,33,3,10,1,6,49,74
1,Cercado,1,Cochabamba,821,Cochabamba,25313,U.E. Madre De La Divina Providencia,3008211,6,1,5,1,11,3,1,1,0,19,29
1,Cercado,1,Cochabamba,821,Cochabamba,25479,Hogar Comunitario Disneylandia,3015251,1,10,4,13,24,0,6,2,1,62,62
1,Cercado,1,Cochabamba,821,Cochabamba,25479,Hogar Comunitario Disneylandia,3015261,2,5,7,10,40,4,6,4,3,49,64
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004211,1,7,8,14,54,0,5,6,1,7,102
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004221,2,9,10,10,43,5,7,3,3,14,93
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004231,3,2,10,14,42,2,9,1,3,17,99
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004241,4,4,14,23,35,0,6,2,2,24,94
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004251,5,5,16,16,37,3,6,9,3,13,93
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004261,6,6,10,21,39,1,10,3,2,14,106
1,Cercado,1,Cochabamba,821,Cochabamba,25870,U. E. San José,3004281,8,2,8,2,9,1,2,1,2,9,29
1,Cercado,1,Cochabamba,821,Cochabamba,25872,U. E. Jorge Vásquez,3003371,7,1,15,27,39,5,6,5,1,8,89
1,Cercado,1,Cochabamba,821,Cochabamba,25872,U. E. Jorge Vásquez,3003381,8,2,22,25,24,4,5,5,0,12,96
1,Cercado,1,Cochabamba,821,Cochabamba,25872,U. E. Jorge Vásquez,3003391,9,4,16,22,33,0,4,2,2,6,104
1,Cercado,1,Cochabamba,821,Cochabamba,25872,U. E. Jorge Vásquez,3003401,10,1,2,2,3,0,0,1,0,1,19
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008001,1,7,3,9,27,4,9,2,3,39,69
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008011,2,10,11,10,25,4,6,1,3,45,75
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008021,3,2,5,10,27,3,10,4,5,43,85
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008031,4,7,3,15,26,5,9,3,5,41,74
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008041,5,3,3,1,12,1,3,1,0,9,23
1,Cercado,1,Cochabamba,821,Cochabamba,25887,U. E. 8 de Mayo,3017791,1,7,16,17,34,1,7,4,3,13,91
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008051,1,9,7,9,30,2,11,7,5,40,60
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008061,2,2,5,12,20,4,10,7,2,29,84
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008071,3,1,15,12,28,1,6,4,4,38,75
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008081,4,3,3,3,7,1,4,0,1,10,38
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018951,2,2,10,12,39,5,4,3,2,23,91
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018961,3,1,10,13,38,2,10,3,3,12,91
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018971,4,7,13,13,41,4,5,1,3,13,89
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018991,6,5,5,13,27,2,7,0,4,13,71
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015211,1,5,8,13,43,4,8,2,1,50,86
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015221,2,0,7,12,39,8,5,3,4,53,72
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015231,3,2,11,10,42,5,4,4,1,47,83
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015241,4,4,10,6,39,3,9,7,2,30,61
1,Cercado,1,Cochabamba,821,Cochabamba,26442,kinder Antofagasta,3004171,4,3,13,12,25,4,8,4,4,17,107
1,Cercado,1,Cochabamba,821,Cochabamba,26442,kinder Antofagasta,3004181,5,9,9,16,37,2,1,3,4,10,109
1,Cercado,1,Cochabamba,821,Cochabamba,26442,kinder Antofagasta,3004191,6,9,16,15,23,2,9,5,3,8,110
1,Cercado,1,Cochabamba,821,Cochabamba,26445,kinder Branko Petricevic B,3003851,1,5,9,21,32,1,3,2,6,10,110
1,Cercado,1,Cochabamba,821,Cochabamba,26445,kinder Branko Petricevic B,3003871,3,3,10,19,29,4,7,3,2,16,105
1,Cercado,1,Cochabamba,821,Cochabamba,26445,kinder Branko Petricevic B,3003881,4,5,9,22,19,0,8,4,1,7,82
1,Cercado,1,Cochabamba,821,Cochabamba,26446,Colegio Evangelico Emanuel,3018221,2,2,6,2,9,0,1,1,1,3,17
1,Cercado,1,Cochabamba,821,Cochabamba,32413,U.E. Pedro Poveda,3020011,2,7,17,17,29,1,2,4,0,10,111
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032401,2,6,8,12,28,5,12,2,9,27,55
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032411,3,8,7,16,32,4,16,3,15,37,48
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032421,4,15,10,10,30,5,9,3,15,24,66
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032431,5,10,9,14,33,4,12,2,11,35,69
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032441,6,7,11,4,28,3,12,6,12,24,74
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032471,9,12,8,6,36,8,4,5,10,28,70
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032481,10,11,4,8,23,3,16,3,15,45,61
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032491,11,7,11,8,38,3,6,1,12,27,70
9,Quillacollo,1,Quillacollo,934,Quillacollo,25049,Unidad Educativa Heroinas,3032501,12,7,8,5,40,5,9,2,14,33,69
9,Quillacollo,1,Quillacollo,934,Quillacollo,25050,Teofilo Vargas Candia B,3032051,16,13,10,18,28,5,12,3,11,39,50
9,Quillacollo,1,Quillacollo,934,Quillacollo,32080,Unidad Educativa Marquina (Secundaria),3034351,3,6,4,15,15,3,14,3,7,83,15
9,Quillacollo,1,Quillacollo,4262,Potrero,25948,U. E. Potrero,3029861,1,2,5,7,8,3,11,1,8,91,12
9,Quillacollo,1,Quillacollo,4262,Potrero,25948,U. E. Potrero,3029891,4,4,5,1,10,4,8,3,5,107,9
9,Quillacollo,1,Quillacollo,4262,Potrero,25948,U. E. Potrero,3029911,6,11,4,2,15,1,13,3,3,85,11
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3037991,1,5,9,12,29,4,7,5,1,30,71
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038001,2,4,6,13,41,3,4,1,5,40,63
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038041,6,7,9,15,29,3,5,5,2,51,68
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038051,7,7,8,25,30,2,11,1,3,34,62
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038061,8,5,17,12,29,3,13,5,1,32,73
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038081,10,3,6,4,15,3,4,0,2,11,37
9,Quillacollo,3,Tiquipaya,955,Ciudad del Niño,26151,U.E. Técnico Humanístico San Rafael,3038121,1,9,13,8,36,8,5,2,5,15,85
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037751,1,4,25,12,29,5,5,1,2,29,56
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037771,3,4,7,3,35,6,3,1,2,44,73
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037781,4,2,17,12,34,7,7,4,4,38,61
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037791,5,5,19,8,33,5,6,3,6,40,65
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037811,7,4,11,11,42,7,6,1,1,28,59
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037821,8,2,15,12,32,7,8,2,4,24,60
9,Quillacollo,3,Tiquipaya,957,Linde   Chiquicollo,9037,Aldeas S.O.S,3037831,9,2,7,3,25,4,2,1,0,19,46
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039691,4,7,7,17,32,8,12,1,7,57,30
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039711,6,6,7,7,34,4,12,11,5,61,42
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039741,9,14,12,12,31,4,9,2,5,55,37
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039751,10,12,4,12,27,7,10,1,10,36,53
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039761,11,14,7,16,33,10,5,4,7,57,38
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039771,12,13,5,17,30,9,10,4,10,48,42
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039791,14,7,11,12,32,14,7,2,9,46,49
9,Quillacollo,4,Vinto,959,Vinto,9055,Unidad Educativa Sagrada Familia,3039801,15,13,13,11,26,2,13,5,7,41,46
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039231,1,11,12,20,25,4,19,3,5,38,41
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039241,2,23,4,17,23,3,9,3,8,23,38
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039251,3,14,10,12,21,7,9,5,3,31,36
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039261,4,17,11,13,28,8,9,9,2,30,53
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039291,7,20,5,19,23,1,11,6,8,37,52
9,Quillacollo,4,Vinto,959,Vinto,25699,U.E. Avelino Mérida Zubieta,3039301,8,9,11,11,14,2,5,2,7,21,27
9,Quillacollo,4,Vinto,959,Vinto,26464,U. E. Carmen Rosa Salguero,3040191,2,13,8,17,24,10,17,4,6,43,30
9,Quillacollo,4,Vinto,959,Vinto,26467,U. E. Nuestra Señora del Rosario,3039201,1,11,7,18,34,9,9,2,8,39,40
9,Quillacollo,4,Vinto,962,Anocaraire,9042,Unidad Educativa Anocaraire,3038811,9,6,9,3,30,6,11,1,3,72,32
9,Quillacollo,4,Vinto,962,Anocaraire,9042,Unidad Educativa Anocaraire,3038841,12,1,9,7,22,5,9,1,4,67,36
9,Quillacollo,4,Vinto,962,Anocaraire,26461,U.E. Álvaro García Linera,3038941,1,9,5,4,25,12,8,0,3,88,14
9,Quillacollo,4,Vinto,962,Anocaraire,26461,U.E. Álvaro García Linera,3038951,2,7,9,14,19,8,9,0,4,76,26
9,Quillacollo,4,Vinto,962,Anocaraire,26461,U.E. Álvaro García Linera,3038971,4,7,7,9,28,8,11,4,3,91,20
9,Quillacollo,4,Vinto,962,Anocaraire,26463,U.E. Simón I. Patiño,3039021,4,1,3,1,13,2,3,1,1,38,21
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042191,1,4,14,14,41,1,9,2,2,19,98
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042221,4,2,6,18,47,6,2,2,4,28,71
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042241,6,3,18,12,43,4,7,4,3,21,81
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042251,7,3,8,7,46,3,7,3,2,17,96
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042261,8,6,14,7,38,0,7,3,4,22,95
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042291,11,3,14,11,33,5,8,6,2,21,91
10,Chapare,1,Sacaba,972,El Castillo,1005,Escuela Jesus Terceros,3042301,12,3,13,16,43,4,6,5,1,18,95
10,Chapare,1,Sacaba,973,Quintanilla,1009,Unidad Educativa Israelí El Abra,3047681,7,5,8,6,35,5,8,5,1,82,25
10,Chapare,1,Sacaba,973,Quintanilla,25693,U.E. Puntiti Chico,3046241,1,4,12,15,49,2,8,6,3,26,68
10,Chapare,1,Sacaba,973,Quintanilla,25693,U.E. Puntiti Chico,3046281,5,5,7,14,39,3,7,5,5,25,92
10,Chapare,1,Sacaba,973,Quintanilla,25693,U.E. Puntiti Chico,3046291,6,3,21,23,32,2,11,7,2,26,71
10,Chapare,1,Sacaba,973,Quintanilla,25693,U.E. Puntiti Chico,3046301,7,5,13,11,36,6,9,3,1,31,82
10,Chapare,1,Sacaba,973,Quintanilla,25694,U.E. José Vía García,3047521,1,2,3,7,37,6,5,7,1,54,36
10,Chapare,1,Sacaba,974,Pacata,1052,Unidad Educativa René Barrientos Ortuño,3044821,1,4,11,16,33,2,4,4,2,20,82
10,Chapare,1,Sacaba,974,Pacata,1052,Unidad Educativa René Barrientos Ortuño,3044841,3,4,13,15,42,5,4,3,2,24,71
10,Chapare,1,Sacaba,974,Pacata,1052,Unidad Educativa René Barrientos Ortuño,3044861,5,3,11,15,47,3,10,3,0,26,74
10,Chapare,1,Sacaba,974,Pacata,1052,Unidad Educativa René Barrientos Ortuño,3044871,6,6,10,10,35,5,10,5,5,27,64
10,Chapare,1,Sacaba,974,Pacata,1052,Unidad Educativa René Barrientos Ortuño,3044881,7,3,5,11,21,4,3,4,3,17,44
10,Chapare,1,Sacaba,974,Pacata,1054,Unidad Educativa Edmundo Bojanowski,3045041,4,10,6,18,43,2,9,6,1,19,87
10,Chapare,1,Sacaba,974,Pacata,1054,Unidad Educativa Edmundo Bojanowski,3045071,7,8,9,14,40,5,8,9,2,33,68
10,Chapare,1,Sacaba,974,Pacata,1054,Unidad Educativa Edmundo Bojanowski,3045131,13,0,1,2,4,0,0,1,0,3,7
10,Chapare,1,Sacaba,976,Esmeralda,1013,Unidad Educativa Ceilab,3043611,1,6,12,15,35,3,7,2,6,24,85
10,Chapare,1,Sacaba,976,Esmeralda,1013,Unidad Educativa Ceilab,3043621,2,3,8,13,44,3,9,9,4,23,80
10,Chapare,1,Sacaba,976,Esmeralda,1013,Unidad Educativa Ceilab,3043631,3,6,6,9,44,5,9,2,4,29,85
10,Chapare,1,Sacaba,976,Esmeralda,1013,Unidad Educativa Ceilab,3043641,4,1,21,7,43,3,8,3,0,40,68
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043731,1,4,19,9,53,0,6,2,3,23,62
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043771,5,1,11,12,36,3,9,0,0,50,69
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043791,7,2,7,6,46,4,5,4,2,29,81
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043811,9,5,15,10,45,5,4,5,6,37,59
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043821,10,2,6,11,39,5,2,2,3,54,52
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043831,11,1,17,8,39,3,4,2,3,29,71
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043841,12,1,6,5,43,4,8,1,7,43,65
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043851,13,5,14,14,50,4,3,1,5,41,55
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043861,14,6,14,7,35,2,6,3,2,36,85
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043871,15,4,13,10,45,6,4,2,2,43,69
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043881,16,7,11,6,43,3,5,2,0,25,80
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043891,17,0,12,6,42,3,7,1,1,17,102
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043911,19,3,6,8,28,1,6,0,1,14,43
